row_type,period,evidence_class,game_date,game_pk,model_key,model_identity,distribution_mean,distribution_median,market_total_line,absolute_mean_minus_market_line,absolute_median_minus_market_line,market_status,market_snapshot_timestamp_utc,sportsbook_provider,interpretation,games_with_governed_line,mean_absolute_mean_minus_market_line,mean_absolute_median_minus_market_line
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,822698,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.628214326330463,9.0,9.5,0.12821432633046292,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,822779,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.522685741559918,8.0,7.5,1.0226857415599184,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,BetMGM,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823017,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.431796426995778,8.0,8.0,0.4317964269957777,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823187,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.72005359082615,8.0,8.5,0.22005359082615072,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T15:47:50Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823263,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.244774726959593,8.0,8.0,0.24477472695959257,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823511,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.969752438139807,8.0,8.5,0.4697524381398068,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,BetMGM,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823672,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.213071420324399,9.0,9.0,0.21307142032439863,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823833,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.021400492849613,8.0,8.0,1.0214004928496134,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823916,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.393204205818236,8.0,9.0,0.6067957941817639,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,BetMGM,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,823994,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.522728833650051,9.0,9.5,0.022728833650051072,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,824241,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.214236317964724,9.0,8.0,1.2142363179647244,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,824562,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.77268806890799,8.0,9.0,0.22731193109201087,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,824883,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.451532366595227,8.0,8.5,0.04846763340477267,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,824967,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,10.015801962957413,9.0,9.5,0.5158019629574131,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-12,825047,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.839317872956077,8.0,9.5,0.6606821270439234,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-12T12:50:01Z,BetMGM,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,822696,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.111157593436438,9.0,9.0,0.11115759343643816,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,822776,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.861063718649325,8.0,8.0,0.8610637186493246,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,823508,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.858943789124387,8.0,8.0,0.8589437891243872,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,823829,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.980720859995403,8.0,8.0,0.9807208599954027,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,823915,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.542785447308793,8.0,8.5,0.04278544730879297,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,823995,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.501530854424692,8.0,8.0,0.5015308544246917,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,824238,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.766724225184456,8.0,8.0,0.7667242251844559,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-13,824561,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.717028684273135,8.0,8.5,0.21702868427313504,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-13T12:44:08Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,822777,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.083969686304771,9.0,8.0,1.083969686304771,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,822942,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.349540872420427,8.0,8.0,0.34954087242042675,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T18:17:23Z,FanDuel,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,823185,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.473625094717297,8.0,7.5,0.9736250947172973,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,823346,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.778431681878786,8.0,8.0,0.7784316818787858,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,823591,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.612690261510547,8.0,8.5,0.11269026151054717,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,823913,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.403345269611737,8.0,8.0,0.4033452696117372,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,823993,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.927535404493376,8.0,9.0,0.07246459550662365,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824159,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.580252772470686,8.0,8.0,0.5802527724706863,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824237,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.65287445361896,8.0,8.5,0.1528744536189599,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824399,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.263298244410352,8.0,7.5,0.7632982444103522,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824479,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.741552503541982,8.0,8.0,0.7415525035419819,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824643,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.423800360417777,8.0,8.0,0.42380036041777736,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T12:48:19Z,FanDuel,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824882,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.501664525065769,8.0,9.5,0.9983354749342315,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T18:17:23Z,FanDuel,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-14,824968,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,10.178599346962136,10.0,9.5,0.6785993469621356,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-14T23:44:05Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,822775,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.91691848287027,8.0,7.5,1.4169184828702708,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,822941,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.311724562243233,8.0,7.5,0.8117245622432332,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,823184,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,7.926195988701391,7.0,7.5,0.42619598870139086,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,823347,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.772505561443525,8.0,8.0,0.7725055614435252,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,823588,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.404067692655945,8.0,8.5,0.09593230734405545,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,823671,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.12466681115667,9.0,8.0,1.1246668111566702,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,823914,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.536165042462253,8.0,7.5,1.0361650424622528,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,823990,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.74822152740201,8.0,8.0,0.7482215274020092,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824157,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.740722575215027,8.0,8.5,0.2407225752150275,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824239,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.573733305131455,8.0,7.5,1.073733305131455,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824400,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.01778801948509,8.0,8.0,0.017788019485090345,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T20:16:09Z,Caesars,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824480,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.809669949565164,8.0,9.5,0.6903300504348362,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824644,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.161592772600601,8.0,9.5,1.338407227399399,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824884,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.638431305056901,8.0,9.0,0.36156869494309873,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-15,824966,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,10.07380804654591,9.0,9.5,0.5738080465459099,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-15T12:50:51Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
SUMMARY,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,ALL,ALL,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,,,,,,,,,EXPECTED_TOTAL_IS_MEAN_TYPICAL_TOTAL_IS_MEDIAN_DESCRIPTIVE_ONLY,121,0.5872393465379202,0.9545454545454546
SUMMARY,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,ALL,ALL,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,,,,,,,,,EXPECTED_TOTAL_IS_MEAN_TYPICAL_TOTAL_IS_MEDIAN_DESCRIPTIVE_ONLY,121,0.6016044849194574,0.5
