period,evidence_class,game_date,game_pk,actual_total,model_key,model_identity,model_hash,dispersion_alpha,theoretical_distribution_mean,folded_support_distribution_mean,distribution_median,distribution_mode,current_stored_control_raw_point_forecast,model_frozen_point_forecast,current_stored_raw_equals_model_theoretical_mean,current_stored_raw_equality_contract,theoretical_variance,mean_minus_median,mean_minus_mode,theoretical_minus_folded_support_mean,mean_absolute_error_row,median_absolute_error_row,mode_absolute_error_row,mean_squared_error_row,median_squared_error_row,mode_squared_error_row,support_contract
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-27,824570,14.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.24869857714983,8.24844465151141,8.0,7.0,8.24869857714983,8.24869857714983,True,EXACT_WITHIN_2E_12,17.05625585081091,0.24869857714982935,1.2486985771498293,0.00025392563841997173,5.751301422850171,6.0,7.0,33.077468056478395,36.0,49.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-27,823025,10.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.260316072427596,8.260057632203118,8.0,7.0,8.260316072427596,8.260316072427596,True,EXACT_WITHIN_2E_12,17.09270000431422,0.2603160724275959,1.260316072427596,0.00025844022447785164,1.739683927572404,2.0,3.0,3.0265001678537455,4.0,9.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-27,824001,10.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.134680722707069,8.134467607552953,8.0,7.0,8.134680722707069,8.134680722707069,True,EXACT_WITHIN_2E_12,16.700435400833925,0.13468072270706877,1.1346807227070688,0.0002131151541160392,1.8653192772929312,2.0,3.0,3.479416006240623,4.0,9.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-27,824977,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,10.023281875996458,10.020803275937602,9.0,8.0,10.023281875996458,10.023281875996458,True,EXACT_WITHIN_2E_12,23.02810637354571,1.0232818759964584,2.0232818759964584,0.0024786000588559176,4.023281875996458,3.0,2.0,16.18679705372158,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-27,823195,3.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.695204843040246,7.695100674996127,7.0,6.0,7.695204843040246,7.695204843040246,True,EXACT_WITHIN_2E_12,15.360431092563338,0.695204843040246,1.695204843040246,0.0001041680441193904,4.695204843040246,4.0,3.0,22.04494851810858,16.0,9.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,824490,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.770487402841683,7.770369079808756,7.0,6.0,7.770487402841683,7.770487402841683,True,EXACT_WITHIN_2E_12,15.586425831635756,0.7704874028416828,1.7704874028416828,0.00011832303292713675,3.229512597158317,4.0,5.0,10.429751615204259,16.0,25.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,822949,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.888546811022336,7.888402907947087,7.0,6.0,7.888546811022336,7.888546811022336,True,EXACT_WITHIN_2E_12,15.943789363755066,0.8885468110223362,1.8885468110223362,0.00014390307524880797,2.8885468110223362,2.0,1.0,8.343702679467308,4.0,1.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823350,15.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.266411890503843,8.26615105378131,8.0,7.0,8.266411890503843,8.266411890503843,True,EXACT_WITHIN_2E_12,17.111836599856503,0.26641189050384284,1.2664118905038428,0.00026083672253207624,6.733588109496157,7.0,8.0,45.34120882834803,49.0,64.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823838,1.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.739983527217124,8.739466876013935,8.0,7.0,8.739983527217124,8.739983527217124,True,EXACT_WITHIN_2E_12,18.62792384128793,0.7399835272171238,1.7399835272171238,0.0005166512031884452,7.739983527217124,7.0,6.0,59.90734500159243,49.0,36.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,824243,14.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.950092948137733,7.949933894176808,7.0,6.0,7.950092948137733,7.950092948137733,True,EXACT_WITHIN_2E_12,16.131519210011632,0.9500929481377334,1.9500929481377334,0.00015905396092552593,6.049907051862267,7.0,8.0,36.60137533617278,49.0,64.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,822703,14.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.296195098591019,8.29592227457679,8.0,7.0,8.296195098591019,8.296195098591019,True,EXACT_WITHIN_2E_12,17.205473318726092,0.2961950985910189,1.296195098591019,0.00027282401422823455,5.703804901408981,6.0,7.0,32.53339035333712,36.0,49.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,824489,2.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.528191217881785,8.527807582544906,8.0,7.0,8.528191217881785,8.528191217881785,True,EXACT_WITHIN_2E_12,17.942717388268456,0.5281912178817851,1.5281912178817851,0.00038363533687935103,6.528191217881785,6.0,5.0,42.61728057722887,36.0,25.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823676,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.560036828818205,8.559635310076917,8.0,7.0,8.560036828818205,8.560036828818205,True,EXACT_WITHIN_2E_12,18.045004925589225,0.5600368288182054,1.5600368288182054,0.0004015187412882426,3.5600368288182054,3.0,2.0,12.673862222541985,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,824569,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.308940107458799,8.30866201006878,8.0,7.0,8.308940107458799,8.308940107458799,True,EXACT_WITHIN_2E_12,17.24561306653696,0.30894010745879896,1.308940107458799,0.00027809739001938283,3.308940107458799,3.0,2.0,10.949084634749449,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823026,12.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.7106977478768055,7.710590794216833,7.0,6.0,7.7106977478768055,7.7106977478768055,True,EXACT_WITHIN_2E_12,15.406820164756272,0.7106977478768055,1.7106977478768055,0.00010695365997293038,4.2893022521231945,5.0,6.0,18.39811381006911,25.0,36.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,824003,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.646979705637504,8.646525665834448,8.0,7.0,8.646979705637504,8.646979705637504,True,EXACT_WITHIN_2E_12,18.325600785053858,0.646979705637504,1.646979705637504,0.0004540398030563608,3.646979705637504,3.0,2.0,13.300460973331814,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823275,15.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.394048884552623,7.3939876379217,7.0,6.0,7.394048884552623,7.394048884552623,True,EXACT_WITHIN_2E_12,14.471049658329932,0.3940488845526229,1.3940488845526229,6.12466309224402e-05,7.605951115447377,8.0,9.0,57.8504923705752,64.0,81.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,824976,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.961955535626627,9.959637212410538,9.0,8.0,9.961955535626627,9.961955535626627,True,EXACT_WITHIN_2E_12,22.808129707154777,0.9619555356266272,1.9619555356266272,0.0023183232160892686,2.961955535626627,2.0,1.0,8.77318059502922,4.0,1.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823193,10.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.6301098270066845,7.630016682470364,7.0,6.0,7.6301098270066845,7.6301098270066845,True,EXACT_WITHIN_2E_12,15.166201736628139,0.6301098270066845,1.6301098270066845,9.314453632036646e-05,2.3698901729933155,3.0,4.0,5.6163794320502864,9.0,16.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-28,823923,13.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.572091789977176,7.572007596504252,7.0,6.0,7.572091789977176,7.572091789977176,True,EXACT_WITHIN_2E_12,14.994013140729475,0.5720917899771756,1.5720917899771756,8.419347292321078e-05,5.427908210022824,6.0,7.0,29.46218753643318,36.0,49.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823837,14.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.561209993878206,8.560807802858777,8.0,7.0,8.561209993878206,8.561209993878206,True,EXACT_WITHIN_2E_12,18.048778125182736,0.5612099938782062,1.5612099938782062,0.00040219101942895463,5.438790006121794,6.0,7.0,29.5804367306903,36.0,49.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823351,3.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.140059270164407,8.139844366320826,8.0,7.0,8.140059270164407,8.140059270164407,True,EXACT_WITHIN_2E_12,16.717144829121146,0.14005927016440722,1.1400592701644072,0.00021490384358102688,5.140059270164407,5.0,4.0,26.42020930080306,25.0,16.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,822702,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.871083662264834,8.870466262222903,8.0,7.0,8.871083662264834,8.871083662264834,True,EXACT_WITHIN_2E_12,19.057887849961837,0.8710836622648337,1.8710836622648337,0.0006174000419303383,1.8710836622648337,1.0,0.0,3.500954071194382,1.0,0.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823596,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.143048271145142,8.14283236766589,8.0,7.0,8.143048271145142,8.143048271145142,True,EXACT_WITHIN_2E_12,16.726433937555452,0.14304827114514218,1.1430482711451422,0.00021590347925304343,3.143048271145142,3.0,2.0,9.878752434748467,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,824242,19.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.535941377978418,8.535553454796382,8.0,7.0,8.535941377978418,8.535941377978418,True,EXACT_WITHIN_2E_12,17.96758659200685,0.5359413779784177,1.5359413779784177,0.00038792318203562104,10.464058622021582,11.0,12.0,109.49652284510421,121.0,144.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823192,19.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.077792434726367,8.077597462428193,8.0,7.0,8.077792434726367,8.077792434726367,True,EXACT_WITHIN_2E_12,16.524160194495707,0.07779243472636743,1.0777924347263674,0.00019497229817488915,10.922207565273633,11.0,12.0,119.29461809892057,121.0,144.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823273,4.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.547866636992461,7.547785952179914,7.0,6.0,7.547866636992461,7.547866636992461,True,EXACT_WITHIN_2E_12,14.922374518538398,0.5478666369924614,1.5478666369924614,8.068481254763782e-05,3.5478666369924614,3.0,2.0,12.587357673884197,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,822947,3.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.087118715843093,8.086920864441748,8.0,7.0,8.087118715843093,8.087118715843093,True,EXACT_WITHIN_2E_12,16.553001380185684,0.0871187158430935,1.0871187158430935,0.0001978514013458721,5.0871187158430935,5.0,4.0,25.878776829081083,25.0,16.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823598,1.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.28849749110656,8.288227810004017,8.0,7.0,8.28849749110656,8.28849749110656,True,EXACT_WITHIN_2E_12,17.181250470470562,0.2884974911065594,1.2884974911065594,0.00026968110254266264,7.288497491106559,7.0,6.0,53.122195677866614,49.0,36.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,824487,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.381757798088273,8.381447849906206,8.0,7.0,8.381757798088273,8.381757798088273,True,EXACT_WITHIN_2E_12,17.475755128920895,0.38175779808827315,1.3817577980882731,0.0003099481820676431,1.3817577980882731,1.0,0.0,1.909254612577753,1.0,0.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823677,4.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.544647546585479,8.54425475750282,8.0,7.0,8.544647546585479,8.544647546585479,True,EXACT_WITHIN_2E_12,17.995542042059167,0.5446475465854785,1.5446475465854785,0.00039278908265849566,4.5446475465854785,4.0,3.0,20.65382132268541,16.0,9.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,824567,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.44294031525848,8.442601218657869,8.0,7.0,8.44294031525848,8.44294031525848,True,EXACT_WITHIN_2E_12,17.670185195088877,0.44294031525848077,1.4429403152584808,0.0003390966006122653,2.5570596847415192,3.0,4.0,6.538554231330398,9.0,16.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823022,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.187079389599706,8.18684828654921,8.0,7.0,8.187079389599706,8.187079389599706,True,EXACT_WITHIN_2E_12,16.863540240390165,0.18707938959970605,1.187079389599706,0.00023110305049556246,3.187079389599706,3.0,2.0,10.157475035611235,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,824002,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.570181828321338,8.569774463925357,8.0,7.0,8.570181828321338,8.570181828321338,True,EXACT_WITHIN_2E_12,18.07764562680151,0.5701818283213385,1.5701818283213385,0.0004073643959809914,2.4298181716786615,3.0,4.0,5.904016347419834,9.0,16.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,824973,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,10.26811338830311,10.264899413494515,10.0,8.0,10.26811338830311,10.26811338830311,True,EXACT_WITHIN_2E_12,23.916016154724836,0.26811338830311016,2.26811338830311,0.00321397480859531,4.26811338830311,4.0,2.0,18.216791895412257,16.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-29,823924,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.87535756770726,7.875216742734459,7.0,6.0,7.87535756770726,7.87535756770726,True,EXACT_WITHIN_2E_12,15.903686738166108,0.87535756770726,1.87535756770726,0.0001408249728012123,1.87535756770726,1.0,0.0,3.51696600675689,1.0,0.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,822946,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.007718686434231,8.007544208016036,7.0,6.0,8.007718686434231,8.007718686434231,True,EXACT_WITHIN_2E_12,16.308179884919877,1.007718686434231,2.007718686434231,0.00017447841819517862,3.007718686434231,2.0,1.0,9.046371696725656,4.0,1.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,823674,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.57408975577691,8.573680120141404,8.0,7.0,8.57408975577691,8.57408975577691,True,EXACT_WITHIN_2E_12,18.09022617068763,0.5740897557769102,1.5740897557769102,0.00040963563550633353,1.5740897557769102,1.0,0.0,2.477758559241813,1.0,0.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,824568,3.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.22354615046221,8.223301765954407,8.0,7.0,8.22354615046221,8.22354615046221,True,EXACT_WITHIN_2E_12,16.977472252350964,0.2235461504622105,1.2235461504622105,0.0002443845078037299,5.2235461504622105,5.0,4.0,27.28543438600858,25.0,16.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,823023,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.117591450827836,8.117383933518546,8.0,7.0,8.117591450827836,8.117591450827836,True,EXACT_WITHIN_2E_12,16.64739419526999,0.1175914508278364,1.1175914508278364,0.00020751730929013945,2.1175914508278364,2.0,1.0,4.484193552619141,4.0,1.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,823595,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.80090873270103,7.800784230416436,7.0,6.0,7.80090873270103,7.80090873270103,True,EXACT_WITHIN_2E_12,15.67816549688208,0.8009087327010302,1.8009087327010302,0.0001245022845939303,1.8009087327010302,1.0,0.0,3.243272263518831,1.0,0.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,824488,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.368535229706943,8.368231288555943,8.0,7.0,8.368535229706943,8.368535229706943,True,EXACT_WITHIN_2E_12,17.43386288099281,0.36853522970694286,1.3685352297069429,0.00030394115099952046,3.368535229706943,3.0,2.0,11.347029593776806,9.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,824894,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.918309699677133,7.918158634512954,7.0,6.0,7.918309699677133,7.918309699677133,True,EXACT_WITHIN_2E_12,16.034450556521293,0.9183096996771329,1.918309699677133,0.00015106516417873195,1.081690300322867,2.0,3.0,1.1700539058125743,4.0,9.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,823271,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.9062977177672735,7.906149579622868,7.0,6.0,7.9062977177672735,7.9062977177672735,True,EXACT_WITHIN_2E_12,15.997833073046747,0.9062977177672735,1.9062977177672735,0.00014813814440550743,2.9062977177672735,2.0,1.0,8.446566424299263,4.0,1.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,824974,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,10.070848293316923,10.068239082160474,9.0,8.0,10.070848293316923,10.070848293316923,True,EXACT_WITHIN_2E_12,23.199396878848958,1.0708482933169226,2.0708482933169226,0.00260921115644841,1.0708482933169226,0.0,1.0,1.1467160672997658,0.0,1.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-30,823921,8.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.769197398080001,7.769079331054158,7.0,6.0,7.769197398080001,7.769197398080001,True,EXACT_WITHIN_2E_12,15.582540941805867,0.7691973980800011,1.769197398080001,0.00011806702584316042,0.2308026019199989,1.0,2.0,0.053269841053041486,1.0,4.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-31,824651,2.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.170047894339925,8.16982277700697,8.0,7.0,8.170047894339925,8.170047894339925,True,EXACT_WITHIN_2E_12,16.81044719267405,0.17004789433992507,1.170047894339925,0.0002251173329543832,6.170047894339925,6.0,5.0,38.069491018448545,36.0,25.0,0..30_WITH_30_PLUS_TAIL
2026_LATE_HOLDOUT,PRIMARY_OUT_OF_TIME_EVIDENCE,2026-07-31,824486,15.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.4006466489917,8.40032794196301,8.0,7.0,8.4006466489917,8.4006466489917,True,EXACT_WITHIN_2E_12,17.535678024767485,0.40064664899169955,1.4006466489916995,0.00031870702868985745,6.5993533510083005,7.0,8.0,43.551464651464485,49.0,64.0,0..30_WITH_30_PLUS_TAIL
