game_date,game_pk,model_timestamp_utc,pinnacle_timestamp_utc,absolute_timing_difference_minutes,within_30_minutes,within_60_minutes,scheduled_start_utc,total_line,over_american_price,under_american_price,pinnacle_no_vig_over_probability,pinnacle_no_vig_under_probability,c_expected_total,c_binary_over_probability,actual_total,result,c_side,pinnacle_side,c_correct,pinnacle_correct,c_minus_market_total,absolute_total_separation,absolute_probability_difference,market_identity,market_payload_sha256,raw_source_sha256
2026-08-19,823587,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T17:10:00Z,8.5,-110,-102,0.5091659028414299,0.4908340971585702,8.71762330735939,0.4693726285067085,6,UNDER,UNDER,OVER,True,False,0.21762330735938917,0.21762330735938917,0.03979327433472141,THE_ODDS_API|pinnacle|823587|FULL_GAME_TOTAL|total=8.5|2026-08-19T12:51:42.462158Z,2a8624660af4722278ee42b1a422993da8445bcb1cd2071a7df7084c0c1a7a5c,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,823664,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T17:40:00Z,8.5,-113,100,0.5148063781321185,0.4851936218678816,8.977926098362492,0.49290692668112673,10,OVER,UNDER,OVER,False,True,0.47792609836249156,0.47792609836249156,0.021899451450991758,THE_ODDS_API|pinnacle|823664|FULL_GAME_TOTAL|total=8.5|2026-08-19T12:51:42.462158Z,0650ad7b4b4c9e3f3cbdd9806925609413be157c8cb5eb9cd0de9c593c189c14,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,823748,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T23:40:00Z,7.0,-112,100,0.5137614678899083,0.4862385321100918,8.590149987693486,0.6149638559671565,12,OVER,OVER,OVER,True,True,1.5901499876934864,1.5901499876934864,0.10120238807724824,THE_ODDS_API|pinnacle|823748|FULL_GAME_TOTAL|total=7|2026-08-19T12:51:42.462158Z,50c9ce8010ffd5caf4ede9ef4e51504e35eb3c7be611b98cf18a4503ec8c4df8,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,824076,2026-08-19T20:15:59.679459Z,2026-08-19T20:15:03.242777Z,0.9406113666666667,True,True,2026-08-19T23:40:00Z,8.5,-113,-102,0.5123451247979889,0.4876548752020112,9.065544334825223,0.5006810491604544,16,OVER,OVER,OVER,True,True,0.5655443348252227,0.5655443348252227,0.011664075637534466,THE_ODDS_API|pinnacle|824076|FULL_GAME_TOTAL|total=8.5|2026-08-19T20:15:03.242777Z,d9f9087d402d59eb24c84317a9e5877ef4d608983c9d187b95c4ef334c7e00c0,c054bb458bf37f2f16fcbb9fdcf4bb81ac56b163c664ed5ead1dea9cb9c6362d
2026-08-19,824155,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-20T00:10:00Z,8.5,-114,-101,0.514597556593604,0.48540244340639604,8.848003642208859,0.48124087253235187,5,UNDER,UNDER,OVER,True,False,0.3480036422088588,0.3480036422088588,0.033356684061252084,THE_ODDS_API|pinnacle|824155|FULL_GAME_TOTAL|total=8.5|2026-08-19T12:51:42.462158Z,e23af21f01c28d545837deeeca3cdeec4822d11429e58125a768085629eed81f,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,824318,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-20T00:40:00Z,11.5,101,-113,0.4839479244768591,0.5160520755231408,11.282978331299114,0.43413926521282,10,UNDER,UNDER,UNDER,True,True,-0.21702166870088568,0.21702166870088568,0.0498086592640391,THE_ODDS_API|pinnacle|824318|FULL_GAME_TOTAL|total=11.5|2026-08-19T12:51:42.462158Z,40cfd1341a9ce0d7944cc406159a926c658fe652969ec62d104dfc7aed3ece42,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,824394,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T22:40:00Z,7.5,107,-122,0.46782146921228973,0.5321785307877102,8.509144185940023,0.5465686047256612,1,UNDER,OVER,UNDER,False,True,1.0091441859400234,1.0091441859400234,0.07874713551337142,THE_ODDS_API|pinnacle|824394|FULL_GAME_TOTAL|total=7.5|2026-08-19T12:51:42.462158Z,82a47dd4e95fd1e44393357d9bcd87ce283d2e12840fb9054fbbdd96e9111174,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,824476,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T22:40:00Z,8.5,-103,-109,0.4931277775232511,0.506872222476749,8.768840836659233,0.47405370176389716,9,OVER,UNDER,UNDER,False,False,0.2688408366592334,0.2688408366592334,0.019074075759353937,THE_ODDS_API|pinnacle|824476|FULL_GAME_TOTAL|total=8.5|2026-08-19T12:51:42.462158Z,3d35bb1f356a67dfff6d4d45b0f05ceabcb976c9bcc504714024821b7e11302e,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,824640,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T18:20:00Z,8.0,-104,-110,0.4932249322493225,0.5067750677506776,8.578038238709938,0.5051355247591038,3,UNDER,OVER,UNDER,False,True,0.5780382387099383,0.5780382387099383,0.011910592509781326,THE_ODDS_API|pinnacle|824640|FULL_GAME_TOTAL|total=8|2026-08-19T12:51:42.462158Z,d4c7aa0b93892e0b05bb29b6c6f6be57cb1394597da329a241afe84983e2ef5a,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,824722,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T20:10:00Z,8.0,-111,-101,0.5114621062766493,0.4885378937233506,8.918262446536094,0.5387465452280586,13,OVER,OVER,OVER,True,True,0.9182624465360938,0.9182624465360938,0.027284438951409307,THE_ODDS_API|pinnacle|824722|FULL_GAME_TOTAL|total=8|2026-08-19T12:51:42.462158Z,ae05acb777eb3413d01ec45339bd8659831a231ee898017ebfb09757e0368510,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
