league,slate_date,game_date,game_id,game_type,home_team_code,away_team_code,player_id,player_name,prop_type,market_key,line,prob_over,prob_under,fair_odds_over_american,fair_odds_under_american,model_pick_side,model_pick_prob,prediction_source_file,generated_at_utc
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,608701,Rob Refsnyder,hits,batter_hits,0.5,0.373701,0.626299,168,-168,under,0.626299,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,608701,Rob Refsnyder,singles,batter_singles,0.5,0.428014,0.571986,134,-134,under,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,608701,Rob Refsnyder,total_bases,batter_bases,0.5,0.536937,0.463063,-116,116,over,0.536937,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668904,Royce Lewis,hits,batter_hits,0.5,0.479803,0.520197,108,-108,under,0.520197,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668904,Royce Lewis,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668904,Royce Lewis,total_bases,batter_bases,0.5,0.591702,0.408298,-145,145,over,0.591702,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663616,Trevor Larnach,hits,batter_hits,0.5,0.482822,0.517178,107,-107,under,0.517178,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663616,Trevor Larnach,hits_runs_rbis,batter_h+r+rbi,1.5,0.37295,0.62705,168,-168,under,0.62705,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663616,Trevor Larnach,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663616,Trevor Larnach,total_bases,batter_bases,0.5,0.559848,0.440152,-127,127,over,0.559848,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605170,Victor Caratini,hits,batter_hits,0.5,0.424292,0.575708,136,-136,under,0.575708,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605170,Victor Caratini,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605170,Victor Caratini,total_bases,batter_bases,1.5,0.327674,0.672326,205,-205,under,0.672326,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,682663,Agustín Ramírez,hits,batter_hits,0.5,0.544278,0.455722,-119,119,over,0.544278,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,682663,Agustín Ramírez,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,682663,Agustín Ramírez,total_bases,batter_bases,0.5,0.654713,0.345287,-190,190,over,0.654713,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,690976,Alex Freeland,hits,batter_hits,0.5,0.495244,0.504756,102,-102,under,0.504756,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,690976,Alex Freeland,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,690976,Alex Freeland,total_bases,batter_bases,0.5,0.566941,0.433059,-131,131,over,0.566941,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681624,Andy Pages,hits,batter_hits,0.5,0.527074,0.472926,-111,111,over,0.527074,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681624,Andy Pages,hits_runs_rbis,batter_h+r+rbi,1.5,0.426429,0.573571,135,-135,under,0.573571,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681624,Andy Pages,singles,batter_singles,0.5,0.477526,0.522474,109,-109,under,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681624,Andy Pages,total_bases,batter_bases,1.5,0.45298,0.54702,121,-121,under,0.54702,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,663978,Chris Paddack,strikeouts_pitching,pitcher_strikeouts,4.5,0.727019,0.272981,-266,266,over,0.727019,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681393,Connor Norby,hits,batter_hits,0.5,0.454171,0.545829,120,-120,under,0.545829,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681393,Connor Norby,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,681393,Connor Norby,total_bases,batter_bases,0.5,0.591337,0.408663,-145,145,over,0.591337,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,518692,Freddie Freeman,hits,batter_hits,1.5,0.306726,0.693274,226,-226,under,0.693274,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,518692,Freddie Freeman,hits_runs_rbis,batter_h+r+rbi,2.5,0.215722,0.784278,364,-364,under,0.784278,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,518692,Freddie Freeman,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,518692,Freddie Freeman,total_bases,batter_bases,1.5,0.443919,0.556081,125,-125,under,0.556081,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,688363,Graham Pauley,hits,batter_hits,0.5,0.454222,0.545778,120,-120,under,0.545778,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,688363,Graham Pauley,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,688363,Graham Pauley,total_bases,batter_bases,0.5,0.565511,0.434489,-130,130,over,0.565511,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,808975,Hyeseong Kim,hits,batter_hits,0.5,0.542068,0.457932,-118,118,over,0.542068,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,808975,Hyeseong Kim,singles,batter_singles,0.5,0.62619,0.37381,-168,168,over,0.62619,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,808975,Hyeseong Kim,total_bases,batter_bases,0.5,0.58614,0.41386,-142,142,over,0.58614,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,805300,Jakob Marsee,hits,batter_hits,0.5,0.506479,0.493521,-103,103,over,0.506479,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,805300,Jakob Marsee,hits_runs_rbis,batter_h+r+rbi,1.5,0.46099,0.53901,117,-117,under,0.53901,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,805300,Jakob Marsee,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,805300,Jakob Marsee,total_bases,batter_bases,0.5,0.609969,0.390031,-156,156,over,0.609969,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669065,Kyle Stowers,hits,batter_hits,0.5,0.589331,0.410669,-144,144,over,0.589331,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669065,Kyle Stowers,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669065,Kyle Stowers,total_bases,batter_bases,0.5,0.664616,0.335384,-198,198,over,0.664616,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,663656,Kyle Tucker,hits,batter_hits,0.5,0.512948,0.487052,-105,105,over,0.512948,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,663656,Kyle Tucker,hits_runs_rbis,batter_h+r+rbi,1.5,0.398452,0.601548,151,-151,under,0.601548,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,663656,Kyle Tucker,singles,batter_singles,0.5,0.477526,0.522474,109,-109,under,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,663656,Kyle Tucker,total_bases,batter_bases,1.5,0.456942,0.543058,119,-119,under,0.543058,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,689414,Liam Hicks,hits,batter_hits,0.5,0.579578,0.420422,-138,138,over,0.579578,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,689414,Liam Hicks,hits_runs_rbis,batter_h+r+rbi,1.5,0.559067,0.440933,-127,127,over,0.559067,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,689414,Liam Hicks,singles,batter_singles,0.5,0.522474,0.477526,-109,109,over,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,689414,Liam Hicks,total_bases,batter_bases,0.5,0.66968,0.33032,-203,203,over,0.66968,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,571970,Max Muncy,hits,batter_hits,0.5,0.692639,0.307361,-225,225,over,0.692639,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,571970,Max Muncy,singles,batter_singles,0.5,0.60071,0.39929,-150,150,over,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,571970,Max Muncy,total_bases,batter_bases,1.5,0.749857,0.250143,-300,300,over,0.749857,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,672640,Otto Lopez,hits,batter_hits,0.5,0.60133,0.39867,-151,151,over,0.60133,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,672640,Otto Lopez,hits_runs_rbis,batter_h+r+rbi,1.5,0.485718,0.514282,106,-106,under,0.514282,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,672640,Otto Lopez,singles,batter_singles,0.5,0.551919,0.448081,-123,123,over,0.551919,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,672640,Otto Lopez,total_bases,batter_bases,1.5,0.488555,0.511445,105,-105,under,0.511445,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,683357,Owen Caissie,hits,batter_hits,0.5,0.433474,0.566526,131,-131,under,0.566526,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,683357,Owen Caissie,singles,batter_singles,0.5,0.39929,0.60071,150,-150,under,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,683357,Owen Caissie,total_bases,batter_bases,0.5,0.540831,0.459169,-118,118,over,0.540831,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,660271,Shohei Ohtani,hits,batter_hits,1.5,0.304685,0.695315,228,-228,under,0.695315,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,660271,Shohei Ohtani,hits_runs_rbis,batter_h+r+rbi,2.5,0.34696,0.65304,188,-188,under,0.65304,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,660271,Shohei Ohtani,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,660271,Shohei Ohtani,total_bases,batter_bases,1.5,0.612368,0.387632,-158,158,over,0.612368,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669257,Will Smith,hits,batter_hits,0.5,0.514863,0.485137,-106,106,over,0.514863,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669257,Will Smith,hits_runs_rbis,batter_h+r+rbi,1.5,0.472009,0.527991,112,-112,under,0.527991,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669257,Will Smith,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669257,Will Smith,total_bases,batter_bases,1.5,0.437056,0.562944,129,-129,under,0.562944,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669364,Xavier Edwards,hits,batter_hits,0.5,0.658924,0.341076,-193,193,over,0.658924,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669364,Xavier Edwards,hits_runs_rbis,batter_h+r+rbi,1.5,0.570163,0.429837,-133,133,over,0.570163,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669364,Xavier Edwards,singles,batter_singles,0.5,0.578326,0.421674,-137,137,over,0.578326,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,669364,Xavier Edwards,total_bases,batter_bases,0.5,0.689605,0.310395,-222,222,over,0.689605,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,808967,Yoshinobu Yamamoto,outs_recorded,pitcher_outs,18.5,0.728683,0.271317,-269,269,over,0.728683,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823961,R,LAD,MIA,808967,Yoshinobu Yamamoto,strikeouts_pitching,pitcher_strikeouts,6.5,0.590429,0.409571,-144,144,over,0.590429,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,595978,Austin Hedges,hits,batter_hits,0.5,0.332148,0.667852,201,-201,under,0.667852,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,595978,Austin Hedges,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,595978,Austin Hedges,total_bases,batter_bases,0.5,0.349745,0.650255,186,-186,under,0.650255,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,810938,Ben Williamson,hits,batter_hits,0.5,0.491938,0.508062,103,-103,under,0.508062,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,810938,Ben Williamson,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,810938,Ben Williamson,total_bases,batter_bases,0.5,0.589013,0.410987,-143,143,over,0.589013,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,677587,Brayan Rocchio,hits,batter_hits,0.5,0.666106,0.333894,-199,199,over,0.666106,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,677587,Brayan Rocchio,singles,batter_singles,0.5,0.680688,0.319312,-213,213,over,0.680688,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,677587,Brayan Rocchio,total_bases,batter_bases,0.5,0.675617,0.324383,-208,208,over,0.675617,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,802415,Chandler Simpson,hits,batter_hits,0.5,0.573191,0.426809,-134,134,over,0.573191,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,802415,Chandler Simpson,hits_runs_rbis,batter_h+r+rbi,1.5,0.418749,0.581251,139,-139,under,0.581251,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,802415,Chandler Simpson,singles,batter_singles,0.5,0.578326,0.421674,-137,137,over,0.578326,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,802415,Chandler Simpson,total_bases,batter_bases,1.5,0.414793,0.585207,141,-141,under,0.585207,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,682177,Daniel Schneemann,hits,batter_hits,0.5,0.563856,0.436144,-129,129,over,0.563856,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,682177,Daniel Schneemann,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,682177,Daniel Schneemann,total_bases,batter_bases,0.5,0.670758,0.329242,-204,204,over,0.670758,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,681807,David Fry,hits,batter_hits,0.5,0.434314,0.565686,130,-130,under,0.565686,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,681807,David Fry,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,681807,David Fry,total_bases,batter_bases,0.5,0.526642,0.473358,-111,111,over,0.526642,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,666018,Jonathan Aranda,hits,batter_hits,0.5,0.492379,0.507621,103,-103,under,0.507621,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,666018,Jonathan Aranda,hits_runs_rbis,batter_h+r+rbi,1.5,0.591519,0.408481,-145,145,over,0.591519,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,666018,Jonathan Aranda,singles,batter_singles,0.5,0.428014,0.571986,134,-134,under,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,666018,Jonathan Aranda,total_bases,batter_bases,1.5,0.534056,0.465944,-115,115,over,0.534056,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,676356,Jonny DeLuca,hits,batter_hits,0.5,0.525592,0.474408,-111,111,over,0.525592,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,676356,Jonny DeLuca,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,676356,Jonny DeLuca,total_bases,batter_bases,0.5,0.597179,0.402821,-148,148,over,0.597179,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,682877,Juan Brito,hits,batter_hits,0.5,0.415011,0.584989,141,-141,under,0.584989,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
