active_start,active_end,artifact,position,feature,source,missing_value_handling,preprocessing,lineage_hash,recovery
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,51,isna__d30_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,52,isna__d30_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,53,isna__d30_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,54,isna__d30_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,55,isna__d7_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,56,isna__d15_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,57,isna__d30_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,58,isna__d7_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,59,isna__d15_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,60,isna__d30_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,61,isna__d7_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,62,isna__d15_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,63,isna__d30_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,64,isna__d7_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,65,isna__d15_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,66,isna__d30_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,67,isna__d7_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,68,isna__d15_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,69,isna__d30_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,70,isna__d7_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,71,isna__d15_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,72,isna__d30_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,73,isna__d7_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,74,isna__d15_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,75,isna__d30_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,76,isna__d7_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,77,isna__d15_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,78,isna__d30_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,79,isna__bvp_at_bats,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,80,isna__bvp_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,81,isna__bvp_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,82,isna__bvp_rbi,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,83,isna__bvp_strikeouts,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,84,isna__bvp_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,85,isna__bvp_plate_appearances,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,86,isna__bvp_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,0,d7_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,1,d7_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,2,d7_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,3,d15_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,4,d15_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,5,d15_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,6,d30_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,7,d30_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,8,d30_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,9,d7_stolen_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,10,d15_stolen_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,11,d30_stolen_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,12,d7_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,13,d15_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,14,d30_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,15,d7_walks_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,16,d15_walks_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,17,d30_walks_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,18,d7_earned_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,19,d15_earned_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,20,d30_earned_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,21,bvp_at_bats,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,22,bvp_hits,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,23,bvp_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,24,bvp_strikeouts,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,25,bvp_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,26,bvp_plate_appearances,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,27,bvp_total_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,28,isna__rolling_result_avg_7,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,29,isna__d7_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,30,isna__d7_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,31,isna__d7_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,32,isna__d7_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,33,isna__d15_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,34,isna__d15_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,35,isna__d15_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,36,isna__d15_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,37,isna__d30_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,38,isna__d30_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,39,isna__d30_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,40,isna__d30_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,41,isna__d7_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,42,isna__d15_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,43,isna__d30_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
