identity,date,game_id,player_id,prediction_timestamp,scheduled_game_start,strict_pregame,model_semantic_name,model_artifact_sha256,p_over,target,actual_hits,outcome_attachment_contract,baseline_a_population,hitter_prior_resolved_games,hitter_prior_hits,baseline_b_hitter_shrunk
824324:678662:hits:0.5,2026-08-03,824324,678662,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.461925488481146,1.0,4.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,56,25.0,0.46258919550391514
824324:680700:hits:0.5,2026-08-03,824324,680700,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4459971379209771,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,39,24.0,0.6086320960053313
824324:681198:hits:0.5,2026-08-03,824324,681198,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.650250217650018,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,43,30.0,0.6785433041617758
824324:683748:hits:0.5,2026-08-03,824324,683748,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4619162287980363,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,33,16.0,0.5025782563963553
824324:687859:hits:0.5,2026-08-03,824324,687859,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4666207886861824,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,49,28.0,0.5720299738991327
824324:694249:hits:0.5,2026-08-03,824324,694249,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6666551647307856,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,36,21.0,0.5819479207329675
824324:696100:hits:0.5,2026-08-03,824324,696100,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6445025306228088,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,52,32.0,0.6100951418708428
824647:518692:hits:0.5,2026-08-03,824647,518692,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.759531869021303,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,61,46.0,0.7334160653949358
824647:571771:hits:0.5,2026-08-03,824647,571771,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5415654701768192,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,4,1.0,0.46714237602088066
824647:605141:hits:0.5,2026-08-03,824647,605141,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5380019811226835,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,62,37.0,0.5943672644607224
824647:606192:hits:0.5,2026-08-03,824647,606192,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6518901567389076,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,25,14.0,0.5638093488560778
824647:608324:hits:0.5,2026-08-03,824647,608324,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.7250899159083641,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,58,38.0,0.6455410380644026
824647:608348:hits:0.5,2026-08-03,824647,608348,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.554271175298569,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,46,24.0,0.529735342819455
824647:621020:hits:0.5,2026-08-03,824647,621020,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4949291042429223,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,61,32.0,0.5305175146702981
824647:660271:hits:0.5,2026-08-03,824647,660271,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4765221318122156,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,35,28.0,0.7582722909825713
824647:663538:hits:0.5,2026-08-03,824647,663538,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.7410042758319759,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,46,32.0,0.677883490967603
824647:663656:hits:0.5,2026-08-03,824647,663656,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5205226829001194,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,62,32.0,0.5229386930321509
824647:664023:hits:0.5,2026-08-03,824647,664023,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5359573075059616,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,63,38.0,0.6000804015809938
824647:665804:hits:0.5,2026-08-03,824647,665804,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.562846561624653,,,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,22,13.0,0.5868569504083523
824647:669242:hits:0.5,2026-08-03,824647,669242,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5600075397155471,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,33,17.0,0.5269685002987944
824647:672613:hits:0.5,2026-08-03,824647,672613,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5351432128269001,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,5,4.0,0.6619775778654284
824647:673548:hits:0.5,2026-08-03,824647,673548,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.7129686996054646,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,56,38.0,0.6657141955039151
824647:681624:hits:0.5,2026-08-03,824647,681624,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.7009407540351276,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,54,36.0,0.6549307824556543
824647:682634:hits:0.5,2026-08-03,824647,682634,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4404182248377749,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,3,1.0,0.5096098647500517
824647:683737:hits:0.5,2026-08-03,824647,683737,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6093115138381872,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,61,42.0,0.6754450509021821
824647:691718:hits:0.5,2026-08-03,824647,691718,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5989726509106703,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,50,36.0,0.7000984226250098
824647:699393:hits:0.5,2026-08-03,824647,699393,2026-08-03T23:30:26.031962+00:00,2026-08-03T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6297153021905376,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,12,8.0,0.6302854256125284
825095:571448:hits:0.5,2026-08-03,825095,571448,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5738269483784784,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,61,39.0,0.6319667900326169
825095:592518:hits:0.5,2026-08-03,825095,592518,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6422569780791549,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,58,34.0,0.5849349774583419
825095:593428:hits:0.5,2026-08-03,825095,593428,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.582438314002897,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,59,28.0,0.48665236585448607
825095:596146:hits:0.5,2026-08-03,825095,596146,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5928601487555509,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,19,11.0,0.5779892041574285
825095:606466:hits:0.5,2026-08-03,825095,606466,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5847291025792234,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,37,26.0,0.6801268558277904
825095:630105:hits:0.5,2026-08-03,825095,630105,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6430644467806537,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,26,16.0,0.6060502503603109
825095:650859:hits:0.5,2026-08-03,825095,650859,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6351435849474669,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,29,16.0,0.556911040871637
825095:657757:hits:0.5,2026-08-03,825095,657757,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.503630659360643,,,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,56,29.0,0.5250891955039151
825095:669134:hits:0.5,2026-08-03,825095,669134,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6433800146830287,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,19,11.0,0.5779892041574285
825095:672515:hits:0.5,2026-08-03,825095,672515,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6092569023826373,,,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,53,38.0,0.698454237905747
825095:672695:hits:0.5,2026-08-03,825095,672695,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.68248469201331,1.0,2.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,61,35.0,0.5739957755398633
825095:680728:hits:0.5,2026-08-03,825095,680728,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5622247152303149,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,23,10.0,0.47115188749195386
825095:682998:hits:0.5,2026-08-03,825095,682998,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6307594690534247,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,60,40.0,0.6559663016507437
825095:694374:hits:0.5,2026-08-03,825095,694374,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4224922608138249,1.0,3.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,23,12.0,0.5356680165242119
825095:814439:hits:0.5,2026-08-03,825095,814439,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6777264324441922,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,33,24.0,0.6977002076158675
825095:823550:hits:0.5,2026-08-03,825095,823550,2026-08-03T23:30:26.031962+00:00,2026-08-03T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.410826914470929,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,25,10.0,0.44259722764395665
822865:553869:hits:0.5,2026-08-04,822865,553869,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5409522078292466,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,28,14.0,0.5168252364514047
822865:592626:hits:0.5,2026-08-04,822865,592626,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,52,35.0,0.6600951418708427
822865:607043:hits:0.5,2026-08-04,822865,607043,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.626189824219531,1.0,3.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,62,35.0,0.5657958358892938
822865:608369:hits:0.5,2026-08-04,822865,608369,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5409522078292466,1.0,3.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,15,6.0,0.4611177614021987
822865:642715:hits:0.5,2026-08-04,822865,642715,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5224744650240674,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,54,33.0,0.6065436856814608
822865:646240:hits:0.5,2026-08-04,822865,646240,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5783260540559665,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,58,33.0,0.5697834623068267
822865:669394:hits:0.5,2026-08-04,822865,669394,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,64,37.0,0.5778570626701467
822865:670032:hits:0.5,2026-08-04,822865,670032,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4480814601017741,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,45,27.0,0.5963341228726522
822865:677649:hits:0.5,2026-08-04,822865,677649,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,1.0,3.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,67,43.0,0.6347427801633408
822865:678545:hits:0.5,2026-08-04,822865,678545,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5224744650240674,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,2,2.0,0.6605708512250568
822865:679822:hits:0.5,2026-08-04,822865,679822,2026-08-04T23:30:24.751574+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4216739459440334,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,23,13.0,0.5679260810403409
822865:683766:hits:0.5,2026-08-04,822865,683766,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,9,6.0,0.6238652066029746
822865:687529:hits:0.5,2026-08-04,822865,687529,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4590477921707535,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,10,3.0,0.4225393617916982
822865:687551:hits:0.5,2026-08-04,822865,687551,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5224744650240674,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,49,19.0,0.41413523705702754
822865:691740:hits:0.5,2026-08-04,822865,691740,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5224744650240674,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,26,10.0,0.42957966212501675
822865:694497:hits:0.5,2026-08-04,822865,694497,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.626189824219531,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,46,21.0,0.4741797872638994
822865:694671:hits:0.5,2026-08-04,822865,694671,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5409522078292466,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,37,27.0,0.7023490780500127
822865:805811:hits:0.5,2026-08-04,822865,805811,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,53,33.0,0.6164870247909928
822865:808982:hits:0.5,2026-08-04,822865,808982,2026-08-04T10:31:33.873293+00:00,2026-08-04T20:05:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6201952164998107,1.0,1.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,39,27.0,0.6724618832393738
823108:595879:hits:0.5,2026-08-04,823108,595879,2026-08-04T10:31:33.873293+00:00,2026-08-04T21:40:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6011256743916968,0.0,0.0,FROZEN_ORIGINAL_PROSPECTIVE_OUTCOME_ATTACHMENT,0.575713564031321,4,3.0,0.6338090426875473
