record_type,team,appearance,rows,champion_brier,challenger_brier,brier_improvement,champion_log_loss,challenger_log_loss,log_loss_improvement,champion_roc_auc,challenger_roc_auc,roc_auc_change,champion_accuracy,challenger_accuracy,accuracy_change,champion_ece,challenger_ece,ece_degradation
leave_one_team_out,NJD,both,1970,0.235780774506234,0.235644122103312,0.000136652402921184,0.664049355427888,0.663710559446326,0.000338795981562057,0.623228152090237,0.622709881346855,-0.000518270743381177,0.595939086294416,0.598984771573604,0.0030456852791878,0.0211724447759969,0.0230774746302337,0.00190502985423679
leave_one_team_out,NSH,both,1972,0.236138636018523,0.236242431073498,-0.000103795054974321,0.664733883492331,0.664905266080576,-0.000171382588245561,0.62350791146655,0.621295095879998,-0.00221281558655229,0.591277890466531,0.595841784989858,0.00456389452332651,0.0163326418876442,0.0197702026058747,0.00343756071823057
leave_one_team_out,NYI,both,1972,0.235572213587925,0.235730561161601,-0.000158347573675915,0.663539187895018,0.663869030388872,-0.00032984249385426,0.626568797855889,0.62480670076236,-0.0017620970935297,0.594320486815416,0.599898580121704,0.005578093306288,0.0194849189007698,0.0239883730720807,0.00450345417131098
leave_one_team_out,NYR,both,1961,0.236405535626869,0.236467894424675,-6.23587978058615e-05,0.66529237077979,0.665391504787056,-9.91340072656888e-05,0.619737563815873,0.618596261761107,-0.0011413020547657,0.591534931157573,0.596634370219276,0.00509943906170318,0.0164057798472757,0.0208306826663888,0.00442490281911309
leave_one_team_out,OTT,both,1967,0.235825076729029,0.235801543860708,2.35328683204084e-05,0.66409153776466,0.663993287668743,9.82500959176846e-05,0.625909265932557,0.624473693021776,-0.001435572910781,0.593289273004575,0.598373157092018,0.00508388408744287,0.0180680866882279,0.022132135649204,0.0040640489609761
leave_one_team_out,PHI,both,1978,0.235819638783942,0.235891553311041,-7.19145270982602e-05,0.664095292331026,0.664196792091476,-0.000101499760449597,0.627492411196781,0.625442012235168,-0.00205039896161385,0.594034378159757,0.599595551061679,0.00556117290192115,0.0191497941846763,0.0234636566602181,0.00431386247554185
leave_one_team_out,PIT,both,1975,0.23693823702676,0.237000706893305,-6.2469866544429e-05,0.66642799452118,0.666515426692276,-8.7432171095414e-05,0.620384016649151,0.618441753881934,-0.00194226276721654,0.590379746835443,0.594936708860759,0.00455696202531641,0.0153751841708555,0.0187675855113191,0.00339240134046353
leave_one_team_out,SEA,both,1978,0.236270193060652,0.236137952709444,0.000132240351208596,0.665026855999027,0.664694501355677,0.000332354643350019,0.620493720656303,0.620017792856313,-0.000475927799990172,0.590495449949444,0.596056622851365,0.00556117290192115,0.0161379670522847,0.0200142683493915,0.00387630129710683
leave_one_team_out,SJS,both,1978,0.238345096398392,0.23856906851119,-0.00022397211279776,0.66928646999354,0.669725457113559,-0.000438987120018663,0.607349307084575,0.60467348789017,-0.00267581919440496,0.582406471183013,0.585945399393327,0.00353892821031343,0.0129272011239359,0.0137472407509806,0.000820039627044645
leave_one_team_out,STL,both,1969,0.23649963600954,0.236610356624241,-0.000110720614701632,0.665515090761081,0.665706238903555,-0.000191148142474007,0.622720790731372,0.620300908865036,-0.00241988186633657,0.590655154900965,0.596241747079736,0.00558659217877089,0.0157175785674359,0.0201689589067957,0.00445138033935976
leave_one_team_out,TBL,both,1968,0.236714460374786,0.236954390413854,-0.000239930039067804,0.66593951320296,0.666383212832282,-0.000443699629321892,0.61973417836617,0.616793146371212,-0.00294103199495832,0.589939024390244,0.595020325203252,0.00508130081300806,0.014874264338395,0.0186107108911456,0.00373644655275061
leave_one_team_out,TOR,both,1956,0.236273847415145,0.236469143556565,-0.000195296141420276,0.665077000476623,0.66542853364818,-0.000351533171557339,0.621872147522579,0.618951952751047,-0.00292019477153149,0.594580777096115,0.597137014314928,0.00255623721881382,0.019605648166223,0.0208667977871781,0.00126114962095506
