slate_date,game_pk,player_mlb_id,player,governing_capture,market_timestamp,settlement_side,final_odds,outcome,risk,gross_winning_profit,net_result,decision
2026-07-30,823921,571970,Max Muncy,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-164,WIN,5.00,3.048780487804878,3.048780487804878,SETTLEMENT_CERTIFIED
2026-07-30,823921,605141,Mookie Betts,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,132,WIN,5.00,6.6,6.6,SETTLEMENT_CERTIFIED
2026-07-30,823921,605141,Mookie Betts,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-172,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,606192,Teoscar Hernández,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,158,WIN,5.00,7.9,7.9,SETTLEMENT_CERTIFIED
2026-07-30,823921,606192,Teoscar Hernández,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-208,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,647304,Josh Naylor,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,158,WIN,5.00,7.9,7.9,SETTLEMENT_CERTIFIED
2026-07-30,823921,647304,Josh Naylor,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-208,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,660271,Shohei Ohtani,cleanroom_20260730T152752Z,2026-07-30T15:27:41+00:00,Over,-110,LOSS,5.00,,,NO_ACTION
2026-07-30,823921,660271,Shohei Ohtani,cleanroom_20260730T152752Z,2026-07-30T15:27:41+00:00,Under,-118,WIN,5.00,,,NO_ACTION
2026-07-30,823921,663656,Kyle Tucker,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,146,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,663656,Kyle Tucker,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-192,WIN,5.00,2.6041666666666665,2.6041666666666665,SETTLEMENT_CERTIFIED
2026-07-30,823921,663728,Cal Raleigh,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,663728,Cal Raleigh,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-30,823921,668227,Randy Arozarena,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,139,WIN,5.00,6.95,6.95,SETTLEMENT_CERTIFIED
2026-07-30,823921,668227,Randy Arozarena,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-182,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,669242,Tommy Edman,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,124,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,669242,Tommy Edman,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-161,WIN,5.00,3.1055900621118013,3.1055900621118013,SETTLEMENT_CERTIFIED
2026-07-30,823921,677594,Julio Rodríguez,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,136,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,677594,Julio Rodríguez,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-179,WIN,5.00,2.793296089385475,2.793296089385475,SETTLEMENT_CERTIFIED
2026-07-30,823921,681624,Andy Pages,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,126,WIN,5.00,6.3,6.3,SETTLEMENT_CERTIFIED
2026-07-30,823921,681624,Andy Pages,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,686527,Dominic Canzone,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,134,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,686527,Dominic Canzone,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-175,WIN,5.00,2.857142857142857,2.857142857142857,SETTLEMENT_CERTIFIED
2026-07-30,823921,687221,Dalton Rushing,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,158,WIN,5.00,7.9,7.9,SETTLEMENT_CERTIFIED
2026-07-30,823921,687221,Dalton Rushing,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-208,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,702284,Cole Young,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,146,WIN,5.00,7.3,7.3,SETTLEMENT_CERTIFIED
2026-07-30,823921,702284,Cole Young,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-192,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,553993,Eugenio Suárez,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,553993,Eugenio Suárez,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-30,824488,656811,Ryan O'Hearn,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,118,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,656811,Ryan O'Hearn,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-154,WIN,5.00,3.2467532467532467,3.2467532467532467,SETTLEMENT_CERTIFIED
2026-07-30,824488,663886,Tyler Stephenson,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,152,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,663886,Tyler Stephenson,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-200,WIN,5.00,2.5,2.5,SETTLEMENT_CERTIFIED
2026-07-30,824488,663968,Jake Mangum,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,103,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,663968,Jake Mangum,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-133,WIN,5.00,3.7593984962406015,3.7593984962406015,SETTLEMENT_CERTIFIED
2026-07-30,824488,663993,Nathaniel Lowe,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,161,WIN,5.00,8.05,8.05,SETTLEMENT_CERTIFIED
2026-07-30,824488,663993,Nathaniel Lowe,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-213,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,664040,Brandon Lowe,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,106,WIN,5.00,5.3,5.3,SETTLEMENT_CERTIFIED
2026-07-30,824488,664040,Brandon Lowe,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-137,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,668709,JJ Bleday,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,136,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,668709,JJ Bleday,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-179,WIN,5.00,2.793296089385475,2.793296089385475,SETTLEMENT_CERTIFIED
2026-07-30,824488,668804,Bryan Reynolds,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,109,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,668804,Bryan Reynolds,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-141,WIN,5.00,3.5460992907801416,3.5460992907801416,SETTLEMENT_CERTIFIED
2026-07-30,824488,682622,Noelvi Marte,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,178,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,682622,Noelvi Marte,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-238,WIN,5.00,2.100840336134454,2.100840336134454,SETTLEMENT_CERTIFIED
2026-07-30,824488,682829,Elly De La Cruz,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,122,WIN,5.00,6.1,6.1,SETTLEMENT_CERTIFIED
2026-07-30,824488,682829,Elly De La Cruz,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-159,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,682848,Endy Rodríguez,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,141,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,682848,Endy Rodríguez,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-185,WIN,5.00,2.7027027027027026,2.7027027027027026,SETTLEMENT_CERTIFIED
2026-07-30,824488,693304,Nick Gonzales,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,115,WIN,5.00,5.75,5.75,SETTLEMENT_CERTIFIED
2026-07-30,824488,693304,Nick Gonzales,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-149,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,699013,Esmerlyn Valdez,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,122,WIN,5.00,6.1,6.1,SETTLEMENT_CERTIFIED
2026-07-30,824488,699013,Esmerlyn Valdez,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-159,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,701398,Sal Stewart,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Over,118,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824488,701398,Sal Stewart,cleanroom_20260730T152752Z,2026-07-30T15:28:00+00:00,Under,-154,WIN,5.00,3.2467532467532467,3.2467532467532467,SETTLEMENT_CERTIFIED
2026-07-30,824568,502671,Paul Goldschmidt,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,152,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,502671,Paul Goldschmidt,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-200,WIN,5.00,2.5,2.5,SETTLEMENT_CERTIFIED
2026-07-30,824568,545341,Randal Grichuk,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,146,WIN,5.00,7.3,7.3,SETTLEMENT_CERTIFIED
2026-07-30,824568,545341,Randal Grichuk,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-192,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,663757,Trent Grisham,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,164,WIN,5.00,8.2,8.2,SETTLEMENT_CERTIFIED
2026-07-30,824568,663757,Trent Grisham,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-217,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,678246,Miguel Vargas,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,678246,Miguel Vargas,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-156,WIN,5.00,3.2051282051282053,3.2051282051282053,SETTLEMENT_CERTIFIED
2026-07-30,824568,691176,Jasson Domínguez,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,152,WIN,5.00,7.6,7.6,SETTLEMENT_CERTIFIED
2026-07-30,824568,691176,Jasson Domínguez,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-200,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,695657,Colson Montgomery,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,695657,Colson Montgomery,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-213,WIN,5.00,2.347417840375587,2.347417840375587,SETTLEMENT_CERTIFIED
2026-07-30,824568,700250,Ben Rice,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,126,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,700250,Ben Rice,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-164,WIN,5.00,3.048780487804878,3.048780487804878,SETTLEMENT_CERTIFIED
2026-07-30,824568,805367,Chase Meidroth,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,805367,Chase Meidroth,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-30,824568,808959,Munetaka Murakami,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824568,808959,Munetaka Murakami,cleanroom_20260730T152752Z,2026-07-30T15:27:37+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-30,824894,621566,Matt Olson,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,104,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,621566,Matt Olson,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-135,WIN,5.00,3.7037037037037037,3.7037037037037037,SETTLEMENT_CERTIFIED
2026-07-30,824894,643289,Mauricio Dubón,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,152,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,643289,Mauricio Dubón,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-200,WIN,5.00,2.5,2.5,SETTLEMENT_CERTIFIED
2026-07-30,824894,645277,Ozzie Albies,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,645277,Ozzie Albies,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-167,WIN,5.00,2.9940119760479043,2.9940119760479043,SETTLEMENT_CERTIFIED
2026-07-30,824894,660670,Ronald Acuña Jr.,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,109,WIN,5.00,5.45,5.45,SETTLEMENT_CERTIFIED
2026-07-30,824894,660670,Ronald Acuña Jr.,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-141,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,660688,Keibert Ruiz,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,136,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,660688,Keibert Ruiz,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-179,WIN,5.00,2.793296089385475,2.793296089385475,SETTLEMENT_CERTIFIED
2026-07-30,824894,663586,Austin Riley,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,136,LOSS,5.00,,,NO_ACTION
2026-07-30,824894,663586,Austin Riley,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-179,WIN,5.00,,,NO_ACTION
2026-07-30,824894,671277,Luis García Jr.,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,102,WIN,5.00,5.1,5.1,SETTLEMENT_CERTIFIED
2026-07-30,824894,671277,Luis García Jr.,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-132,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,671739,Michael Harris II,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,-106,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,671739,Michael Harris II,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-122,WIN,5.00,4.098360655737705,4.098360655737705,SETTLEMENT_CERTIFIED
2026-07-30,824894,682928,CJ Abrams,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,113,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,682928,CJ Abrams,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-147,WIN,5.00,3.401360544217687,3.401360544217687,SETTLEMENT_CERTIFIED
2026-07-30,824894,686611,Dylan Crews,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,132,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,686611,Dylan Crews,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-172,WIN,5.00,2.9069767441860463,2.9069767441860463,SETTLEMENT_CERTIFIED
2026-07-30,824894,686948,Drake Baldwin,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,100,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,686948,Drake Baldwin,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-130,WIN,5.00,3.8461538461538463,3.8461538461538463,SETTLEMENT_CERTIFIED
2026-07-30,824894,695578,James Wood,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,106,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824894,695578,James Wood,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-137,WIN,5.00,3.6496350364963503,3.6496350364963503,SETTLEMENT_CERTIFIED
2026-07-30,824894,695734,Daylen Lile,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Over,124,WIN,5.00,6.2,6.2,SETTLEMENT_CERTIFIED
2026-07-30,824894,695734,Daylen Lile,cleanroom_20260730T152752Z,2026-07-30T15:28:07+00:00,Under,-161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,575929,Willson Contreras,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,-108,WIN,5.00,4.62962962962963,4.62962962962963,SETTLEMENT_CERTIFIED
2026-07-30,824974,575929,Willson Contreras,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,622268,Donovan Walton,cleanroom_20260730T152752Z,2026-07-30T15:27:23+00:00,Over,174,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,622268,Donovan Walton,cleanroom_20260730T152752Z,2026-07-30T15:27:23+00:00,Under,-233,WIN,5.00,2.1459227467811157,2.1459227467811157,SETTLEMENT_CERTIFIED
2026-07-30,824974,641680,Jonah Heim,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,171,WIN,5.00,8.55,8.55,SETTLEMENT_CERTIFIED
2026-07-30,824974,641680,Jonah Heim,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-227,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,643446,Jeff McNeil,cleanroom_20260730T152752Z,2026-07-30T15:27:23+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,643446,Jeff McNeil,cleanroom_20260730T152752Z,2026-07-30T15:27:23+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-30,824974,655316,Andruw Monasterio,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,655316,Andruw Monasterio,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-167,WIN,5.00,2.9940119760479043,2.9940119760479043,SETTLEMENT_CERTIFIED
2026-07-30,824974,657136,Connor Wong,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,657136,Connor Wong,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-30,824974,666126,Carlos Cortes,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,174,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,666126,Carlos Cortes,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-233,WIN,5.00,2.1459227467811157,2.1459227467811157,SETTLEMENT_CERTIFIED
2026-07-30,824974,671732,Lawrence Butler,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,182,WIN,5.00,9.1,9.1,SETTLEMENT_CERTIFIED
2026-07-30,824974,671732,Lawrence Butler,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-244,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,677800,Wilyer Abreu,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,-111,WIN,5.00,4.504504504504505,4.504504504504505,SETTLEMENT_CERTIFIED
2026-07-30,824974,677800,Wilyer Abreu,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-116,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,678011,Anthony Seigler,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,113,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,678011,Anthony Seigler,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-147,WIN,5.00,3.401360544217687,3.401360544217687,SETTLEMENT_CERTIFIED
2026-07-30,824974,678882,Ceddanne Rafaela,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,-111,WIN,5.00,4.504504504504505,4.504504504504505,SETTLEMENT_CERTIFIED
2026-07-30,824974,678882,Ceddanne Rafaela,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-116,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,680776,Jarren Duran,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,680776,Jarren Duran,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-156,WIN,5.00,3.2051282051282053,3.2051282051282053,SETTLEMENT_CERTIFIED
2026-07-30,824974,691016,Tyler Soderstrom,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,124,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,691016,Tyler Soderstrom,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-161,WIN,5.00,3.1055900621118013,3.1055900621118013,SETTLEMENT_CERTIFIED
2026-07-30,824974,695720,Tommy White,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,146,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,695720,Tommy White,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-192,WIN,5.00,2.6041666666666665,2.6041666666666665,SETTLEMENT_CERTIFIED
2026-07-30,824974,701762,Nick Kurtz,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,104,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,701762,Nick Kurtz,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-135,WIN,5.00,3.7037037037037037,3.7037037037037037,SETTLEMENT_CERTIFIED
2026-07-30,824974,702332,Caleb Durbin,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,115,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,702332,Caleb Durbin,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-149,WIN,5.00,3.3557046979865772,3.3557046979865772,SETTLEMENT_CERTIFIED
2026-07-30,824974,805779,Jacob Wilson,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,107,WIN,5.00,5.35,5.35,SETTLEMENT_CERTIFIED
2026-07-30,824974,805779,Jacob Wilson,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-139,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,807799,Masataka Yoshida,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Over,115,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,824974,807799,Masataka Yoshida,cleanroom_20260731T004346Z,2026-07-31T00:43:51+00:00,Under,-149,WIN,5.00,3.3557046979865772,3.3557046979865772,SETTLEMENT_CERTIFIED
