dimension,value,rows,share,selected_wagers,wins,losses,voids,technical_unresolved,observed_win_rate,mean_offered_break_even_probability,mean_no_vig_market_probability,mean_model_selected_side_probability,observed_minus_offered_break_even,observed_minus_no_vig_market_probability,observed_minus_model_probability,average_selected_odds,stake,offered_net,offered_roi,novig_fair_net,novig_fair_roi,even_money_net,even_money_roi,offered_price_drag_vs_novig,novig_return_vs_even_money
player,Jordan Beck,4,0.0006777363605557439,2,1,1,1,1,0.5,0.6469587933753943,0.6082679394584518,0.643859,-0.1469587933753943,-0.10826793945845181,-0.14385899999999996,-186.5,10,-2.695852534562212,-0.2695852534562212,-2.233277475212959,-0.2233277475212959,0.0,0.0,-0.46257505934925325,-2.233277475212959
player,Jordan Walker,27,0.004574720433751271,26,15,11,1,0,0.5769230769230769,0.5991986677059342,0.5632590606003841,0.5844881923076923,-0.022275590782857346,0.013664016322692762,-0.007565115384615462,-151.15384615384616,130,-4.0690932453484425,-0.0313007172719111,3.963675779114805,0.0304898136854985,20.0,0.15384615384615385,-8.032769024463247,-16.036324220885195
player,Jorge Barrosa,1,0.00016943409013893597,0,0,0,1,0,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
player,Jorge Mateo,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6770535109193258,0.636827357243341,0.7152189999999999,-0.010386844252659122,0.029839309423325577,-0.04855233333333331,-209.66666666666666,15,-0.1923076923076925,-0.012820512820512834,0.739415623136555,0.04929437487577033,5.0,0.3333333333333333,-0.9317233154442475,-4.260584376863445
player,Jorge Polanco,5,0.0008471704506946798,2,2,0,3,0,1.0,0.6825268844297074,0.6417795291540301,0.699891,0.31747311557029256,0.35822047084596986,0.30010899999999996,-215.0,10,4.651565305813374,0.46515653058133744,5.581825145620599,0.5581825145620599,10.0,1.0,-0.930259839807225,-4.418174854379401
player,Jorge Soler,30,0.005083022704168078,27,17,10,3,0,0.6296296296296297,0.6800552895878696,0.6393839928726237,0.5988899999999999,-0.05042565995824,-0.009754363242994057,0.030739629629629728,-213.8148148148148,135,-11.137606863455588,-0.0825007915811525,-3.2540170095659526,-0.02410382970048854,35.0,0.25925925925925924,-7.883589853889635,-38.254017009565956
player,Jose Altuve,32,0.005421890884445951,29,15,14,2,1,0.5172413793103449,0.6507494634811725,0.6116774902667336,0.5719728620689656,-0.1335080841708276,-0.09443611095638871,-0.05473148275862072,-188.51724137931035,145,-30.81696074762465,-0.21253076377672173,-23.51361107456773,-0.16216283499701883,5.0,0.034482758620689655,-7.303349673056918,-28.51361107456773
player,Jose Fernandez,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6480572053908746,0.6086150389310443,0.639954,0.10194279460912536,0.1413849610689557,0.11004599999999998,-186.75,20,2.7325149255520653,0.13662574627760327,4.212489213818484,0.21062446069092422,10.0,0.5,-1.479974288266419,-5.787510786181516
player,Jose Siri,1,0.00016943409013893597,1,0,1,0,0,0.0,0.6941896024464832,0.6529288769542652,0.687519,-0.6941896024464832,-0.6529288769542652,-0.687519,-227.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Jose Trevino,1,0.00016943409013893597,1,1,0,0,0,1.0,0.7354497354497355,0.6909542808555171,0.7199530000000001,0.26455026455026454,0.30904571914448287,0.28004699999999993,-278.0,5,1.7985611510791366,0.3597122302158273,2.236368799697084,0.44727375993941676,5.0,1.0,-0.4378076486179472,-2.763631200302916
player,Josh Bell,31,0.005252456794307014,28,15,13,3,0,0.5357142857142857,0.6470261877777576,0.6082928677049042,0.5933398571428572,-0.11131190206347186,-0.07257858199061851,-0.0576255714285715,-185.03571428571428,140,-24.12040595641669,-0.17228861397440492,-16.743133376639648,-0.11959380983314034,10.0,0.07142857142857142,-7.377272579777042,-26.743133376639648
player,Josh Jung,20,0.003388681802778719,17,10,7,1,2,0.5882352941176471,0.6178352303806435,0.5806674086824269,0.577749,-0.029599936262996396,0.007567885435220134,0.010486294117647121,-162.11764705882354,85,-3.7069780656649516,-0.04361150665488178,1.516493612519891,0.017841101323763424,15.0,0.17647058823529413,-5.2234716781848425,-13.483506387480109
player,Josh Lowe,13,0.0022026431718061676,12,10,2,1,0,0.8333333333333334,0.6872608103595709,0.6461733533530353,0.6313574166666666,0.1460725229737625,0.1871599799802981,0.2019759166666668,-220.66666666666666,60,12.954049675943013,0.21590082793238355,17.592454209879566,0.2932075701646594,40.0,0.6666666666666666,-4.638404533936553,-22.407545790120434
player,Josh Naylor,35,0.005930193154862758,34,17,17,1,0,0.5,0.654586248455251,0.6153001936271101,0.5763311470588236,-0.15458624845525104,-0.11530019362711008,-0.0763311470588236,-191.05882352941177,170,-37.88280851702437,-0.22284005010014338,-29.43339842546946,-0.17313763779687918,0.0,0.0,-8.449410091554913,-29.43339842546946
player,Josh Rojas,2,0.00033886818027787193,2,2,0,0,0,1.0,0.6728329809725159,0.6324697000006059,0.603111,0.32716701902748413,0.3675302999993941,0.39688900000000005,-209.5,10,4.9063231850117095,0.49063231850117095,5.857462693877064,0.5857462693877065,10.0,1.0,-0.9511395088653547,-4.142537306122936
player,José Caballero,5,0.0008471704506946798,4,2,2,1,0,0.5,0.6865663026160844,0.6454273366593286,0.584615,-0.18656630261608442,-0.1454273366593286,-0.084615,-222.75,20,-5.041420118343195,-0.25207100591715975,-4.092195429988073,-0.20460977149940365,0.0,0.0,-0.9492246883551223,-4.092195429988073
player,José Fermín,2,0.00033886818027787193,2,1,1,0,0,0.5,0.6690227143419842,0.6288739638666523,0.592558,-0.16902271434198424,-0.12887396386665229,-0.09255800000000003,-202.5,10,-2.652582159624413,-0.2652582159624413,-2.1848973791664417,-0.21848973791664417,0.0,0.0,-0.46768478045797135,-2.1848973791664417
player,José Ramírez,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6221943526985092,0.5848291654050604,0.5701226,-0.022194352698509223,0.01517083459493962,0.029877399999999943,-165.0,25,-1.1551862771374957,-0.046207451085499826,0.36434293710862775,0.01457371748434511,5.0,0.2,-1.5195292142461234,-4.635657062891372
player,José Tena,4,0.0006777363605557439,3,1,2,1,0,0.3333333333333333,0.6079724745096536,0.5715915898990243,0.608823,-0.2746391411763203,-0.23825825656569094,-0.2754896666666667,-160.33333333333334,15,-6.551724137931035,-0.4367816091954023,-6.014964216005203,-0.40099761440034687,-5.0,-0.3333333333333333,-0.5367599219258317,-1.014964216005203
player,Juan Soto,16,0.0027109454422229754,15,9,6,1,0,0.6,0.5917160344549129,0.5561338255400038,0.5716363999999999,0.008283965545087035,0.04386617445999619,0.028363600000000044,-147.66666666666666,75,1.6209304427162006,0.021612405902882673,6.5274639680425945,0.0870328529072346,15.0,0.2,-4.9065335253263935,-8.472536031957405
player,Julio Rodríguez,19,0.0032192477126397833,19,12,7,0,0,0.631578947368421,0.6141242457322628,0.5772658807339589,0.5931786315789475,0.017454701636158254,0.054313066634462115,0.03840031578947356,-159.8421052631579,95,3.007816784766405,0.031661229313330576,9.251354725527689,0.09738268132134409,25.0,0.2631578947368421,-6.243537940761284,-15.748645274472311
player,Jung Hoo Lee,29,0.004913588614029143,24,16,8,2,3,0.6666666666666666,0.6267428611384479,0.5890493944449381,0.588586125,0.039923805528218725,0.07761727222172854,0.07808054166666667,-169.70833333333334,120,8.90871287595175,0.07423927396626458,17.163729702342167,0.14303108085285138,40.0,0.3333333333333333,-8.255016826390417,-22.836270297657833
player,Junior Caminero,17,0.0028803795323619113,17,9,8,0,0,0.5294117647058824,0.5834293987833302,0.5483379382089046,0.586789705882353,-0.05401763407744786,-0.01892617350302228,-0.05737794117647066,-140.7058823529412,85,-7.338852046646276,-0.08633943584289737,-2.3607527633207592,-0.027773561921420695,5.0,0.058823529411764705,-4.978099283325517,-7.360752763320759
player,Justin Crawford,6,0.0010166045408336157,6,4,2,0,0,0.6666666666666666,0.6760649688648614,0.6356353192547863,0.6254755,-0.009398302198194819,0.031031347411880295,0.04119116666666667,-209.5,30,-0.0050787138016392674,-0.00016929046005464225,1.9029967558951242,0.06343322519650414,10.0,0.3333333333333333,-1.9080754696967634,-8.097003244104876
player,Justin Foscue,7,0.0011860386309725517,7,4,3,0,0,0.5714285714285714,0.651058782443262,0.6119918171889643,0.608442,-0.07963021101469059,-0.04056324576039294,-0.03701342857142864,-188.0,35,-4.847647186356864,-0.13850420532448185,-2.927542075164245,-0.083644059290407,5.0,0.14285714285714285,-1.9201051111926195,-7.927542075164245
player,Kahlil Watson,3,0.0005083022704168078,3,3,0,0,0,1.0,0.6561406837451553,0.6170290661006775,0.639141,0.34385931625484467,0.38297093389932246,0.36085900000000004,-192.66666666666666,15,7.903988294644251,0.5269325529762834,9.355622707811232,0.6237081805207488,15.0,1.0,-1.451634413166981,-5.644377292188768
player,Kazuma Okamoto,27,0.004574720433751271,25,19,6,2,0,0.76,0.6558659162546937,0.6166469872708038,0.57621824,0.1041340837453063,0.1433530127291962,0.18378176000000002,-192.88,125,18.708005623452316,0.1496640449876185,27.854101187430285,0.22283280949944229,65.0,0.52,-9.146095563977969,-37.14589881256971
player,Ke'Bryan Hayes,2,0.00033886818027787193,2,2,0,0,0,1.0,0.6826211170127152,0.6420431815006706,0.6498935,0.3173788829872848,0.35795681849932937,0.3501065,-215.5,10,4.653623563963031,0.4653623563963031,5.579755003379036,0.5579755003379037,10.0,1.0,-0.9261314394160056,-4.420244996620964
player,Keibert Ruiz,24,0.004066418163334463,16,11,5,8,0,0.6875,0.662503463057873,0.6228085003282404,0.5928088125,0.024996536942127,0.06469149967175958,0.09469118750000005,-200.75,80,3.0762568709825318,0.038453210887281646,8.370739472906426,0.10463424341133032,30.0,0.375,-5.294482601923894,-21.629260527093574
player,Kerry Carpenter,22,0.003727549983056591,22,17,5,0,0,0.7727272727272727,0.6609192927159139,0.6213997404917552,0.6454136363636362,0.11180798001135883,0.15132753223551754,0.12731363636363646,-197.0,110,19.503828427311664,0.17730753115737877,27.746165555848503,0.25223786868953185,60.0,0.5454545454545454,-8.242337128536839,-32.253834444151494
player,Ketel Marte,27,0.004574720433751271,25,15,10,2,0,0.6,0.5904812884485959,0.5550328768015858,0.54942308,0.009518711551404047,0.04496712319841423,0.050576920000000025,-145.4,125,1.4684188691506241,0.011747350953204993,9.534990309191038,0.0762799224735283,25.0,0.2,-8.066571440040413,-15.465009690808962
player,Kevin McGonigle,36,0.006099627245001694,35,21,14,1,0,0.6,0.6199189351116928,0.5826332722292914,0.5575643142857143,-0.019918935111692848,0.01736672777070858,0.04243568571428569,-164.65714285714284,175,-7.3737781567669956,-0.04213587518152569,3.356559626140143,0.01918034072080082,35.0,0.2,-10.730337782907139,-31.643440373859857
player,Kody Clemens,16,0.0027109454422229754,15,9,6,1,0,0.6,0.6231953621728967,0.5858154419007716,0.5665544,-0.02319536217289675,0.014184558099228362,0.033445599999999964,-167.6,75,-3.301644943737423,-0.04402193258316564,1.275050167197235,0.017000668895963134,15.0,0.2,-4.576695110934658,-13.724949832802764
player,Konnor Griffin,4,0.0006777363605557439,3,0,3,0,1,0.0,0.6453445083582069,0.6067333029067319,0.515669,-0.6453445083582069,-0.6067333029067319,-0.515669,-184.0,15,-15.0,-1.0,-15.0,-1.0,-15.0,-1.0,0.0,0.0
player,Kyle Higashioka,5,0.0008471704506946798,4,4,0,1,0,1.0,0.6692077231950202,0.6292614996062388,0.67046075,0.3307922768049798,0.3707385003937612,0.32953924999999995,-206.25,20,9.9968033459973,0.499840167299865,11.901802789558651,0.5950901394779325,20.0,1.0,-1.9049994435613513,-8.098197210441349
player,Kyle Karros,19,0.0032192477126397833,14,8,6,5,0,0.5714285714285714,0.6548589146852494,0.615680805805802,0.5556315714285714,-0.08343034325667797,-0.04425223437723058,0.01579699999999995,-193.42857142857142,70,-8.692290468878749,-0.12417557812683927,-4.791786104084132,-0.06845408720120189,10.0,0.14285714285714285,-3.9005043647946174,-14.791786104084132
player,Kyle Manzardo,33,0.005591324974584887,32,22,10,1,0,0.6875,0.671806801548565,0.6315742697376541,0.6147064375,0.01569319845143502,0.05592573026234593,0.07279356250000002,-206.09375,160,4.666678766065247,0.029166742287907794,15.178210384286983,0.09486381490179364,60.0,0.375,-10.511531618221735,-44.821789615713016
player,Kyle Schwarber,22,0.003727549983056591,17,10,7,5,0,0.5882352941176471,0.5905942701078183,0.5552888262907747,0.5581761764705883,-0.002358975990171208,0.03294646782687238,0.03005911764705882,-145.35294117647058,85,0.25634889594686694,0.0030158693640807877,5.674204546278266,0.06675534760327372,15.0,0.17647058823529413,-5.417855650331399,-9.325795453721735
player,Kyle Stowers,34,0.0057607590647238225,34,22,12,0,0,0.6470588235294118,0.6300006584895064,0.5920773583789343,0.580279705882353,0.017058165039905426,0.054981465150477526,0.0667791176470588,-173.7941176470588,170,4.430504609026164,0.026061791817800963,15.60273313146557,0.09178078312626806,50.0,0.29411764705882354,-11.172228522439406,-34.39726686853443
player,Kyle Teel,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6778024241138918,0.6371208795342274,0.5875155555555556,-0.01113575744722517,0.029545787132439272,0.07915111111111106,-211.44444444444446,45,-0.7498430611516671,-0.016663179136703715,2.077682542326791,0.046170723162817576,15.0,0.3333333333333333,-2.827525603478458,-12.92231745767321
player,Kyle Tucker,36,0.006099627245001694,35,23,12,1,0,0.6571428571428571,0.6599284783817729,0.6204006886464166,0.5857117142857143,-0.002785621238915792,0.03674216849644052,0.0714311428571428,-195.62857142857143,175,-1.049175574660087,-0.0059952889980576405,10.032089669844954,0.057326226684828306,55.0,0.3142857142857143,-11.08126524450504,-44.96791033015505
player,LaMonte Wade Jr.,1,0.00016943409013893597,1,1,0,0,0,1.0,0.7093023255813954,0.6666925044570189,0.5812189999999999,0.2906976744186046,0.3333074955429811,0.41878100000000007,-244.0,5,2.0491803278688523,0.40983606557377045,2.4997093361237055,0.4999418672247411,5.0,1.0,-0.4505290082548532,-2.5002906638762945
player,Lane Thomas,17,0.0028803795323619113,17,9,8,0,0,0.5294117647058824,0.6639797916283037,0.6241957461530346,0.633313294117647,-0.1345680269224213,-0.09478398144715228,-0.10390152941176467,-200.0,85,-17.53790809903561,-0.20632833057688954,-13.233131899027503,-0.1556839046944412,5.0,0.058823529411764705,-4.304776200008108,-18.233131899027505
player,Lars Nootbaar,18,0.003049813622500847,17,12,5,1,0,0.7058823529411765,0.668437703478225,0.6283767315738105,0.5998889411764707,0.03744464946295156,0.07750562136736605,0.10599341176470578,-203.05882352941177,85,4.260026577562289,0.05011795973602694,9.948958819688283,0.11704657434927392,35.0,0.4117647058823529,-5.688932242125993,-25.051041180311717
player,Lawrence Butler,17,0.0028803795323619113,17,13,4,0,0,0.7647058823529411,0.6756105850184665,0.635297336838855,0.6373487058823529,0.08909529733447463,0.1294085455140861,0.1273571764705882,-210.52941176470588,85,11.37116375795312,0.13377839715238965,17.490658976064836,0.20577245854193923,45.0,0.5294117647058824,-6.119495218111716,-27.509341023935164
player,Lenyn Sosa,5,0.0008471704506946798,4,3,1,1,0,0.75,0.683286406403255,0.6422943977856065,0.63060125,0.066713593596745,0.10770560221439351,0.11939875,-217.0,20,1.6506092367617233,0.08253046183808617,3.031967927760566,0.1515983963880283,10.0,0.5,-1.3813586909988427,-6.968032072239434
player,Leo Jiménez,2,0.00033886818027787193,2,0,2,0,0,0.0,0.6629023150762281,0.6231171509008543,0.700546,-0.6629023150762281,-0.6231171509008543,-0.700546,-198.5,10,-10.0,-1.0,-10.0,-1.0,-10.0,-1.0,0.0,0.0
player,Leody Taveras,14,0.0023720772619451034,13,11,2,1,0,0.8461538461538461,0.675388521604777,0.6350914605266144,0.6299496923076924,0.17076532454906912,0.21106238562723179,0.21620415384615377,-209.23076923076923,65,15.96939621756871,0.2456830187318263,21.10611242548825,0.32470942193058844,45.0,0.6923076923076923,-5.136716207919539,-23.89388757451175
player,Liam Hicks,25,0.0042358522534733985,25,13,12,0,0,0.52,0.6538824727796801,0.6148645169304596,0.58139796,-0.13388247277968013,-0.09486451693045961,-0.061397959999999974,-191.76,125,-26.53408882216074,-0.21227271057728592,-20.309643086747815,-0.16247714469398253,5.0,0.04,-6.224445735412925,-25.309643086747815
player,Logan O'Hoppe,11,0.0018637749915282956,7,5,2,4,0,0.7142857142857143,0.6966369767721083,0.6549782544672397,0.6602921428571429,0.01764873751360596,0.05930745981847463,0.05399357142857142,-230.28571428571428,35,0.8074959227477341,0.023071312078506687,3.0871228355389215,0.08820350958682632,15.0,0.42857142857142855,-2.2796269127911875,-11.91287716446108
player,Lourdes Gurriel Jr.,30,0.005083022704168078,26,17,9,3,1,0.6538461538461539,0.6504573499822169,0.6115433592585977,0.5990785769230769,0.003388803863936918,0.04230279458755615,0.05476757692307699,-189.46153846153845,130,-1.439034189193264,-0.011069493763025108,6.734711179985975,0.05180547061527673,40.0,0.3076923076923077,-8.17374536917924,-33.26528882001402
player,Lucas Spence,2,0.00033886818027787193,1,1,0,1,0,1.0,0.6941896024464832,0.6529288769542652,0.667862,0.3058103975535168,0.34707112304573484,0.33213800000000004,-227.0,5,2.202643171806167,0.44052863436123346,2.65780190841556,0.531560381683112,5.0,1.0,-0.455158736609393,-2.34219809158444
player,Luis Arraez,15,0.002541511352084039,14,5,9,1,0,0.35714285714285715,0.5850035055042409,0.5497808126517449,0.5675481428571427,-0.2278606483613837,-0.1926379555088878,-0.21040528571428557,-142.0,70,-28.766063371326528,-0.41094376244752184,-26.10608760788149,-0.3729441086840213,-20.0,-0.2857142857142857,-2.6599757634450363,-6.106087607881491
player,Luis Campusano,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6753246753246753,0.6353476037128244,0.5591630000000001,0.3246753246753247,0.3646523962871756,0.4408369999999999,-208.0,5,2.4038461538461537,0.4807692307692307,2.8697078115682775,0.5739415623136555,5.0,1.0,-0.46586165772212373,-2.1302921884317225
player,Luis García Jr.,2,0.00033886818027787193,2,1,1,0,0,0.5,0.6408768536428111,0.6024652425222987,0.532435,-0.1408768536428111,-0.10246524252229872,-0.03243499999999999,-178.5,10,-2.142857142857143,-0.21428571428571427,-1.6422466422466417,-0.16422466422466417,0.0,0.0,-0.500610500610501,-1.6422466422466417
player,Luis Lara,1,0.00016943409013893597,1,0,1,0,0,0.0,0.6753246753246753,0.6353476037128244,0.64992,-0.6753246753246753,-0.6353476037128244,-0.64992,-208.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Luis Rengifo,13,0.0022026431718061676,13,9,4,0,0,0.6923076923076923,0.6718738506967509,0.6317100608944988,0.6172884615384615,0.020433841610941417,0.06059763141319352,0.07501923076923078,-207.15384615384616,65,2.914132931406792,0.044832814329335266,7.23941630979602,0.11137563553532338,25.0,0.38461538461538464,-4.325283378389228,-17.76058369020398
player,Luis Robert Jr.,6,0.0010166045408336157,5,4,1,1,0,0.8,0.6750393673888211,0.6344036347504562,0.6143205999999999,0.12496063261117896,0.1655963652495438,0.18567940000000016,-210.0,25,5.047819520379494,0.20191278081517974,6.974598514644295,0.2789839405857718,15.0,0.6,-1.9267789942648008,-8.025401485355705
player,Luis Torrens,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6746746746746747,0.6340464468349274,0.6496956666666667,-0.00800800800800805,0.03262021983173924,0.01697099999999996,-208.33333333333334,15,-0.30305684505561903,-0.020203789670374603,0.6405393190062925,0.04270262126708616,5.0,0.3333333333333333,-0.9435961640619115,-4.359460680993708
player,Luisangel Acuña,1,0.00016943409013893597,0,0,0,1,0,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
player,Luke Keaschall,22,0.003727549983056591,21,17,4,1,0,0.8095238095238095,0.6793168514395068,0.6387479919956878,0.5899815714285713,0.13020695808430272,0.17077581752812176,0.2195422380952382,-212.9047619047619,105,20.07966183770532,0.19123487464481256,28.030725954152754,0.2669592948014548,65.0,0.6190476190476191,-7.951064116447434,-36.96927404584724
player,Luke Raley,13,0.0022026431718061676,12,9,3,1,0,0.75,0.6806017788512232,0.6397505581858911,0.6542133333333334,0.0693982211487768,0.1102494418141089,0.09578666666666658,-214.5,60,5.400102218112889,0.09000170363521481,9.578798491242829,0.1596466415207138,30.0,0.5,-4.1786962731299395,-20.42120150875717
player,MJ Melendez,8,0.0013554727211114877,8,7,1,0,0,0.875,0.6215776750466318,0.5841162173894249,0.6100792500000001,0.25342232495336825,0.2908837826105751,0.2649207499999999,-165.125,40,16.289370897753752,0.4072342724438438,19.896764582314958,0.49741911455787396,30.0,0.75,-3.607393684561206,-10.103235417685042
player,Maikel Garcia,14,0.0023720772619451034,12,6,6,1,1,0.5,0.6135789656627294,0.5766446048511649,0.5578023333333334,-0.1135789656627294,-0.07664460485116487,-0.0578023333333334,-160.58333333333334,60,-10.034352449834547,-0.16723920749724244,-6.830899504325078,-0.11384832507208463,0.0,0.0,-3.2034529455094685,-6.830899504325078
player,Manny Machado,24,0.004066418163334463,23,15,8,1,0,0.6521739130434783,0.6481829113222362,0.6094167766500675,0.5771182173913043,0.003991001721242116,0.04275713639341072,0.07505569565217396,-188.8695652173913,115,0.39450317030875226,0.0034304623505108894,7.734644299632681,0.06725777651854505,35.0,0.30434782608695654,-7.3401411293239285,-27.26535570036732
player,Marcell Ozuna,15,0.002541511352084039,11,4,7,4,0,0.36363636363636365,0.6780498871252733,0.637509185508561,0.6019811818181817,-0.3144135234889096,-0.2738728218721973,-0.23834481818181807,-215.54545454545453,55,-23.908795498341718,-0.4347053726971221,-21.916989161573373,-0.39849071202860675,-15.0,-0.2727272727272727,-1.9918063367683452,-6.9169891615733725
player,Marcelo Mayer,11,0.0018637749915282956,8,7,1,2,1,0.875,0.6649275854437318,0.625127281336127,0.6326127500000001,0.21007241455626824,0.24987271866387295,0.24238724999999994,-200.5,40,12.301860115303606,0.30754650288259017,15.636470379896638,0.39091175949741597,30.0,0.75,-3.3346102645930316,-14.363529620103362
player,Marcus Semien,19,0.0032192477126397833,18,16,2,0,1,0.8888888888888888,0.6502938265458812,0.6113205457057646,0.5833171666666668,0.23859506234300765,0.2775683431831243,0.30557172222222206,-189.27777777777777,90,33.38554805540677,0.37095053394896416,41.25140088711057,0.45834889874567303,70.0,0.7777777777777778,-7.865852831703798,-28.74859911288943
player,Mark Vientos,12,0.0020332090816672314,11,4,7,1,0,0.36363636363636365,0.6654866072620513,0.625643285248718,0.5815888181818182,-0.3018502436256877,-0.2620069216123544,-0.21795245454545453,-199.9090909090909,55,-25.04821699455128,-0.4554221271736596,-23.14737686830414,-0.4208613976055298,-15.0,-0.2727272727272727,-1.9008401262471395,-8.14737686830414
player,Masataka Yoshida,20,0.003388681802778719,16,11,5,4,0,0.6875,0.6403853714428269,0.6018189648033265,0.595354375,0.04711462855717308,0.08568103519667347,0.09214562500000001,-180.6875,80,6.942783732960132,0.08678479666200165,12.514455180737777,0.1564306897592222,30.0,0.375,-5.571671447777645,-17.485544819262223
player,Masyn Winn,32,0.005421890884445951,32,22,10,0,0,0.6875,0.6762951268997688,0.6357868439372951,0.60564040625,0.011204873100231216,0.05171315606270488,0.08185959374999996,-210.375,160,1.9287648671168047,0.01205478041948003,12.246798435924052,0.07654249022452533,60.0,0.375,-10.318033568807248,-47.75320156407595
player,Matt Chapman,19,0.0032192477126397833,18,13,5,0,1,0.7222222222222222,0.6663692670784493,0.6264993131680411,0.6209407222222223,0.055852955143772864,0.09572290905418113,0.10128149999999991,-201.5,90,8.198663807547913,0.09109626452831014,14.451353838162138,0.16057059820180153,40.0,0.4444444444444444,-6.252690030614225,-25.548646161837862
player,Matt McLain,6,0.0010166045408336157,6,5,1,0,0,0.8333333333333334,0.6842159435868743,0.6430389440719733,0.5776655,0.14911738974645905,0.1902943892613601,0.2556678333333333,-218.5,30,6.198347589957821,0.2066115863319274,8.516039845824906,0.2838679948608302,20.0,0.6666666666666666,-2.317692255867085,-11.483960154175094
player,Matt Olson,23,0.003896984073195527,23,16,7,0,0,0.6956521739130435,0.6076829284477921,0.5712012796544367,0.5702879565217391,0.08796924546525131,0.12445089425860678,0.12536421739130432,-156.17391304347825,115,18.04579684070557,0.1569199725278745,26.55502064055333,0.23091322296133332,45.0,0.391304347826087,-8.50922379984776,-18.44497935944667
player,Matt Shaw,3,0.0005083022704168078,2,1,1,0,1,0.5,0.6869917902698042,0.6458798001306008,0.6163345,-0.18699179026980417,-0.14587980013060076,-0.11633450000000001,-219.5,10,-2.7477477477477477,-0.27477477477477474,-2.2838006545871705,-0.22838006545871706,0.0,0.0,-0.46394709316057714,-2.2838006545871705
player,Matt Vierling,21,0.003558115892917655,19,11,8,1,1,0.5789473684210527,0.6620727616096316,0.6224151924092866,0.6210652631578948,-0.08312539318857892,-0.0434678239882339,-0.04211789473684213,-197.47368421052633,95,-12.599514421040329,-0.1326264675898982,-7.348275092487856,-0.07735026413145112,15.0,0.15789473684210525,-5.251239328552473,-22.348275092487857
player,Matt Wallner,1,0.00016943409013893597,1,0,1,0,0,0.0,0.6805111821086262,0.6397868643043744,0.7096100000000001,-0.6805111821086262,-0.6397868643043744,-0.7096100000000001,-213.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Mauricio Dubón,16,0.0027109454422229754,16,11,5,0,0,0.6875,0.6713358102451153,0.631190105713406,0.5609920625,0.01616418975488465,0.05630989428659405,0.1265079375,-205.75,80,1.015301101607165,0.012691263770089561,6.16124335531123,0.07701554194139038,30.0,0.375,-5.1459422537040655,-23.83875664468877
player,Max Clark,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6539792387543253,0.6147488535779034,0.551334,0.3460207612456747,0.38525114642209657,0.448666,-189.0,5,2.6455026455026456,0.5291005291005291,3.1334027235666575,0.6266805447133315,5.0,1.0,-0.4879000780640119,-1.8665972764333425
player,Max Kepler,13,0.0022026431718061676,11,6,5,2,0,0.5454545454545454,0.6663867498900276,0.6265514519523622,0.5977350909090909,-0.12093220443548214,-0.08109690649781676,-0.052280545454545524,-202.0909090909091,55,-10.597910310390366,-0.19268927837073394,-7.782593393610229,-0.14150169806564053,5.0,0.09090909090909091,-2.8153169167801373,-12.78259339361023
player,Max Muncy,26,0.004405286343612335,24,11,13,2,0,0.4583333333333333,0.6466657928871222,0.6078751591289936,0.5759492916666668,-0.1883324595537889,-0.14954182579566028,-0.11761595833333344,-185.25,120,-34.15127946217423,-0.2845939955181186,-28.65380315741604,-0.238781692978467,-10.0,-0.08333333333333333,-5.497476304758191,-18.65380315741604
player,Max Schuemann,1,0.00016943409013893597,0,0,0,1,0,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
player,Michael Busch,28,0.004744154523890207,28,18,10,0,0,0.6428571428571429,0.6410608499466639,0.6024877820781741,0.5700813928571428,0.0017962929104790026,0.0403693607789688,0.07277575000000014,-181.21428571428572,140,-0.5223613209418398,-0.0037311522924417134,8.400659868892824,0.060004713349234455,40.0,0.2857142857142857,-8.923021189834664,-31.599340131107176
player,Michael Conforto,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6837645558575791,0.6429685932705448,0.623352,-0.017097889190912485,0.023698073396121844,0.04331466666666661,-217.33333333333334,15,-0.546973518284994,-0.0364649012189996,0.36941714769198297,0.0246278098461322,5.0,0.3333333333333333,-0.9163906659769769,-4.630582852308017
player,Michael Harris II,26,0.004405286343612335,24,12,12,2,0,0.5,0.6022575301488936,0.5659960225611572,0.5627540833333333,-0.1022575301488936,-0.06599602256115722,-0.06275408333333332,-153.91666666666666,120,-19.70152517886698,-0.16417937649055817,-13.266508150324213,-0.11055423458603511,0.0,0.0,-6.435017028542767,-13.266508150324213
