game_pk,player_mlb_id,player,local_status,official_source_status,final_participation_role,final_batting_position,official_plate_appearances,official_at_bats,official_hits,official_doubles,official_triples,official_home_runs,official_total_bases,official_source_payload,official_source_sha256,source_observation_timestamp,source_acquisition,final_support_decision
823996,683734,Andrew Vaughn,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,4,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
823996,687263,Zach Neto,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
823996,694192,Jackson Chourio,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,3,2,0,0,0,2,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824163,572233,Christian Walker,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,5,4,1,1,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824163,665161,Jeremy Peña,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,5,4,2,0,0,1,5,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824163,670541,Yordan Alvarez,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,5,5,4,3,0,0,7,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824163,670623,Isaac Paredes,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,5,5,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824163,673237,Yainer Diaz,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_ZERO_PA_APPEARANCE_RECOVERED,OTHER_SUBSTITUTE,,0,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824163_946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722.json,946eb50cdf4de528f54b386cdfdbd0baaceef27d07241b67adb65684ad07d722,2026-08-03T13:47:42.673841+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824323,516782,Starling Marte,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,623205,Andrew Velazquez,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,OFFICIAL_NONAPPEARANCE_SUPPORTED
824323,650489,Willi Castro,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,3,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,664983,Jake McCarthy,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,5,5,1,0,0,1,4,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,666160,Mickey Moniak,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,5,4,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,670231,John Rave,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,671289,Tyler Freeman,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,OFFICIAL_NONAPPEARANCE_SUPPORTED
824323,678662,Ezequiel Tovar,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,9,4,3,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,679845,Nick Loftin,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,3,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,681198,TJ Rumfield,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,4,1,1,0,0,2,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,686475,Tyler Tolbert,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,7,4,4,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,686555,Isaac Collins,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,OFFICIAL_NONAPPEARANCE_SUPPORTED
824323,687859,Troy Johnston,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,691720,Kyle Karros,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,OFFICIAL_NONAPPEARANCE_SUPPORTED
824323,694249,Cole Carrigg,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,3,1,0,0,4,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,695600,Carter Jensen,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,4,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
824323,696100,Hunter Goodman,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_824323_8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132.json,8037757708f2f5c02c45ce9e849ac87b7194d8381bcb67006dfdd0d9ae297132,2026-08-03T16:12:38.753824+00:00,FRESH_OFFICIAL_RECOVERY,OFFICIAL_NONAPPEARANCE_SUPPORTED
