full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
A. Hill,8478499,2025020909,54,20.5,0.6221209505313289,,,,-165,2026-02-05
C. Hart,8479394,2025020909,54,20.5,0.3839384417143957,,,,+160,2026-02-05
A. Schmid,8481033,2025020909,54,20.5,0.6982190612698359,,,,-231,2026-02-05
A. Lyon,8479312,2025020903,7,21.5,0.7285704051293098,,,,-268,2026-02-05
S. Skinner,8479973,2025020903,5,21.5,0.6871375763151757,,,,-220,2026-02-05
U. Luukkonen,8480045,2025020903,7,21.5,0.7296967403180346,,,,-270,2026-02-05
C. Ellis,8481551,2025020903,7,21.5,0.6093786385574682,,,,-156,2026-02-05
A. Silovs,8481668,2025020903,5,21.5,0.7108023185679051,,,,-246,2026-02-05
S. Bobrovsky,8475683,2025020904,13,21.5,0.5727807208042413,,,,-134,2026-02-05
A. Vasilevskiy,8476883,2025020904,14,21.5,0.5821759744954975,,,,-139,2026-02-05
J. Johansson,8477992,2025020904,14,21.5,0.5934411688490612,,,,-146,2026-02-05
D. Tarasov,8480193,2025020904,13,21.5,0.6298820688299444,,,,-170,2026-02-05
Semyon Varlamov,8473575,2025020905,2,21.5,3.483653683744592e-06,,,,+28705394,2026-02-05
Semyon Varlamov,8473575,2025020905,2,21.5,3.483653683744592e-06,,,,+28705394,2026-02-05
J. Markstrom,8474593,2025020905,1,21.5,0.6020506521692495,,,,-151,2026-02-05
J. Allen,8474596,2025020905,1,21.5,0.6133363931282132,,,,-159,2026-02-05
I. Sorokin,8478009,2025020905,2,21.5,0.7050070128377062,,,,-239,2026-02-05
D. Rittich,8479496,2025020905,2,21.5,0.5375231652106307,,,,-116,2026-02-05
J. Quick,8471734,2025020906,3,21.5,0.5960550507467612,,,,-148,2026-02-05
F. Andersen,8475883,2025020906,12,21.5,0.746572675245648,,,,-295,2026-02-05
S. Martin,8477484,2025020906,3,21.5,0.7271745655543402,,,,-267,2026-02-05
I. Shesterkin,8478048,2025020906,3,21.5,0.5446810907603726,,,,-120,2026-02-05
P. Kochetkov,8481611,2025020906,12,21.5,0.3741061238544506,,,,+167,2026-02-05
B. Bussi,8483548,2025020906,12,21.5,0.6957140488483762,,,,-229,2026-02-05
J. Reimer,8473503,2025020907,9,21.5,0.6577830955620931,-120.0,0.5454545454545454,0.11232855010754772,-192,2026-02-05
