full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
C. Coyle,8475745,2025020627,29,0.5,0.5126708389914305,,,,-105,2025-12-31
C. Coyle,8475745,2025020627,29,1.5,0.3804742464413777,,,,+163,2025-12-31
C. Coyle,8475745,2025020627,29,2.5,0.2935862391153215,,,,+241,2025-12-31
C. Coyle,8475745,2025020627,29,3.5,0.1553253512525523,,,,+544,2025-12-31
T. Pitlick,8475752,2025020625,30,0.5,0.5591847892569718,,,,-127,2025-12-31
T. Pitlick,8475752,2025020625,30,1.5,0.4299609983664405,,,,+133,2025-12-31
T. Pitlick,8475752,2025020625,30,2.5,0.3662836078234055,,,,+173,2025-12-31
T. Pitlick,8475752,2025020625,30,3.5,0.320924030036964,,,,+212,2025-12-31
J. Faulk,8475753,2025020629,19,0.5,0.561749667203415,-525.0,0.84,-0.27825033279658495,-128,2025-12-31
J. Faulk,8475753,2025020629,19,1.5,0.4493032356593257,-110.0,0.5238095238095238,-0.07450628815019816,+123,2025-12-31
J. Faulk,8475753,2025020629,19,2.5,0.3521147064168577,280.0,0.2631578947368421,0.08895681168001562,+184,2025-12-31
J. Faulk,8475753,2025020629,19,3.5,0.2740225895657077,845.0,0.10582010582010581,0.16820248374560187,+265,2025-12-31
B. Nelson,8475754,2025020629,21,0.5,0.5982748545020868,-1100.0,0.9166666666666666,-0.3183918121645798,-149,2025-12-31
B. Nelson,8475754,2025020629,21,1.5,0.4929557766764502,-215.0,0.6825396825396826,-0.18958390586323237,+103,2025-12-31
B. Nelson,8475754,2025020629,21,2.5,0.3760687956103775,142.0,0.4132231404958678,-0.0371543448854903,+166,2025-12-31
B. Nelson,8475754,2025020629,21,3.5,0.2886375859738845,350.0,0.2222222222222222,0.06641536375166229,+246,2025-12-31
A. Petrovic,8475755,2025020628,25,0.5,0.5781250546406165,,,,-137,2025-12-31
A. Petrovic,8475755,2025020628,25,1.5,0.4203848586374739,,,,+138,2025-12-31
A. Petrovic,8475755,2025020628,25,2.5,0.2796942273013827,,,,+258,2025-12-31
A. Petrovic,8475755,2025020628,25,3.5,0.2376878339670801,,,,+321,2025-12-31
N. Bjugstad,8475760,2025020629,19,0.5,0.6799402708011831,,,,-212,2025-12-31
N. Bjugstad,8475760,2025020629,19,1.5,0.6125320878405831,,,,-158,2025-12-31
N. Bjugstad,8475760,2025020629,19,2.5,0.4957408770882685,,,,+102,2025-12-31
N. Bjugstad,8475760,2025020629,19,3.5,0.4147888204553739,,,,+141,2025-12-31
C. Fowler,8475764,2025020629,19,0.5,0.4654084390595502,,,,+115,2025-12-31
C. Fowler,8475764,2025020629,19,1.5,0.3743522354747319,,,,+167,2025-12-31
C. Fowler,8475764,2025020629,19,2.5,0.2661427205128157,,,,+276,2025-12-31
C. Fowler,8475764,2025020629,19,3.5,0.1918105983745471,,,,+421,2025-12-31
V. Tarasenko,8475765,2025020625,30,0.5,0.6989739980489671,-500.0,0.8333333333333334,-0.13435933528436628,-232,2025-12-31
V. Tarasenko,8475765,2025020625,30,1.5,0.6332903966367371,-113.0,0.5305164319248826,0.10277396471185452,-173,2025-12-31
V. Tarasenko,8475765,2025020625,30,2.5,0.4729786704062563,260.0,0.2777777777777778,0.1952008926284785,+111,2025-12-31
V. Tarasenko,8475765,2025020625,30,3.5,0.4214307153586298,725.0,0.12121212121212122,0.3002185941465086,+137,2025-12-31
J. Skinner,8475784,2025020625,28,0.5,0.6791856079401448,,,,-212,2025-12-31
J. Skinner,8475784,2025020625,28,1.5,0.5906847079418109,,,,-144,2025-12-31
J. Skinner,8475784,2025020625,28,2.5,0.489412147268938,,,,+104,2025-12-31
J. Skinner,8475784,2025020625,28,3.5,0.4313589601879358,,,,+132,2025-12-31
Zach Hyman,8475786,2025020631,22,0.5,0.7501945922901847,-5000.0,0.9803921568627451,-0.23019756457256035,-300,2025-12-31
Zach Hyman,8475786,2025020631,22,1.5,0.6800422581608092,-650.0,0.8666666666666667,-0.1866244085058575,-213,2025-12-31
Zach Hyman,8475786,2025020631,22,2.5,0.6376699639282525,-200.0,0.6666666666666666,-0.02899670273841415,-176,2025-12-31
Zach Hyman,8475786,2025020631,22,3.5,0.522787915317542,125.0,0.4444444444444444,0.07834347087309756,-110,2025-12-31
E. Gudbranson,8475790,2025020627,29,0.5,0.4728620189277693,,,,+111,2025-12-31
E. Gudbranson,8475790,2025020627,29,1.5,0.3166330603315249,,,,+216,2025-12-31
E. Gudbranson,8475790,2025020627,29,2.5,0.1796189547833085,,,,+457,2025-12-31
E. Gudbranson,8475790,2025020627,29,3.5,0.14099227341783,,,,+609,2025-12-31
T. Seguin,8475794,2025020628,25,0.5,0.5074928967468567,,,,-103,2025-12-31
T. Seguin,8475794,2025020628,25,1.5,0.3619547407481948,,,,+176,2025-12-31
T. Seguin,8475794,2025020628,25,2.5,0.2648369384013836,,,,+278,2025-12-31
T. Seguin,8475794,2025020628,25,3.5,0.1870005357308098,,,,+435,2025-12-31
D. McIlrath,8475795,2025020622,15,0.5,0.4777002538833481,,,,+109,2025-12-31
D. McIlrath,8475795,2025020622,15,1.5,0.3141495068484281,,,,+218,2025-12-31
D. McIlrath,8475795,2025020622,15,2.5,0.2074092654036333,,,,+382,2025-12-31
