candidate_id,features_pipe,population,metric,constituent_single_deltas,sum_constituent_single_deltas,observed_joint_delta,interaction_residual,interpretation_limit
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,mae,"[0.002968443520760644, 0.00014859890634966177]",0.003117042427110306,0.0038090456745654144,0.0006920032474551085,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,rmse,"[0.02846325271718353, 0.0016588163488622243]",0.030122069066045754,0.030721905444608844,0.00059983637856309,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,actual_minus_forecast_bias,"[0.20476675669718947, 0.013507913558665208]",0.21827467025585467,0.21792040382578748,-0.00035426643006719605,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,crps,"[0.01725883544036355, 0.0010280663017256941]",0.018286901742089245,0.0186729146386706,0.00038601289658135585,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,brier,"[0.001876066367070106, 0.0001230506993976921]",0.001999117066467798,0.0020429340048409572,4.381693837315903e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,log_loss,"[0.0042214562978014625, 0.0002788667847238857]",0.004500323082525348,0.004603238774029905,0.00010291569150455704,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_SEQUENTIAL_EARLY,ece,"[0.017658274068218675, 0.0011614384796464622]",0.018819712547865138,0.018804526924171457,-1.5185623693680927e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,mae,"[-0.004339936170778547, 0.0007956845347378838]",-0.003544251636040663,-0.0029227988858391285,0.0006214527502015343,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,rmse,"[0.04109086239337767, 0.0031360566220772768]",0.044226919015454946,0.044820987899599984,0.0005940688841450381,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,actual_minus_forecast_bias,"[0.2225774504094511, 0.01519307928062974]",0.23777052969008083,0.23737194245484627,-0.00039858723523455986,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,crps,"[0.023205386210781498, 0.0020769467955594756]",0.025282333006340973,0.02567443132385927,0.0003920983175182968,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,brier,"[0.0020114402539415377, 0.00022783561852388057]",0.0022392758724654183,0.0022850780743960686,4.580220193065032e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,log_loss,"[0.005225653554944754, 0.0005599140218620624]",0.005785567576806816,0.005906318933440513,0.00012075135663369707,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,2026_LATE_HOLDOUT,ece,"[0.019242079434832617, 0.0022389697731439104]",0.021481049207976527,0.020541443796709226,-0.0009396054112673011,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,"[0.0021690949862809283, -0.00021711381555178377]",0.0019519811707291446,0.0032475924169945714,0.0012956112462654268,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,"[0.041224280471245045, 0.001977824706227871]",0.043202105177472916,0.04386763989803999,0.0006655347205670736,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,actual_minus_forecast_bias,"[0.22321982861931267, 0.01419954540420032]",0.23741937402351299,0.23698277864085493,-0.000436595382658056,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,"[0.024700627327836955, 0.0012402329860732308]",0.025940860313910186,0.026367704919181723,0.0004268446052715369,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,"[0.002852569233229185, 0.00016248948299282806]",0.0030150587162220133,0.003064740802705662,4.968208648364891e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,"[0.006753593986909223, 0.000421829309963595]",0.007175423296872818,0.007308445151519849,0.00013302185464703076,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,ece,"[0.018618861183871058, 0.0025238418329479803]",0.021142703016819038,0.01983128273446623,-0.0013114202823528084,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,mae,"[-0.007831231129259209, -0.0001571741843022778]",-0.007988405313561486,-0.007527243443980147,0.0004611618695813391,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,rmse,"[0.01577206206024151, 0.0012500070878758152]",0.017022069148117325,0.017506250903378984,0.00048418175526165896,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,actual_minus_forecast_bias,"[0.18442853266933557, 0.012092708525235918]",0.19652124119457148,0.19624071457328063,-0.00028052662129085526,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,crps,"[0.008872506532278113, 0.0007543719872544763]",0.009626878519532589,0.009924205563642818,0.00029732704411022937,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,brier,"[0.0008580138083272293, 8.6288171263188e-05]",0.0009443019795904173,0.0009784447792751394,3.4142799684722114e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,log_loss,"[0.0020570810287300345, 0.00020397772785019086]",0.0022610587565802254,0.0023428294839304975,8.177072735027213e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,ALL_GOVERNED_EVALUATION,ece,"[0.01584873090413952, 0.001033200271379247]",0.016881931175518766,0.016870500791805826,-1.1430383712939668e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,mae,"[0.005496147694631137, -0.002439644442924216]",0.0030565032517069213,0.003027457433333325,-2.9045818373596433e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,rmse,"[0.004745485977077024, -0.0020650470952201516]",0.0026804388818568725,0.0026773855046497985,-3.053377207073993e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,actual_minus_forecast_bias,"[-0.0012558716977309758, -0.0014455464133419915]",-0.0027014181110729674,-0.0027056390890640436,-4.220977991076236e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,crps,"[0.0032800940088648645, -0.00119533821072082]",0.0020847557981440445,0.00208534474498423,5.889468401854003e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,brier,"[0.0003932764113105669, -0.0001441824539493708]",0.0002490939573611961,0.00024916089853868617,6.694117749006523e-08,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,log_loss,"[0.0008902723835184645, -0.00030140897193209337]",0.0005888634115863711,0.0005906645890515483,1.8011774651771617e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,FROZEN_2025_VALIDATION,ece,"[-2.6991004412398045e-05, -0.000937007447742326]",-0.000963998452154724,0.0003508935518326574,0.0013148920039873814,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,mae,"[0.0029223369652005005, -0.004003563171047109]",-0.0010812262058466082,-0.0009346846194562275,0.00014654158639038073,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,rmse,"[0.003231014802552501, -0.0028049974157724478]",0.0004260173867800532,0.0004634226648549955,3.7405278074942316e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,actual_minus_forecast_bias,"[0.010318285850484, -0.00870838802003171]",0.0016098978304522893,0.0015974933190369134,-1.2404511415375907e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,crps,"[0.0020445157323960572, -0.0020493984091127793]",-4.882676716722045e-06,-3.2837618273440228e-06,1.5989148893780225e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,brier,"[0.00024133244830940037, -0.0002920504298914717]",-5.07179815820713e-05,-4.985061949100422e-05,8.67362091067081e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,log_loss,"[0.0005245386897873017, -0.0006420375478340956]",-0.00011749885804679394,-0.00011366355871322842,3.835299333565523e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_SEQUENTIAL_EARLY,ece,"[0.0008460404116417547, -0.0007634366323410122]",8.260377930074253e-05,8.244607515141972e-05,-1.5770414932281263e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,mae,"[-0.006790464214379899, -0.00023555240746775397]",-0.007026016621847653,-0.0077344515829347316,-0.0007084349610870788,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,rmse,"[-0.0034463985973802735, -0.0010386280530383374]",-0.004485026650418611,-0.004561876706942414,-7.685005652380283e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,actual_minus_forecast_bias,"[0.006973191330251094, -0.008162962539598029]",-0.0011897712093469348,-0.0011631991594729385,2.6572049873996306e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,crps,"[-0.004032478017219621, -0.0007193601016450835]",-0.004751838118864704,-0.004783530189235385,-3.1692070370681336e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,brier,"[-0.0005382215949630287, -8.120253903987074e-05]",-0.0006194241340028994,-0.0006240660806474119,-4.641946644512451e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,log_loss,"[-0.0012486052746482068, -0.00018187532196434208]",-0.001430480596612549,-0.0014367583812275875,-6.277784615038584e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,2026_LATE_HOLDOUT,ece,"[0.00037007974665794613, -0.0005948256069502958]",-0.00022474586029234966,-0.0003341647763727418,-0.00010941891608039211,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,"[0.0025517478837939755, -0.0009981557898286475]",0.001553592093965328,0.0015818375979375077,2.824550397217962e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,"[0.007950085348058522, -0.003136981660779803]",0.004813103687278719,0.004748273843532047,-6.482984374667211e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,actual_minus_forecast_bias,"[-0.00013380234922411027, -0.004961491353443093]",-0.005095293702667203,-0.005048378645030216,4.6915057636987e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,"[0.004060231928736613, -0.0010689911190859824]",0.0029912408096506304,0.002952581620066841,-3.8659189583789555e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,"[0.00043883474495598485, -2.7714590614597023e-05]",0.0004111201543413878,0.0004065485749165654,-4.571579424822447e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,"[0.0011824488258845856, -6.90787839863205e-06]",0.0011755409474859535,0.0011616816127706375,-1.3859334715315974e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,ece,"[0.000623699674422655, -0.0013258367608474445]",-0.0007021370864247894,0.001793148380361917,0.0024952854667867064,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,mae,"[0.003372638633839742, -0.002627834569932208]",0.0007448040639075337,0.0007008158176247115,-4.3988246282822274e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,rmse,"[0.0035659585283820405, -0.0022134120784240707]",0.0013525464499579698,0.0013511935530923225,-1.352896865647324e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,actual_minus_forecast_bias,"[0.0030639466608009536, -0.004416336199429716]",-0.001352389538628762,-0.0013540548762219773,-1.6653375932151881e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,crps,"[0.002196015713179289, -0.001396170556499765]",0.0007998451566795239,0.0007960246566023343,-3.8205000771895925e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,brier,"[0.0002548543316378271, -0.00017750844788214093]",7.734588375568618e-05,7.700310764896523e-05,-3.427761067209545e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,log_loss,"[0.0005742146836819062, -0.00037983268109975654]",0.00019438200258214966,0.0001953978483832941,1.0158458011444438e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_05,home_expected_outs|away_expected_outs,ALL_GOVERNED_EVALUATION,ece,"[0.000209914682397859, -0.0003718842508945129]",-0.00016196956849665392,-0.00017717718978896985,-1.5207621292315926e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,mae,"[0.0030677026014087616, 0.0006655505775152726]",0.003733253178924034,0.003491417119149798,-0.0002418360597742364,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,rmse,"[0.001471162631133005, 0.0008319129958707094]",0.0023030756270037145,0.002222115615390763,-8.096001161295163e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,actual_minus_forecast_bias,"[0.001464510419047993, -0.002676370393821098]",-0.0012118599747731051,-0.001168916550837923,4.2943423935182246e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,crps,"[0.0009793580480184083, 0.000480042718477236]",0.0014594007664956443,0.0014096129975325056,-4.9787768963138745e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,brier,"[0.0001501265617467884, 4.6025946784294947e-05]",0.00019615250853108335,0.0001910844792001043,-5.068029330979051e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,log_loss,"[0.00028544401327113, 0.00011540327216585933]",0.00040084728543698933,0.0003892928371842519,-1.1554448252737437e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,FROZEN_2025_VALIDATION,ece,"[-0.0006923965487291225, -0.0010047864949065434]",-0.001697183043635666,0.0010618331064915013,0.002759016150127167,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,mae,"[0.004527845806259201, 0.0032760997615652876]",0.0078039455678244884,0.00759212874102877,-0.00021181682679571878,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,rmse,"[0.005681711046452875, 0.0032746314119913578]",0.008956342458444233,0.008909691273073506,-4.665118537072743e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,actual_minus_forecast_bias,"[0.0021381418305959077, -0.0023078053647438423]",-0.00016966353414793467,-0.000139898279067463,2.9765255080471675e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,crps,"[0.003049994308255144, 0.0017849088462633667]",0.004834903154518511,0.004808281160030958,-2.6621994487552314e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,brier,"[0.00031518384714282477, 0.00018015228142695405]",0.0004953361285697788,0.0004924570859660415,-2.8790426037372807e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,log_loss,"[0.0006709495638795859, 0.0004236498866735383]",0.0010945994505531242,0.0010867673996267646,-7.832050926359635e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_SEQUENTIAL_EARLY,ece,"[1.0382045799173234e-05, -0.00016848072124155816]",-0.00015809867544238493,-0.0001584590692111365,-3.603937687515768e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,mae,"[-0.0008930721433082489, 0.0003857153174440242]",-0.0005073568258642247,-0.0008264461106919363,-0.0003190892848277116,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,rmse,"[0.0019810667360271594, 0.001382893906794358]",0.0033639606428215174,0.0032923147873393788,-7.164585548213864e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,actual_minus_forecast_bias,"[0.0026065421261277644, -0.0019817971177468197]",0.0006247450083809447,0.0006725757066731175,4.783069829217279e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,crps,"[0.0005219330224490726, 0.0008640712259526673]",0.0013860042484017399,0.0013335439676440686,-5.2460280757671285e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,brier,"[-5.554570761381883e-05, 6.656639650248763e-05]",1.1020688888668806e-05,5.732234742233944e-06,-5.288454146434862e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,log_loss,"[-0.0002148679039076784, 0.00016387662794303814]",-5.099127596464026e-05,-6.667794310899477e-05,-1.5686667144354516e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,2026_LATE_HOLDOUT,ece,"[-0.00016128549098325118, -0.00037870737639440766]",-0.0005399928673776588,0.0006348524514870543,0.0011748453188647132,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,"[0.0026567997971986834, 0.0020838442526840417]",0.004740644049882725,0.004456831144130202,-0.00028381290575252294,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,"[0.004042050022578181, 0.003283065200998081]",0.007325115223576262,0.007255189588422972,-6.992563515328953e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,actual_minus_forecast_bias,"[0.004126967808174509, 0.0004799854494703659]",0.004606953257644875,0.004618309261985254,1.1356004340379311e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,"[0.0029666729838271344, 0.0020427429497646976]",0.005009415933591832,0.004952991410782648,-5.6424522809184197e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,"[0.00024705557611900963, 0.0002270200763488106]",0.00047407565246782024,0.00047028482993957677,-3.790822528243476e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,"[0.0005027533039988485, 0.0005314802158414844]",0.001034233519840333,0.00103427208727358,3.856743324703871e-08,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,ece,"[-0.000690775228934265, -0.0008149577175580458]",-0.0015057329464923108,0.0005410689103252861,0.002046801856817597,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,mae,"[0.0030833819922242434, 0.0014644643948562575]",0.004547846387080501,0.0043055443453332565,-0.00024230204174724435,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,rmse,"[0.0028499283841405543, 0.0016933325254484544]",0.004543260909589009,0.0044741950615661,-6.906584802290894e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,actual_minus_forecast_bias,"[0.001877510444646624, -0.0023817681701038262]",-0.0005042577254572023,-0.00046587762440825076,3.838010104895151e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,crps,"[0.0016202716226585423, 0.0009636591632573577]",0.0025839307859159,0.002540517301200307,-4.341348471559314e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,brier,"[0.00018175087889343855, 9.454490160340501e-05]",0.00027629578049684356,0.00027190228580614706,-4.393494690696498e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,log_loss,"[0.0003569445767526158, 0.0002270421024243019]",0.0005839866791769177,0.0005735375586866098,-1.0449120490307884e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_06,home_bullpen_ra9|away_bullpen_ra9,ALL_GOVERNED_EVALUATION,ece,"[-3.924308463053999e-05, -0.00017220079788307294]",-0.00021144388251361293,-0.00021113906281032546,3.0481970328746777e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,mae,"[-0.008254315635499054, 0.0015754143204413928]",-0.0066789013150576615,-0.006860156541006468,-0.0001812552259488065,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,rmse,"[-0.009017738854865343, 0.001426462557615693]",-0.0075912762972496495,-0.007848805207923526,-0.0002575289106738765,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,actual_minus_forecast_bias,"[-0.006582855245703817, 0.0018119017963281192]",-0.004770953449375698,-0.004634638606706543,0.00013631484266915517,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,crps,"[-0.005504026610252399, 0.0009215765672681009]",-0.0045824500429842985,-0.0047441038958733195,-0.000161653852889021,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,brier,"[-0.0006372467104224233, 0.00011207221423853442]",-0.0005251744961838889,-0.0005427419485863616,-1.7567452402472705e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,log_loss,"[-0.0014089152966769714, 0.0002503885745667178]",-0.0011585267221102535,-0.0011967907047600868,-3.826398264983322e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,FROZEN_2025_VALIDATION,ece,"[-0.0014989172757192658, -0.0005928951665485419]",-0.0020918124422678076,-0.0013679005908492723,0.0007239118514185353,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,mae,"[-0.0047373760004036924, 0.0012517036250878633]",-0.003485672375315829,-0.003972256561216803,-0.0004865841859009734,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,rmse,"[-0.004998326552378529, 0.001069913841657666]",-0.003928412710720863,-0.004269700086561912,-0.0003412873758410484,nonlinear metric-surface diagnostic; not causal decomposition
S2_07,home_bullpen_likely_available_reliever_count|away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,actual_minus_forecast_bias,"[0.002743012690229585, -0.002807861949046142]",-6.484925881655723e-05,0.00012787175397976913,0.00019272101279632636,nonlinear metric-surface diagnostic; not causal decomposition
