population,variant,omitted_feature,crps,brier,log_loss,ece,crps_delta,brier_delta,log_loss_delta,ece_delta,champion_crps,champion_brier,champion_log_loss,champion_ece
2026_LATE_HOLDOUT,CHAMPION,NONE,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.0,0.0,0.0,0.0,,,,
2026_LATE_HOLDOUT,RAW_MINUS_LEAGUE_TOTAL_REFIT_V1,league_total,2.6038514108041593,0.23067245662849015,0.6546798296462198,0.044604905981566315,0.0015747634737106608,0.00013642751687961696,0.000323973544509526,0.0006992834888790642,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_OFFENSE_REFIT_V1,home_offense,2.6037336567361797,0.23069640416881682,0.6547313114251869,0.04540460567958896,0.0014570094057311245,0.00016037505720628564,0.0003754553234766034,0.0014989831869017117,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_PREVENTION_REFIT_V1,home_prevention,2.600106416888486,0.2302818533285351,0.653757360754858,0.04285166636806319,-0.0021702304419624063,-0.0002541757830754332,-0.0005984953468523013,-0.0010539561246240628,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_OFFENSE_REFIT_V1,away_offense,2.601841908697501,0.23047283249006348,0.6542599316632246,0.04381594926303272,-0.0004347386329475178,-6.319662154705141e-05,-9.592443848571719e-05,-8.967322965452995e-05,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_PREVENTION_REFIT_V1,away_prevention,2.601498106753354,0.23049262458054134,0.6541959552216631,0.04270258832140614,-0.0007785405770945886,-4.3404531069185515e-05,-0.0001599008800472479,-0.001203034171281113,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_STARTER_RA9_REFIT_V1,home_starter_ra9,2.601615652489282,0.23050623545592688,0.6542956438854491,0.046099021957462356,-0.0006609948411666622,-2.9793655683646447e-05,-6.021221626117956e-05,0.002193399464775106,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_STARTER_RA9_REFIT_V1,away_starter_ra9,2.604136910190378,0.2307415610689898,0.6548191967669991,0.044324370397648916,0.0018602628599295734,0.000205531957379268,0.0004633406652887473,0.0004187479049616652,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_STARTER_PRIOR_STARTS_REFIT_V1,home_starter_prior_starts,2.598297364543106,0.22990389466267316,0.6528855681517443,0.03953357853440191,-0.003979282787342608,-0.0006321344489373659,-0.0014702879499660648,-0.004372043958285339,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_STARTER_PRIOR_STARTS_REFIT_V1,away_starter_prior_starts,2.6029249312938125,0.23063489940127357,0.6545840665915046,0.0438954300258289,0.0006482839633639159,9.887028966304445e-05,0.00022821048979426717,-1.0192466858349736e-05,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_EXPECTED_OUTS_REFIT_V1,home_expected_outs,2.596799851704187,0.2297694831530599,0.6525586484787649,0.04241169555941325,-0.005476795626261577,-0.0007665459585506351,-0.0017972076229454403,-0.0014939269332739993,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_EXPECTED_OUTS_REFIT_V1,away_expected_outs,2.5993863720696346,0.23010823756756774,0.6533627011843341,0.043741707118067984,-0.0028902752608139792,-0.00042779154404279374,-0.0009931549173761711,-0.00016391537461926675,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,home_workload_uncertainty_outs,2.6027818538401384,0.23068326593170121,0.6546971207580962,0.04417909987585812,0.0005052065096897707,0.00014723682009068484,0.00034126465638584236,0.00027347738317087117,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,away_workload_uncertainty_outs,2.6021901544198216,0.23051954600431007,0.6543119668996036,0.04391159896369541,-8.649291062701181e-05,-1.6483107300457878e-05,-4.388920210673941e-05,5.976471008160844e-06,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_BULLPEN_RA9_REFIT_V1,home_bullpen_ra9,2.5983522161673984,0.23016285453310673,0.6534462255820116,0.041433384122343216,-0.0039244311630501905,-0.0003731745785038043,-0.0009096305196987231,-0.002472238370344035,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_BULLPEN_RA9_REFIT_V1,away_bullpen_ra9,2.6013057987059334,0.2304509061177674,0.6541179869049661,0.042937306760751456,-0.0009708486245152415,-8.51229938431397e-05,-0.00023786919674417817,-0.0009683157319357941,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,home_bullpen_likely_available_reliever_count,2.599919594035777,0.23026176161221845,0.6536936741406345,0.04646848582985588,-0.0023570532946717293,-0.00027426749939207795,-0.000662181961075814,0.002562863337168632,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
