feature,population,metric,stage1_frozen_delta,stage3_refit_delta,fraction_stage1_loss_recovered,recovery_defined,interpretation
home_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.004060231928736613,0.0045975669538731445,-0.13234096834062617,True,positive frozen loss basis only
home_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.00043883474495598485,0.000455669174397183,-0.038361660362345895,True,positive frozen loss basis only
home_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0011824488258845856,0.0010638806937792733,0.10027337294416261,True,positive frozen loss basis only
away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.0009981557898286475,-0.0042338001036137385,,False,not defined because frozen removal did not worsen metric
away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.003136981660779803,-0.002622199006041548,,False,not defined because frozen removal did not worsen metric
away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.0010689911190859824,-0.0013375589424660106,,False,not defined because frozen removal did not worsen metric
away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-2.7714590614597023e-05,-0.00010875029542328774,,False,not defined because frozen removal did not worsen metric
away_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-6.90787839863205e-06,-0.0002664254385057463,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.00463117336669594,-0.006083562315497559,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.005226106676887277,-0.005640332771183587,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.00327085051531828,-0.003519084937290806,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-0.00037231670305967746,-0.0003802510622178401,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-0.0008902876813413618,-0.0009282565858519387,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0006959696760260314,0.0006603291795070909,0.05120984109889216,True,positive frozen loss basis only
away_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.0017834023493374929,0.0018659935442988385,-0.046311027341657915,True,positive frozen loss basis only
away_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.0010967223686493277,0.001178050689324639,-0.07415579639856479,True,positive frozen loss basis only
away_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,8.769639034031385e-05,0.00010092588090890309,-0.15085558843700403,True,positive frozen loss basis only
away_workload_uncertainty_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0002029691036117276,0.00024001890578062568,-0.1825391229976213,True,positive frozen loss basis only
home_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0026567997971986834,0.0031049734854207145,-0.1686892963085074,True,positive frozen loss basis only
home_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.004042050022578181,-0.0017670674630210215,1.4371711020770384,True,positive frozen loss basis only
home_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.0029666729838271344,-0.0009478408753080814,1.3194962439322606,True,positive frozen loss basis only
home_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.00024705557611900963,-0.0001455433321705668,1.5891117069968776,True,positive frozen loss basis only
home_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0005027533039988485,-0.000374691492523338,1.7452790256037705,True,positive frozen loss basis only
away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0020838442526840417,0.0007299734948231773,0.649698630843954,True,positive frozen loss basis only
away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.003283065200998081,-0.001379737430517558,1.4202589184333305,True,positive frozen loss basis only
away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.0020427429497646976,-0.000733077111954028,1.3588689962378628,True,positive frozen loss basis only
away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.0002270200763488106,-0.00010049885023818983,1.4426870603451647,True,positive frozen loss basis only
away_bullpen_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0005314802158414844,-0.0002535220546866501,1.477011273665667,True,positive frozen loss basis only
home_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.0010872064630116363,-0.009568003177045092,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.01224291388226817,-0.010017387613446616,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.007109531909588185,-0.006721332481259168,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-0.0007390208662574616,-0.0006526560783722823,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-0.0017929524724579204,-0.0015041844463968834,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.0040191798982514015,-0.0036892866616149433,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,3.574221120850041e-05,-0.00276800482479711,78.44358088675857,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.0005747108263807199,-0.0021365084665205814,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-7.035451640152734e-05,-0.00024030168594707524,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-0.0001525297476215881,-0.0005576797079309692,,False,not defined because frozen removal did not worsen metric
home_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.00025984532179146314,-0.00012232137192258463,1.4707468700196678,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.00024651103778250416,-0.0004272793071899983,,False,not defined because frozen removal did not worsen metric
home_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-9.398420878259373e-05,-0.00020107174558114949,,False,not defined because frozen removal did not worsen metric
home_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-1.1835933783010955e-05,-2.145206829176627e-05,,False,not defined because frozen removal did not worsen metric
home_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-4.076005625930357e-05,-6.029910221727608e-05,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.00494083864622219,-0.003097545494601839,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.0059517706997676,-0.006920300906103627,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.0031053970265770836,-0.00335985002691519,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-0.0003256133076750267,-0.0003487581905710635,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-0.0007668972537702157,-0.0008507863431163054,,False,not defined because frozen removal did not worsen metric
strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.054781676236445254,0.03247303632269016,0.40722813623788967,True,positive frozen loss basis only
strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.03075210740708645,0.032209642612411216,-0.04739627063701318,True,positive frozen loss basis only
strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.023849654323032876,0.022138012980824406,0.07176797277751094,True,positive frozen loss basis only
strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.0024020038629658236,0.002452845212647131,-0.021166223112785636,True,positive frozen loss basis only
strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.004784714792619105,0.00523097814358231,-0.09326853747931027,True,positive frozen loss basis only
park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.14923413978823863,0.08801692991977728,0.41020915157435023,True,positive frozen loss basis only
park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.02489847351431962,0.016539685672595006,0.33571487171361347,True,positive frozen loss basis only
park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.017931113346176808,0.01422664388129391,0.20659450383055822,True,positive frozen loss basis only
park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.0016004145172814066,0.0014014040324655253,0.12434933741661919,True,positive frozen loss basis only
park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0022968077752114624,0.0025407534004024956,-0.10621072769948006,True,positive frozen loss basis only
game_number,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0019662961569228976,0.002295236706980841,-0.16728942326404692,True,positive frozen loss basis only
game_number,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.0007436262040316777,0.0004535542546557636,0.39007763282580254,True,positive frozen loss basis only
game_number,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.0007484780165678551,0.0006844422049971932,0.08555469920719647,True,positive frozen loss basis only
game_number,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.0001212748167883082,0.00012026532079964514,0.00832403639434226,True,positive frozen loss basis only
game_number,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.00025853966126587746,0.0002583400475185682,0.0007720817236778935,True,positive frozen loss basis only
league_total,ALL_GOVERNED_EVALUATION,mae,-0.0035836074266821782,-0.0016245426139476216,,False,not defined because frozen removal did not worsen metric
league_total,ALL_GOVERNED_EVALUATION,rmse,0.014594546544032916,0.005189737546808182,0.644405701050709,True,positive frozen loss basis only
league_total,ALL_GOVERNED_EVALUATION,crps,0.008418909400190522,0.0027690815154572945,0.6710878590290293,True,positive frozen loss basis only
league_total,ALL_GOVERNED_EVALUATION,brier,0.0009148780805608436,0.00030623197051035667,0.665275650365753,True,positive frozen loss basis only
league_total,ALL_GOVERNED_EVALUATION,log_loss,0.0021982846581843907,0.0007133814495247082,0.6754826783379797,True,positive frozen loss basis only
home_offense,ALL_GOVERNED_EVALUATION,mae,0.0007695944822749823,0.0008635508711742901,-0.12208558021565495,True,positive frozen loss basis only
home_offense,ALL_GOVERNED_EVALUATION,rmse,0.0004085940587907899,0.0022603780089802683,-4.532087313432124,True,positive frozen loss basis only
home_offense,ALL_GOVERNED_EVALUATION,crps,5.973990868080037e-05,0.0011664449183252934,-18.525388372416003,True,positive frozen loss basis only
home_offense,ALL_GOVERNED_EVALUATION,brier,-2.691768506893344e-05,0.00011024415536445287,,False,not defined because frozen removal did not worsen metric
home_offense,ALL_GOVERNED_EVALUATION,log_loss,-5.933990030004832e-05,0.00024291847043267367,,False,not defined because frozen removal did not worsen metric
home_prevention,ALL_GOVERNED_EVALUATION,mae,-0.002574869609011543,-0.00017693757831827028,,False,not defined because frozen removal did not worsen metric
home_prevention,ALL_GOVERNED_EVALUATION,rmse,-0.0014678576888496053,-0.001128311102313262,,False,not defined because frozen removal did not worsen metric
home_prevention,ALL_GOVERNED_EVALUATION,crps,-0.0007526356098166431,-0.0006301445016267948,,False,not defined because frozen removal did not worsen metric
home_prevention,ALL_GOVERNED_EVALUATION,brier,-7.858887780981538e-05,-6.523195455879205e-05,,False,not defined because frozen removal did not worsen metric
home_prevention,ALL_GOVERNED_EVALUATION,log_loss,-0.00011161021157879425,-0.00015230007242694743,,False,not defined because frozen removal did not worsen metric
away_offense,ALL_GOVERNED_EVALUATION,mae,-0.0005342671716181968,-0.0007018512689414003,,False,not defined because frozen removal did not worsen metric
away_offense,ALL_GOVERNED_EVALUATION,rmse,-0.0023119774987021557,-0.0007888517446721366,,False,not defined because frozen removal did not worsen metric
away_offense,ALL_GOVERNED_EVALUATION,crps,-0.0012988226352192989,-0.00040796502678830393,,False,not defined because frozen removal did not worsen metric
away_offense,ALL_GOVERNED_EVALUATION,brier,-0.00014645182818975866,-5.419327512540262e-05,,False,not defined because frozen removal did not worsen metric
away_offense,ALL_GOVERNED_EVALUATION,log_loss,-0.000345564954437827,-0.00011422096782176538,,False,not defined because frozen removal did not worsen metric
away_prevention,ALL_GOVERNED_EVALUATION,mae,-0.0018775350883606379,0.00024357410063924334,,False,not defined because frozen removal did not worsen metric
away_prevention,ALL_GOVERNED_EVALUATION,rmse,-0.0013708315088614142,-0.0016190640513897847,,False,not defined because frozen removal did not worsen metric
away_prevention,ALL_GOVERNED_EVALUATION,crps,-0.0006263711553535778,-0.0008053826001410691,,False,not defined because frozen removal did not worsen metric
away_prevention,ALL_GOVERNED_EVALUATION,brier,-4.043641948653365e-05,-6.760841960914976e-05,,False,not defined because frozen removal did not worsen metric
away_prevention,ALL_GOVERNED_EVALUATION,log_loss,-0.00010029957933177513,-0.00017658940987552718,,False,not defined because frozen removal did not worsen metric
home_starter_ra9,ALL_GOVERNED_EVALUATION,mae,0.0026858886124196957,0.0006466873180466237,0.7592277970663763,True,positive frozen loss basis only
home_starter_ra9,ALL_GOVERNED_EVALUATION,rmse,0.0009271915616979598,0.0012849559410037514,-0.3858581053634915,True,positive frozen loss basis only
home_starter_ra9,ALL_GOVERNED_EVALUATION,crps,0.0006532727902928137,0.0008214444243197505,-0.2574294177346005,True,positive frozen loss basis only
home_starter_ra9,ALL_GOVERNED_EVALUATION,brier,7.804202856095954e-05,9.112273474526367e-05,-0.16761104786104622,True,positive frozen loss basis only
home_starter_ra9,ALL_GOVERNED_EVALUATION,log_loss,0.0001578218237202611,0.00021990909677249704,-0.39340106196140223,True,positive frozen loss basis only
away_starter_ra9,ALL_GOVERNED_EVALUATION,mae,0.0014606426849730347,0.0003791992716379866,0.7403887511030892,True,positive frozen loss basis only
away_starter_ra9,ALL_GOVERNED_EVALUATION,rmse,0.0003387741544740308,0.00018348673242662983,0.4583803693304022,True,positive frozen loss basis only
away_starter_ra9,ALL_GOVERNED_EVALUATION,crps,0.0003390213331320169,0.0002309645796447768,0.31873142757409356,True,positive frozen loss basis only
away_starter_ra9,ALL_GOVERNED_EVALUATION,brier,4.661106134007387e-05,3.0288172113146494e-05,0.3501934681949361,True,positive frozen loss basis only
away_starter_ra9,ALL_GOVERNED_EVALUATION,log_loss,9.40681201905269e-05,6.420838870790924e-05,0.3174266842171327,True,positive frozen loss basis only
home_starter_prior_starts,ALL_GOVERNED_EVALUATION,mae,-0.007831231129259209,-0.002911550664731699,,False,not defined because frozen removal did not worsen metric
home_starter_prior_starts,ALL_GOVERNED_EVALUATION,rmse,0.01577206206024151,-0.005857867285818941,1.371407826284526,True,positive frozen loss basis only
home_starter_prior_starts,ALL_GOVERNED_EVALUATION,crps,0.008872506532278113,-0.0039499836294907276,1.4451936569582358,True,positive frozen loss basis only
home_starter_prior_starts,ALL_GOVERNED_EVALUATION,brier,0.0008580138083272293,-0.0005262993718647135,1.613392659601573,True,positive frozen loss basis only
home_starter_prior_starts,ALL_GOVERNED_EVALUATION,log_loss,0.0020570810287300345,-0.001268605536469125,1.6167017821618408,True,positive frozen loss basis only
away_starter_prior_starts,ALL_GOVERNED_EVALUATION,mae,-0.0001571741843022778,0.00033051874288814176,,False,not defined because frozen removal did not worsen metric
away_starter_prior_starts,ALL_GOVERNED_EVALUATION,rmse,0.0012500070878758152,0.00013464693494658064,0.8922830628301546,True,positive frozen loss basis only
away_starter_prior_starts,ALL_GOVERNED_EVALUATION,crps,0.0007543719872544763,9.578477546146047e-05,0.8730271310708826,True,positive frozen loss basis only
away_starter_prior_starts,ALL_GOVERNED_EVALUATION,brier,8.6288171263188e-05,1.7294878587731377e-05,0.7995683726454211,True,positive frozen loss basis only
away_starter_prior_starts,ALL_GOVERNED_EVALUATION,log_loss,0.00020397772785019086,3.5643334470703e-05,0.8252586944351059,True,positive frozen loss basis only
home_expected_outs,ALL_GOVERNED_EVALUATION,mae,0.003372638633839742,0.00030063157699444787,0.9108616102602788,True,positive frozen loss basis only
home_expected_outs,ALL_GOVERNED_EVALUATION,rmse,0.0035659585283820405,-0.0008830332989440137,1.247628594644556,True,positive frozen loss basis only
home_expected_outs,ALL_GOVERNED_EVALUATION,crps,0.002196015713179289,-0.000601109848815895,1.2737274807317458,True,positive frozen loss basis only
home_expected_outs,ALL_GOVERNED_EVALUATION,brier,0.0002548543316378271,-8.620529461828008e-05,1.3382532055244256,True,positive frozen loss basis only
home_expected_outs,ALL_GOVERNED_EVALUATION,log_loss,0.0005742146836819062,-0.00023776205382752824,1.4140647402169877,True,positive frozen loss basis only
away_expected_outs,ALL_GOVERNED_EVALUATION,mae,-0.002627834569932208,-0.0032634132994524556,,False,not defined because frozen removal did not worsen metric
away_expected_outs,ALL_GOVERNED_EVALUATION,rmse,-0.0022134120784240707,-0.0024790244518611004,,False,not defined because frozen removal did not worsen metric
away_expected_outs,ALL_GOVERNED_EVALUATION,crps,-0.001396170556499765,-0.0016019823804609423,,False,not defined because frozen removal did not worsen metric
away_expected_outs,ALL_GOVERNED_EVALUATION,brier,-0.00017750844788214093,-0.00022172556323807324,,False,not defined because frozen removal did not worsen metric
away_expected_outs,ALL_GOVERNED_EVALUATION,log_loss,-0.00037983268109975654,-0.00047285778662686795,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,mae,0.00024407528919523358,-0.000992917239330815,5.068077692767127,True,positive frozen loss basis only
home_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,rmse,-0.0005427907144790467,-0.0007905761841735526,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,crps,-0.0004856325868907163,-0.0006961239603260339,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,brier,-5.868633142672164e-05,-9.035657401249009e-05,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,log_loss,-0.00013149839520010254,-0.0002000059081025407,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,mae,0.0001692274420030948,9.636481914299111e-05,0.43056032755474255,True,positive frozen loss basis only
away_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,rmse,-0.00011703053295430976,-9.470205159978207e-05,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,crps,-5.9975541817802736e-05,-4.9970691500700326e-05,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,brier,-7.952503967179059e-06,-7.429827592164706e-06,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,ALL_GOVERNED_EVALUATION,log_loss,-1.9628770149604513e-05,-1.783216106676644e-05,,False,not defined because frozen removal did not worsen metric
home_bullpen_ra9,ALL_GOVERNED_EVALUATION,mae,0.0030833819922242434,-2.0211191616770208e-05,1.0065548776206579,True,positive frozen loss basis only
home_bullpen_ra9,ALL_GOVERNED_EVALUATION,rmse,0.0028499283841405543,-0.001900116537563612,1.666724310736189,True,positive frozen loss basis only
home_bullpen_ra9,ALL_GOVERNED_EVALUATION,crps,0.0016202716226585423,-0.0011382446513263922,1.7025023677565616,True,positive frozen loss basis only
home_bullpen_ra9,ALL_GOVERNED_EVALUATION,brier,0.00018175087889343855,-0.000117960168720177,1.6490211735885891,True,positive frozen loss basis only
home_bullpen_ra9,ALL_GOVERNED_EVALUATION,log_loss,0.0003569445767526158,-0.0002821038181145541,1.7903294698607204,True,positive frozen loss basis only
away_bullpen_ra9,ALL_GOVERNED_EVALUATION,mae,0.0014644643948562575,0.000470141369889987,0.6789670192451943,True,positive frozen loss basis only
away_bullpen_ra9,ALL_GOVERNED_EVALUATION,rmse,0.0016933325254484544,-0.0012220690886692864,1.7216946880209718,True,positive frozen loss basis only
away_bullpen_ra9,ALL_GOVERNED_EVALUATION,crps,0.0009636591632573577,-0.0006273047061347015,1.650961180106759,True,positive frozen loss basis only
away_bullpen_ra9,ALL_GOVERNED_EVALUATION,brier,9.454490160340501e-05,-6.015415060026119e-05,1.6362495447146856,True,positive frozen loss basis only
away_bullpen_ra9,ALL_GOVERNED_EVALUATION,log_loss,0.0002270421024243019,-0.00015059329679745215,1.6632835724715924,True,positive frozen loss basis only
home_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,mae,-0.006440654827799097,-0.005479244800215444,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,rmse,-0.008112204155457547,-0.004158952682393746,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,crps,-0.0049037770225428545,-0.0025739425792701276,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,brier,-0.0005682721088544063,-0.00030410572353625764,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,log_loss,-0.0012939647084094785,-0.0006768656315011556,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,mae,0.0010845218225159492,0.00022566305637372608,0.7919239136652712,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,rmse,0.0013754663314289317,-0.00033570689783068985,1.2440676955588827,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,crps,0.0008019852877381162,-0.00023180503278963371,1.2890390089865693,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,brier,9.181311296616035e-05,-2.3203032401386547e-05,1.252720244982201,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,ALL_GOVERNED_EVALUATION,log_loss,0.0002080512937331358,-5.871016666503248e-05,1.2821908271348657,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,mae,0.0002260060399650321,0.0001884485703889105,0.16617905247989184,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,rmse,8.113557094002743e-05,0.00013385575838675834,-0.6497789666840431,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,crps,7.925813545162086e-05,0.0001115000087632545,-0.40679575828924297,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,brier,1.2269449001373056e-05,1.592547357842644e-05,-0.29797789425134286,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,log_loss,2.6686513508344945e-05,3.549375368649965e-05,-0.3300258827516251,True,positive frozen loss basis only
away_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,mae,-0.0012042149772559796,-0.0005584687423483281,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,rmse,-0.0010389290232497572,-0.0009817097191495705,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,crps,-0.0006941165975340446,-0.0005637071659712056,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,brier,-7.917985531788463e-05,-4.708087120902649e-05,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,ALL_GOVERNED_EVALUATION,log_loss,-0.00018497398136352317,-0.00011971378164465918,,False,not defined because frozen removal did not worsen metric
strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,mae,0.03349483496274486,0.01671135765915288,0.5010765785906889,True,positive frozen loss basis only
strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,rmse,0.027302564058632406,0.0203278039117194,0.2554617263028729,True,positive frozen loss basis only
strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,crps,0.01585600558045952,0.011714157918133683,0.2612163348018829,True,positive frozen loss basis only
strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,brier,0.001773723537812688,0.0012819355609411387,0.2772630381158555,True,positive frozen loss basis only
strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,log_loss,0.0037255895034087327,0.0027381494225778846,0.2650426408833793,True,positive frozen loss basis only
park_history_depth,ALL_GOVERNED_EVALUATION,mae,0.07797731920835549,0.026152464812247533,0.6646144663890263,True,positive frozen loss basis only
park_history_depth,ALL_GOVERNED_EVALUATION,rmse,-0.0014206938101279931,-0.01105094588606903,,False,not defined because frozen removal did not worsen metric
park_history_depth,ALL_GOVERNED_EVALUATION,crps,-0.0016073905818720924,-0.0068666119578999485,,False,not defined because frozen removal did not worsen metric
park_history_depth,ALL_GOVERNED_EVALUATION,brier,9.02344365843466e-05,-0.0006295949709252124,7.977324785939111,True,positive frozen loss basis only
park_history_depth,ALL_GOVERNED_EVALUATION,log_loss,-0.00020661311240577351,-0.001694371356138813,,False,not defined because frozen removal did not worsen metric
game_number,ALL_GOVERNED_EVALUATION,mae,0.0007988774334886095,0.00031725377963409684,0.602875527164806,True,positive frozen loss basis only
game_number,ALL_GOVERNED_EVALUATION,rmse,0.00012284846300403274,-0.0002660155328157998,3.1653956941005226,True,positive frozen loss basis only
game_number,ALL_GOVERNED_EVALUATION,crps,0.00013278342491895856,-0.00012508869144989276,1.9420504970875536,True,positive frozen loss basis only
game_number,ALL_GOVERNED_EVALUATION,brier,3.115905736028601e-05,-8.95261407785064e-08,1.0028731979836019,True,positive frozen loss basis only
game_number,ALL_GOVERNED_EVALUATION,log_loss,6.661814480879436e-05,-5.141913488992955e-06,1.077184879641292,True,positive frozen loss basis only
