source_lineage_grade,game_pk,side,frozen_rows,settled_wagers,wins,losses,voids,supported_nonappearances,book_rule_uncertified,technical_unresolved,stake_at_risk,returned_stake,gross_winning_profit,net_dollars,roi,average_odds
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824419,OVER,10,9,2,7,1,1,0,0,45,5,14.7,-20.3,-0.45111111111111113,148.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824419,UNDER,10,9,7,2,1,1,0,0,45,5,18.291613742812668,8.291613742812668,0.18425808317361486,-195.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824420,OVER,10,8,3,5,2,2,0,0,40,10,21.299999999999997,-3.700000000000001,-0.09250000000000003,149.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824420,UNDER,10,8,5,3,2,2,0,0,40,10,12.493353289442673,-2.506646710557325,-0.06266616776393312,-197.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824421,OVER,11,11,5,6,0,0,0,0,55,0,38.2,8.2,0.14909090909090908,154.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824421,UNDER,11,11,6,5,0,0,0,0,55,0,14.816369508573187,-10.183630491426813,-0.18515691802594206,-203.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824422,OVER,9,9,3,6,0,0,0,0,45,0,22.75,-7.250000000000001,-0.16111111111111112,148.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824422,UNDER,9,9,6,3,0,0,0,0,45,0,15.641601134012163,0.6416011340121619,0.014257802978048042,-195.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824423,OVER,8,8,1,7,0,0,0,0,40,0,8.2,-26.8,-0.67,149.625
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824423,UNDER,8,8,7,1,0,0,0,0,40,0,18.160787583864508,13.160787583864508,0.3290196895966127,-196.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824435,OVER,9,9,3,6,0,0,0,0,45,0,23.499999999999996,-6.500000000000001,-0.14444444444444446,148.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824435,UNDER,9,9,6,3,0,0,0,0,45,0,16.196150260855788,1.1961502608557892,0.02658111690790643,-196.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824436,OVER,8,8,5,3,0,0,0,0,40,0,35.55,20.55,0.51375,149.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824436,UNDER,8,8,3,5,0,0,0,0,40,0,7.14566336552836,-17.85433663447164,-0.446358415861791,-196.625
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824438,OVER,6,5,2,3,1,1,0,0,25,5,16.25,1.25,0.05,165.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824438,UNDER,6,5,3,2,1,1,0,0,25,5,6.754463900097484,-3.245536099902516,-0.12982144399610063,-219.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824439,OVER,4,4,1,3,0,0,0,0,20,0,6.6,-8.4,-0.42000000000000004,141.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824439,UNDER,4,4,3,1,0,0,0,0,20,0,8.003647049814298,3.003647049814297,0.15018235249071485,-185.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824440,OVER,6,6,3,3,0,0,0,0,30,0,23.25,8.25,0.275,151.16666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824440,UNDER,6,6,3,3,0,0,0,0,30,0,7.8947435014980964,-7.1052564985019036,-0.23684188328339678,-199.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824441,OVER,9,9,2,7,0,0,0,0,45,0,15.95,-19.049999999999997,-0.4233333333333333,158.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824441,UNDER,9,9,7,2,0,0,0,0,45,0,17.116146760498868,7.116146760498868,0.15813659467775262,-209.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824442,OVER,10,10,4,6,0,0,0,0,50,0,29.950000000000003,-0.05000000000000071,-0.0010000000000000141,149.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824442,UNDER,10,10,6,4,0,0,0,0,50,0,15.543022841183115,-4.456977158816885,-0.08913954317633771,-196.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824443,OVER,6,6,2,4,0,0,0,0,30,0,14.049999999999999,-5.950000000000001,-0.19833333333333336,161.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824443,UNDER,6,6,4,2,0,0,0,0,30,0,8.752704183987921,-1.2472958160120782,-0.041576527200402606,-214.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824444,OVER,10,9,1,8,1,1,0,0,45,5,5.45,-34.55,-0.7677777777777777,154.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824444,UNDER,10,9,8,1,1,1,0,0,45,5,19.123404003416887,14.123404003416885,0.313853422298153,-204.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824483,OVER,11,11,3,8,0,0,0,0,55,0,21.450000000000003,-18.549999999999997,-0.3372727272727272,119.0909090909091
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824483,UNDER,11,11,8,3,0,0,0,0,55,0,23.25932749708452,8.25932749708452,0.1501695908560822,-180.45454545454547
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824485,OVER,11,11,2,9,0,0,0,0,55,0,16.6,-28.4,-0.5163636363636364,139.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824485,UNDER,11,11,9,2,0,0,0,0,55,0,26.22482639565196,16.224826395651963,0.29499684355730843,-183.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824486,OVER,10,10,7,3,0,0,0,0,50,0,48.49999999999999,33.5,0.67,145.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824486,UNDER,10,10,3,7,0,0,0,0,50,0,7.104327386692381,-27.895672613307614,-0.5579134522661523,-191.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824487,OVER,10,10,4,6,0,0,0,0,50,0,28.85,-1.1499999999999986,-0.022999999999999972,144.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824487,UNDER,10,10,6,4,0,0,0,0,50,0,16.30543805761988,-3.6945619423801177,-0.07389123884760235,-190.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824488,OVER,13,12,4,8,1,1,0,0,60,5,23.549999999999997,-16.450000000000003,-0.2741666666666667,129.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824488,UNDER,13,12,8,4,1,1,0,0,60,5,23.445322198438138,3.4453221984381424,0.05742203664063571,-169.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824490,OVER,23,22,11,11,1,1,0,0,110,5,69.07888589398024,14.078885893980235,0.1279898717634567,115.18181818181819
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824490,UNDER,23,22,11,11,1,1,0,0,110,5,30.24186602785123,-24.75813397214877,-0.22507394520135246,-174.86363636363637
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824491,OVER,14,14,6,8,0,0,0,0,70,0,39.949999999999996,-0.0500000000000016,-0.0007142857142857372,130.71428571428572
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824491,UNDER,14,14,8,6,0,0,0,0,70,0,24.303626050040855,-5.696373949959149,-0.08137677071370213,-170.92857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824492,OVER,15,15,7,8,0,0,0,0,75,0,43.70436893203883,3.7043689320388324,0.04939158576051777,83.93333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824492,UNDER,15,15,8,7,0,0,0,0,75,0,25.65388710555324,-9.34611289444676,-0.12461483859262347,-161.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824493,OVER,16,16,6,10,0,0,0,0,80,0,38.95,-11.05,-0.138125,138.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824493,UNDER,16,16,10,6,0,0,0,0,80,0,26.950719586097826,-3.0492804139021743,-0.03811600517377718,-181.6875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824494,OVER,15,15,2,13,0,0,0,0,75,0,12.0,-53.0,-0.7066666666666667,105.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824494,UNDER,15,15,13,2,0,0,0,0,75,0,39.077351045048886,29.077351045048896,0.3876980139339853,-174.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824495,OVER,13,12,2,10,1,0,0,0,60,5,13.65,-36.35,-0.6058333333333333,134.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824495,UNDER,13,12,10,2,1,0,0,0,60,5,29.41669773571062,19.41669773571062,0.32361162892851036,-176.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824497,OVER,15,14,4,10,1,1,0,0,70,5,28.15,-21.85,-0.31214285714285717,133.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824497,UNDER,15,14,10,4,1,1,0,0,70,5,30.157884542072416,10.15788454207242,0.1451126363153203,-174.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824498,OVER,16,16,2,14,0,0,0,0,80,0,11.6,-58.4,-0.73,102.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824498,UNDER,16,16,14,2,0,0,0,0,80,0,42.97210234444885,32.97210234444885,0.41215127930561063,-167.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824499,OVER,15,11,6,5,4,4,0,0,55,20,36.8045045045045,11.804504504504504,0.2146273546273546,108.0909090909091
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824499,UNDER,15,11,5,6,4,4,0,0,55,20,15.035729428965897,-14.964270571034103,-0.2720776467460746,-164.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824500,OVER,12,12,7,5,0,0,0,0,60,0,46.03715596330275,21.03715596330275,0.35061926605504584,120.66666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824500,UNDER,12,12,5,7,0,0,0,0,60,0,13.374229139587941,-21.62577086041206,-0.36042951434020104,-180.16666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824501,OVER,11,9,0,9,2,2,0,0,45,10,0,-45.0,-1.0,82.66666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824501,UNDER,11,9,9,0,2,2,0,0,45,10,28.40527922494669,28.40527922494669,0.6312284272210376,-166.88888888888889
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824502,OVER,13,13,1,12,0,0,0,0,65,0,5.45,-54.55,-0.8392307692307692,99.46153846153847
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824502,UNDER,13,13,12,1,0,0,0,0,65,0,36.41007163247436,31.410071632474363,0.4832318712688364,-171.07692307692307
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824517,OVER,9,9,4,5,0,0,0,0,45,0,26.6,1.6000000000000014,0.03555555555555559,139.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824517,UNDER,9,9,5,4,0,0,0,0,45,0,13.560331358482996,-6.439668641517004,-0.14310374758926675,-182.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824518,OVER,24,22,5,17,2,2,0,0,110,10,26.994026091473373,-58.00597390852663,-0.5273270355320603,90.63636363636364
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824518,UNDER,24,22,17,5,2,2,0,0,110,10,50.40171633038682,25.401716330386826,0.2309246939126075,-166.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824519,OVER,11,11,5,6,0,0,0,0,55,0,32.9,2.8999999999999995,0.05272727272727272,131.72727272727272
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824519,UNDER,11,11,6,5,0,0,0,0,55,0,17.751799536081535,-7.248200463918464,-0.13178546298033572,-172.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824520,OVER,12,10,4,6,2,2,0,0,50,10,27.200000000000003,-2.8000000000000007,-0.056000000000000015,117.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824520,UNDER,12,10,6,4,2,2,0,0,50,10,17.26466143690502,-2.7353385630949796,-0.054706771261899594,-180.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824521,OVER,15,15,8,7,0,0,0,0,75,0,46.004137095378226,11.004137095378226,0.14672182793837635,99.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824521,UNDER,15,15,7,8,0,0,0,0,75,0,19.409349651011357,-20.59065034898864,-0.27454200465318185,-165.13333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824522,OVER,14,14,5,9,0,0,0,0,70,0,32.07962962962963,-12.920370370370367,-0.18457671957671953,122.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824522,UNDER,14,14,9,5,0,0,0,0,70,0,24.846209468714317,-0.15379053128567977,-0.002197007589795425,-179.28571428571428
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824523,OVER,12,12,2,10,0,0,0,0,60,0,11.3,-38.7,-0.645,151.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824523,UNDER,12,12,10,2,0,0,0,0,60,0,24.227188601896295,14.227188601896296,0.23711981003160493,-200.16666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824567,OVER,9,9,4,5,0,0,0,0,45,0,29.1,4.1,0.0911111111111111,145.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824567,UNDER,9,9,5,4,0,0,0,0,45,0,13.207123001712013,-6.792876998287989,-0.15095282218417752,-191.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824568,OVER,10,10,3,7,0,0,0,0,50,0,21.5,-13.5,-0.27,147.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824568,UNDER,10,10,7,3,0,0,0,0,50,0,18.25370430973147,3.2537043097314746,0.0650740861946295,-194.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824569,OVER,12,12,4,8,0,0,0,0,60,0,31.0,-9.0,-0.15,148.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824569,UNDER,12,12,8,4,0,0,0,0,60,0,21.597679294823266,1.5976792948232665,0.02662798824705444,-195.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824570,OVER,13,13,9,4,0,0,0,0,65,0,64.65,44.650000000000006,0.686923076923077,144.15384615384616
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824570,UNDER,13,13,4,9,0,0,0,0,65,0,10.805115921442214,-34.194884078557784,-0.5260751396701198,-189.3846153846154
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824571,OVER,12,12,2,10,0,0,0,0,60,0,14.6,-35.4,-0.59,154.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824571,UNDER,12,12,10,2,0,0,0,0,60,0,24.93774045066946,14.937740450669457,0.24896234084449095,-203.58333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824572,OVER,14,11,4,7,3,3,0,0,55,15,23.700000000000003,-11.299999999999999,-0.20545454545454545,112.36363636363636
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824572,UNDER,14,11,7,4,3,3,0,0,55,15,20.34476987812512,0.3447698781251187,0.006268543238638522,-171.45454545454547
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824573,OVER,11,10,5,5,1,1,0,0,50,5,35.9,10.899999999999999,0.21799999999999997,118.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824573,UNDER,11,10,5,5,1,1,0,0,50,5,15.116763077720437,-9.883236922279561,-0.19766473844559124,-182.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824574,OVER,10,9,4,5,1,1,0,0,45,5,27.601960784313725,2.601960784313725,0.05782135076252722,117.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824574,UNDER,10,9,5,4,1,1,0,0,45,5,13.794426167202975,-6.2055738327970245,-0.13790164072882277,-184.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824575,OVER,11,10,5,5,0,0,0,1,50,0,32.949999999999996,7.949999999999999,0.15899999999999997,137.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824575,UNDER,11,10,5,5,0,0,0,1,50,0,13.594523237760267,-11.405476762239733,-0.22810953524479466,-180.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824576,OVER,13,11,2,9,2,2,0,0,55,10,13.2,-31.799999999999997,-0.5781818181818181,119.54545454545455
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824576,UNDER,13,11,9,2,2,2,0,0,55,10,25.620482860899976,15.620482860899974,0.28400877928909046,-181.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824577,OVER,9,8,2,6,0,0,0,1,40,0,14.15,-15.850000000000001,-0.39625000000000005,135.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824577,UNDER,9,8,6,2,0,0,0,1,40,0,17.71326779588514,7.71326779588514,0.1928316948971285,-177.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824578,OVER,12,12,2,10,0,0,0,0,60,0,12.45,-37.55,-0.6258333333333332,140.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824578,UNDER,12,12,10,2,0,0,0,0,60,0,26.981388846188423,16.98138884618842,0.28302314743647367,-185.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824579,OVER,10,10,4,6,0,0,0,0,50,0,27.349999999999998,-2.6499999999999995,-0.05299999999999999,141.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824579,UNDER,10,10,6,4,0,0,0,0,50,0,16.098672914855115,-3.901327085144886,-0.07802654170289772,-186.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824580,OVER,9,8,3,5,1,1,0,0,40,5,20.45,-4.550000000000001,-0.11375000000000002,110.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824580,UNDER,9,8,5,3,1,1,0,0,40,5,14.992972656487812,-0.007027343512189255,-0.00017568358780473137,-178.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824581,OVER,13,13,6,7,0,0,0,0,65,0,43.316981132075476,8.316981132075474,0.1279535558780842,127.92307692307692
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824581,UNDER,13,13,7,6,0,0,0,0,65,0,19.05123921138302,-10.948760788616978,-0.16844247367103043,-188.3846153846154
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824583,OVER,9,9,2,7,0,0,0,0,45,0,13.3,-21.7,-0.4822222222222222,148.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824583,UNDER,9,9,7,2,0,0,0,0,45,0,17.571130935952002,7.5711309359520005,0.16824735413226669,-195.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824584,OVER,8,7,2,5,1,0,0,0,35,5,15.600000000000001,-9.399999999999999,-0.2685714285714285,162.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824584,UNDER,8,7,5,2,1,0,0,0,35,5,11.409790848116838,1.4097908481168386,0.04027973851762396,-215.71428571428572
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824585,OVER,7,7,2,5,0,0,0,0,35,0,14.649999999999999,-10.35,-0.2957142857142857,156.42857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824585,UNDER,7,7,5,2,0,0,0,0,35,0,11.965531238926475,1.9655312389264754,0.0561580353978993,-206.57142857142858
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824599,OVER,13,12,5,7,1,1,0,0,60,5,35.0,0.0,0.0,142.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824599,UNDER,13,12,7,5,1,1,0,0,60,5,18.928358368680936,-6.071641631319067,-0.10119402718865111,-186.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824600,OVER,16,13,7,6,3,3,0,0,65,15,50.099999999999994,20.1,0.30923076923076925,144.92307692307693
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824600,UNDER,16,13,6,7,3,3,0,0,65,15,15.871183831563998,-19.128816168436003,-0.29428947951440004,-190.69230769230768
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824601,OVER,8,8,3,5,0,0,0,0,40,0,21.15,-3.8500000000000014,-0.09625000000000003,141.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824601,UNDER,8,8,5,3,0,0,0,0,40,0,13.753399185625469,-1.2466008143745335,-0.03116502035936334,-184.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824602,OVER,12,11,3,8,1,1,0,0,55,5,21.9,-18.099999999999998,-0.32909090909090905,129.45454545454547
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824602,UNDER,12,11,8,3,1,1,0,0,55,5,21.918455475031678,6.918455475031683,0.1257900995460306,-195.36363636363637
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824603,OVER,7,7,3,4,0,0,0,0,35,0,21.10049504950495,1.1004950495049517,0.031442715700141476,114.42857142857143
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824603,UNDER,7,7,4,3,0,0,0,0,35,0,10.540548836638223,-4.459451163361778,-0.1274128903817651,-188.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824604,OVER,15,15,7,8,0,0,0,0,75,0,46.09782608695652,6.097826086956523,0.08130434782608698,121.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824604,UNDER,15,15,8,7,0,0,0,0,75,0,22.707572719224657,-12.29242728077534,-0.16389903041033788,-176.86666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824605,OVER,12,12,2,10,0,0,0,0,60,0,13.55,-36.45,-0.6075,153.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824605,UNDER,12,12,10,2,0,0,0,0,60,0,24.536099919584174,14.536099919584172,0.24226833199306955,-203.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824606,OVER,11,9,2,7,2,2,0,0,45,10,12.899999999999999,-22.099999999999998,-0.49111111111111105,132.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824606,UNDER,11,9,7,2,2,2,0,0,45,10,20.23002665288881,10.230026652888808,0.2273339256197513,-173.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824607,OVER,8,8,6,2,0,0,0,0,40,0,46.099999999999994,36.099999999999994,0.9024999999999999,150.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824607,UNDER,8,8,2,6,0,0,0,0,40,0,5.397462756052141,-24.602537243947857,-0.6150634310986964,-198.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824648,OVER,5,5,0,5,0,0,0,0,25,0,0,-25.0,-1.0,150.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824648,UNDER,5,5,5,0,0,0,0,0,25,0,12.81706863957206,12.81706863957206,0.5126827455828824,-197.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824649,OVER,6,6,3,3,0,0,0,0,30,0,24.3,9.299999999999999,0.30999999999999994,156.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824649,UNDER,6,6,3,3,0,0,0,0,30,0,7.645577281861279,-7.35442271813872,-0.24514742393795733,-206.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824650,OVER,12,11,3,8,1,1,0,0,55,5,21.55,-18.45,-0.33545454545454545,149.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824650,UNDER,12,11,8,3,1,1,0,0,55,5,20.39772458499174,5.397724584991741,0.09814044699984983,-197.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824651,OVER,14,12,1,11,2,2,0,0,60,10,7.45,-47.55,-0.7925,119.58333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824651,UNDER,14,12,11,1,2,2,0,0,60,10,32.138422180357324,27.138422180357324,0.45230703633928876,-178.91666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824652,OVER,15,15,4,11,0,0,0,0,75,0,29.1,-25.9,-0.3453333333333333,149.46666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824652,UNDER,15,15,11,4,0,0,0,0,75,0,27.9123152397922,7.912315239792197,0.10549753653056262,-196.86666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824653,OVER,12,12,6,6,0,0,0,0,60,0,43.900000000000006,13.899999999999999,0.23166666666666663,154.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824653,UNDER,12,12,6,6,0,0,0,0,60,0,14.101169113317805,-15.898830886682195,-0.2649805147780366,-203.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824654,OVER,17,17,10,7,0,0,0,0,85,0,56.465278420960544,21.465278420960555,0.2525326873054183,71.47058823529412
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824654,UNDER,17,17,7,10,0,0,0,0,85,0,22.156526336387827,-27.843473663612173,-0.32757027839543734,-155.52941176470588
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824656,OVER,11,11,5,6,0,0,0,0,55,0,32.75,2.7500000000000018,0.05000000000000003,143.0909090909091
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824656,UNDER,11,11,6,5,0,0,0,0,55,0,15.061240065943744,-9.938759934056256,-0.1807047260737501,-187.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824658,OVER,12,10,3,7,2,2,0,0,50,10,19.849999999999998,-15.150000000000002,-0.30300000000000005,138.3
