slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,normal_pipeline_run_tag,cohort_freeze_timestamp,provider_event_id,roster_observation_timestamp,roster_ingestion_run,roster_source_payload,roster_source_sha256,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,membership_decision,membership_reason,source_lineage_grade
2026-08-02,823270,701538,Jackson Merrill,SD,SF,2026-08-02T20:10:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,436bf68ad25a5637c9bf15c85396514a,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,134,-175,2026-08-02T12:46:20Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823270,805811,Bryce Eldridge,SF,SD,2026-08-02T20:10:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,436bf68ad25a5637c9bf15c85396514a,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,158,-208,2026-08-02T12:46:20Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823270,808982,Jung Hoo Lee,SF,SD,2026-08-02T20:10:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,436bf68ad25a5637c9bf15c85396514a,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,158,-208,2026-08-02T12:46:20Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,596019,Francisco Lindor,NYM,MIA,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,126,-164,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,665052,Griffin Conine,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,161,-213,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,666182,Bo Bichette,NYM,MIA,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,128,-167,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,669065,Kyle Stowers,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,117,-152,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,669364,Xavier Edwards,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,130,-169,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,672640,Otto Lopez,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,110,-143,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,673357,Luis Robert Jr.,NYM,MIA,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,155,-204,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,683357,Owen Caissie,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,167,-222,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,689414,Liam Hicks,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,124,-161,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,691594,Javier Sanoja,MIA,NYM,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,171,-227,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,701807,Carson Benge,NYM,MIA,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,141,-185,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823592,805999,A.J. Ewing,NYM,MIA,2026-08-02T17:40:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,42cc8ab6df88e7bec73eafe4f684cbb1,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,139,-182,2026-08-02T12:46:03Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,500743,Miguel Rojas,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,171,-227,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,518692,Freddie Freeman,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,122,-159,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,575929,Willson Contreras,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,141,-185,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,605141,Mookie Betts,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,136,-179,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,655316,Andruw Monasterio,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,190,-256,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,660271,Shohei Ohtani,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,-110,-118,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,663330,Jahmai Jones,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,158,-208,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,663656,Kyle Tucker,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,164,-217,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,663853,Romy Gonzalez,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,164,-217,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,669242,Tommy Edman,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,122,-159,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,677800,Wilyer Abreu,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,136,-179,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,678882,Ceddanne Rafaela,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,158,-208,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,680776,Jarren Duran,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,174,-233,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,681624,Andy Pages,LAD,BOS,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,112,-145,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-08-02,823919,702332,Caleb Durbin,BOS,LAD,2026-08-02T23:20:00+00:00,local_daily_20260802T124202Z,2026-08-02T12:42:02+00:00,9075e1d97a68d5244fa70607c57e266e,2026-08-02T12:46:26.712904+00:00,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/mlb_predictions_wide_calibrated__local_daily_20260802T124202Z.csv,d5c19bddcf9215372f19ac831bf751123796a72fa7b9a6129a962ea93e4fc02c,171,-227,2026-08-02T12:45:58Z,local_daily_20260802T124202Z,backend/mlb/exports/odds_history/2026-08-02/odds_mlb_playerprops__local_daily_20260802T124202Z.json,888b830e401004f5a057254966c062b01b5ede0f9ae8dcb0816f286334adb9b2,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
