schema,object_name,object_type,classification,reason,future_action
nhl,training_features_shots.idx_tf_shots_season,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_sog_denali.idx_training_features_sog_denali_player_date_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_sog_denali.uq_training_features_sog_denali_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,user_props.nhl_user_props_lookup_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,user_props.nhl_user_props_unique_prop_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,user_props.user_props_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
public,mlb_team_map.mlb_team_map_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
public,opp_starter_per_game.opp_starter_per_game_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages.messages_inserted_at_topic_index,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages.messages_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_21.messages_2026_02_21_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_21.messages_2026_02_21_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_22.messages_2026_02_22_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_22.messages_2026_02_22_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_23.messages_2026_02_23_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_23.messages_2026_02_23_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_24.messages_2026_02_24_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_24.messages_2026_02_24_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_25.messages_2026_02_25_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_25.messages_2026_02_25_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_26.messages_2026_02_26_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_26.messages_2026_02_26_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_27.messages_2026_02_27_inserted_at_topic_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,messages_2026_02_27.messages_2026_02_27_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,schema_migrations.schema_migrations_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,subscription.ix_realtime_subscription_entity,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,subscription.pk_subscription,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
realtime,subscription.subscription_subscription_id_entity_filters_action_filter_key,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,buckets.bname,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,buckets.buckets_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,buckets_analytics.buckets_analytics_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,buckets_analytics.buckets_analytics_unique_name_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,buckets_vectors.buckets_vectors_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,migrations.migrations_name_key,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,migrations.migrations_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,objects.bucketid_objname,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,objects.idx_objects_bucket_id_name,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,objects.idx_objects_bucket_id_name_lower,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,objects.name_prefix_search,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,objects.objects_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,s3_multipart_uploads.idx_multipart_uploads_list,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,s3_multipart_uploads.s3_multipart_uploads_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,vector_indexes.vector_indexes_name_bucket_id_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,vector_indexes.vector_indexes_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
vault,secrets.secrets_name_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
vault,secrets.secrets_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,audit_log_entries.audit_log_entries_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_authorization_url_https,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_authorization_url_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_client_id_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_discovery_url_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_identifier_format,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_identifier_key,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_issuer_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_jwks_uri_https,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_jwks_uri_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_name_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_oauth2_requires_endpoints,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_oidc_discovery_url_https,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_oidc_issuer_https,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_oidc_requires_issuer,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_provider_type_check,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_token_url_https,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_token_url_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_userinfo_url_https,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,custom_oauth_providers.custom_oauth_providers_userinfo_url_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,flow_state.flow_state_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,identities.identities_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,identities.identities_provider_id_provider_unique,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,identities.identities_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,instances.instances_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_amr_claims.amr_id_pk,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_amr_claims.mfa_amr_claims_session_id_authentication_method_pkey,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_amr_claims.mfa_amr_claims_session_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_challenges.mfa_challenges_auth_factor_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_challenges.mfa_challenges_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_factors.mfa_factors_last_challenged_at_key,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_factors.mfa_factors_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,mfa_factors.mfa_factors_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_authorization_code_key,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_authorization_code_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_authorization_id_key,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_client_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_code_challenge_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_expires_at_future,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_nonce_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_redirect_uri_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_resource_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_scope_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_state_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_authorizations.oauth_authorizations_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_client_states.oauth_client_states_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_clients.oauth_clients_client_name_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_clients.oauth_clients_client_uri_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_clients.oauth_clients_logo_uri_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_clients.oauth_clients_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_clients.oauth_clients_token_endpoint_auth_method_check,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_client_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_revoked_after_granted,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_scopes_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_scopes_not_empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_user_client_unique,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,oauth_consents.oauth_consents_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,one_time_tokens.one_time_tokens_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,one_time_tokens.one_time_tokens_token_hash_check,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,one_time_tokens.one_time_tokens_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,refresh_tokens.refresh_tokens_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,refresh_tokens.refresh_tokens_session_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,refresh_tokens.refresh_tokens_token_unique,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_providers.entity_id not empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_providers.metadata_url not empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_providers.metadata_xml not empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_providers.saml_providers_entity_id_key,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_providers.saml_providers_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_providers.saml_providers_sso_provider_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_relay_states.request_id not empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_relay_states.saml_relay_states_flow_state_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_relay_states.saml_relay_states_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,saml_relay_states.saml_relay_states_sso_provider_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,schema_migrations.schema_migrations_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sessions.sessions_oauth_client_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sessions.sessions_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sessions.sessions_scopes_length,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sessions.sessions_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sso_domains.domain not empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sso_domains.sso_domains_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sso_domains.sso_domains_sso_provider_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sso_providers.resource_id not empty,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,sso_providers.sso_providers_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,users.users_email_change_confirm_status_check,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,users.users_phone_key,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,users.users_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,webauthn_challenges.webauthn_challenges_challenge_type_check,CHECK_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,webauthn_challenges.webauthn_challenges_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,webauthn_challenges.webauthn_challenges_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,webauthn_credentials.webauthn_credentials_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,webauthn_credentials.webauthn_credentials_user_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
cron,job.job_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
cron,job.jobname_username_uniq,UNIQUE_CONSTRAINT,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
cron,job_run_details.job_run_details_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_batter_id_fkey,FOREIGN_KEY,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_batter_id_pos,CHECK_CONSTRAINT,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_game_id_fkey,FOREIGN_KEY,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_game_id_pos,CHECK_CONSTRAINT,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_pitcher_id_fkey,FOREIGN_KEY,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_pitcher_id_pos,CHECK_CONSTRAINT,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,bvp_stats.bvp_stats_pkey,PRIMARY_KEY,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,game_info.game_info_game_id_key,UNIQUE_CONSTRAINT,ACTIVE_OPERATIONAL,supports parent relation; not itself source data,RETAIN_OPERATIONAL
mlb,game_info.game_info_pkey,PRIMARY_KEY,ACTIVE_OPERATIONAL,supports parent relation; not itself source data,RETAIN_OPERATIONAL
mlb,model_training_props.model_training_props_game_id_fkey,FOREIGN_KEY,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,model_training_props.model_training_props_game_id_pos,CHECK_CONSTRAINT,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
mlb,model_training_props.model_training_props_pkey,PRIMARY_KEY,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
