game_date,player_id,team_id,opponent_id,is_home,y_saves,d10_shots_faced_per60,d10_save_pct,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_index,rest_days,b2b_flag,d5_saves_per60,d10_saves_per60,d5_shots_faced_per60,season_save_pct,start_prob
2023-10-19,8476999,3,25,f,26,29.71879454241713,0.9032258064516128,22.4,31.75,26.668333281253258,5,f,26.877,26.877,29.719,0.9032258064516128,1.0
2023-10-19,8477293,5,24,f,14,25.91668350550397,0.8253968253968254,34.0,24.666666666666664,28.95974217196463,2,f,21.331,21.331,25.917,0.8253968253968254,1.0
2023-10-19,8477424,18,20,f,23,33.055458456520995,0.9130434782608696,34.666666666666664,21.4,27.237229423468655,2,f,28.847,28.847,33.055,0.9130434782608696,1.0
2023-10-19,8477967,29,27,f,32,29.798352162261928,0.951219512195122,26.25,37.166666666666664,31.23499639827096,2,f,28.351,28.351,29.798,0.951219512195122,1.0
2023-10-19,8477992,27,29,t,26,31.737977372231132,0.9171974522292992,25.0,31.75,28.173569173961614,2,f,29.096,29.096,31.738,0.9171974522292992,1.0
2023-10-19,8478039,25,3,t,33,25.0,0.92,21.75,29.0,25.11473670974872,2,f,23.0,23.0,25.0,0.92,1.0
2023-10-19,8478048,20,18,t,14,22.183211054386145,0.896551724137931,29.0,32.0,30.46309242345563,3,f,19.843,19.843,22.183,0.896551724137931,1.0
2023-10-19,8478435,7,4,f,24,44.0,0.8409090909090909,30.0,30.6,30.298514815086232,3,f,37.0,37.0,44.0,0.8409090909090909,1.0
2023-10-19,8478492,28,13,f,21,25.85709514963991,0.838095238095238,32.0,26.4,29.06544339933592,3,f,21.677,21.677,25.857,0.838095238095238,1.0
2023-10-19,8478916,24,5,t,32,23.538461538461537,0.951219512195122,31.666666666666664,24.833333333333332,28.042626283729007,2,f,22.327,22.327,23.538,0.951219512195122,1.0
2023-10-19,8478971,2,26,f,24,31.80517711171662,0.9365079365079364,21.25,26.8,23.86419912756345,2,f,29.783,29.783,31.805,0.9365079365079364,1.0
2023-10-19,8479394,22,12,t,22,26.668516265046893,0.9150943396226416,31.0,30.166666666666664,30.580494872821575,2,f,24.396,24.396,26.669,0.9150943396226416,1.0
2023-10-19,8479979,10,1,f,27,22.986245628631973,0.9166666666666666,25.833333333333332,32.5,28.975564417856184,2,f,21.021,21.021,22.986,0.9166666666666666,1.0
