slate_date,run_tag,run_timestamp_utc,run_timestamp_pt,normal_wrapper_execution_time,decision_ready_output_status,official_games_represented,provider_events,betonline_tb15_sides,two_sided_tb15_markets,same_run_roster_artifact,same_run_roster_rows,exact_game_identity_availability,exact_player_identity_availability,market_source_payload_path,roster_source_payload_path,source_timestamps,original_manifest_hash_availability,current_market_sha256,current_odds_sha256,current_roster_sha256,first_pitch_relationship,run_eligibility_decision,reason
2026-07-07,local_daily_20260707T200004Z,2026-07-07T20:00:04+00:00,2026-07-07T13:00:04-07:00,2026-07-07T20:00:04+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-07-07/mlb_predictions_wide_calibrated__local_daily_20260707T200004Z.csv,1973,NO,NO,backend/mlb/exports/odds_history/2026-07-07/odds_mlb_playerprops__local_daily_20260707T200004Z.json,backend/mlb/exports/odds_history/2026-07-07/mlb_predictions_wide_calibrated__local_daily_20260707T200004Z.csv,2026-07-07T20:00:37.409383+00:00,NO,,a9336292b299de9a7076086f5a0e63af8c3ec8b46131391f0c21210118f1f7c4,55f48d88487594761c7c8a1eb315be87bcaf8234c43c3cfcd0121fade8f6bbec,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-07,local_daily_20260707T233001Z,2026-07-07T23:30:01+00:00,2026-07-07T16:30:01-07:00,2026-07-07T23:30:01+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-07/mlb_predictions_wide_calibrated__local_daily_20260707T233001Z.csv,1921,NO,NO,backend/mlb/exports/odds_history/2026-07-07/odds_mlb_playerprops__local_daily_20260707T233001Z.json,backend/mlb/exports/odds_history/2026-07-07/mlb_predictions_wide_calibrated__local_daily_20260707T233001Z.csv,2026-07-07T23:30:35.044947+00:00,NO,,378ae63bf40fca5bebf718d5ca3eeddf80849c212d448df91bc9c5b38295fe05,4c9ee33944e81b576e0b98307dc517063d90e5277de8896e2447056c1b124818,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-08,local_daily_20260708T124203Z,2026-07-08T12:42:03+00:00,2026-07-08T05:42:03-07:00,2026-07-08T12:42:03+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T124203Z.csv,1954,NO,NO,backend/mlb/exports/odds_history/2026-07-08/odds_mlb_playerprops__local_daily_20260708T124203Z.json,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T124203Z.csv,2026-07-08T12:46:51.587245+00:00,NO,,4fd2d777512ddf286b837b28b2463f16caea7ce27d89a39c457ea4527d3e84ad,d630b210a82f39feab817d86861ad095411dde93cb39ff2604986b4d605ef529,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-08,local_daily_20260708T163000Z,2026-07-08T16:30:00+00:00,2026-07-08T09:30:00-07:00,2026-07-08T16:30:00+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T163000Z.csv,2053,NO,NO,backend/mlb/exports/odds_history/2026-07-08/odds_mlb_playerprops__local_daily_20260708T163000Z.json,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T163000Z.csv,2026-07-08T16:30:36.966892+00:00,NO,,1dd0849884cdf1c00693dea77c2df517418b7d599983aed8ee6e80d2e9f8bb80,b9bf3151fa7d910665e30430abd5c896221286a475728d5aabb0d31c2b59b6e8,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-08,local_daily_20260708T180004Z,2026-07-08T18:00:04+00:00,2026-07-08T11:00:04-07:00,2026-07-08T18:00:04+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T180004Z.csv,2050,NO,NO,backend/mlb/exports/odds_history/2026-07-08/odds_mlb_playerprops__local_daily_20260708T180004Z.json,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T180004Z.csv,2026-07-08T18:00:37.968737+00:00,NO,,3e461d1e7dcea7bc78111b8e1928f2c137e68204aa8de27e332662d5b326019f,f539f669911546aaf65d7afc08b88189a7e619ac68a6f529bb36fe4f2ab25b73,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-08,local_daily_20260708T200004Z,2026-07-08T20:00:04+00:00,2026-07-08T13:00:04-07:00,2026-07-08T20:00:04+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T200004Z.csv,2025,NO,NO,backend/mlb/exports/odds_history/2026-07-08/odds_mlb_playerprops__local_daily_20260708T200004Z.json,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T200004Z.csv,2026-07-08T20:00:36.606675+00:00,NO,,c3b131f0250d492131b41d44696460210aba20d785d9a9ec38a3f431a6ec5ded,24d1b3a36f0694949c5cb82e481b0f1a55dd527f18d20e4227592b3137bdc92e,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-08,local_daily_20260708T233005Z,2026-07-08T23:30:05+00:00,2026-07-08T16:30:05-07:00,2026-07-08T23:30:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T233005Z.csv,1746,NO,NO,backend/mlb/exports/odds_history/2026-07-08/odds_mlb_playerprops__local_daily_20260708T233005Z.json,backend/mlb/exports/odds_history/2026-07-08/mlb_predictions_wide_calibrated__local_daily_20260708T233005Z.csv,2026-07-08T23:30:36.817815+00:00,NO,,70e62c93ca8147176ed7b3daba22acede7516ed8b88edced578a63c2c05db491,0a4d688dbce78d21f9d4b07868d744e82fdcd0bf5f50a577b2096bc594f04d56,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-09,local_daily_20260709T123644Z,2026-07-09T12:36:44+00:00,2026-07-09T05:36:44-07:00,2026-07-09T12:36:44+00:00,NO,0,13,0,0,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T123644Z.csv,1712,NO,NO,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T123644Z.csv,2026-07-09T12:45:32.464266+00:00,NO,,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,b021e560abc078012ffe5f66325d495c1468008f364742d1f81d0655ca4c01bc,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-09,local_daily_20260709T163000Z,2026-07-09T16:30:00+00:00,2026-07-09T09:30:00-07:00,2026-07-09T16:30:00+00:00,NO,0,13,0,0,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T163000Z.csv,1726,NO,NO,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T163000Z.json,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T163000Z.csv,2026-07-09T16:30:33.514785+00:00,NO,,a7419cc6b0e9eb68dc7d68141962957d6afc0c105fe804d5614fe7eb5cbc3a59,db9d17b592bb82b6d3f36094474c50f5b209677458435ae1af3a25a74456fc98,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-09,local_daily_20260709T180003Z,2026-07-09T18:00:03+00:00,2026-07-09T11:00:03-07:00,2026-07-09T18:00:03+00:00,NO,0,13,0,0,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T180003Z.csv,1666,NO,NO,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T180003Z.json,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T180003Z.csv,2026-07-09T18:00:36.408099+00:00,NO,,cd66cdfdee2b44d779eae28f0b8955e50d8941efde1a1d303005b685901a85c5,d88ef6f7b3ca170bce8d53d7b93a35dd95e6f443bc694353d470fc8968bf1a40,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-09,local_daily_20260709T200002Z,2026-07-09T20:00:02+00:00,2026-07-09T13:00:02-07:00,2026-07-09T20:00:02+00:00,NO,0,12,0,0,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T200002Z.csv,1014,NO,NO,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T200002Z.json,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T200002Z.csv,2026-07-09T20:00:34.440080+00:00,NO,,49ffb7591749476f92cf7c04498004298187beae66426eee332a115f2e11043a,2f2c604f86e423fdd28b43c89e06b5094120a06a0cd7d1c09810de94797a13fb,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-09,local_daily_20260709T233002Z,2026-07-09T23:30:02+00:00,2026-07-09T16:30:02-07:00,2026-07-09T23:30:02+00:00,NO,0,7,0,0,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T233002Z.csv,905,NO,NO,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T233002Z.json,backend/mlb/exports/odds_history/2026-07-09/mlb_predictions_wide_calibrated__local_daily_20260709T233002Z.csv,2026-07-09T23:30:37.524795+00:00,NO,,1110bcb9f542b8ef8d73b37e454dc230fe80cdfa781f6dd50ef1b0de60f48785,912f6e28e1afa7c26b8a70400184737d5bf7c4780e51ad7dc4b6d01c4de18a5d,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-10,local_daily_20260710T124202Z,2026-07-10T12:42:02+00:00,2026-07-10T05:42:02-07:00,2026-07-10T12:42:02+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T124202Z.csv,1984,NO,NO,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T124202Z.csv,2026-07-10T12:45:11.713720+00:00,NO,,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,af3463c15313f4b22b45f7dde8dc165ee8ac095535dc3da99ec0d8965a0b6e25,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-10,local_daily_20260710T163005Z,2026-07-10T16:30:05+00:00,2026-07-10T09:30:05-07:00,2026-07-10T16:30:05+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T163005Z.csv,2052,NO,NO,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T163005Z.json,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T163005Z.csv,2026-07-10T16:30:39.593519+00:00,NO,,61951af96026018bd6d195503132a0d0d26860d339ac067d7fc0eefbb0d873f2,b86a107fba91ccdbf7377d52fe68363c51e64ea2dbaad7244af6a1e1289392db,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-10,local_daily_20260710T180002Z,2026-07-10T18:00:02+00:00,2026-07-10T11:00:02-07:00,2026-07-10T18:00:02+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T180002Z.csv,2066,NO,NO,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T180002Z.json,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T180002Z.csv,2026-07-10T18:00:39.306654+00:00,NO,,b9f17f948c95143559d531e7710200e60e28bd173ad3c3c011821df325812d2d,d4401efac32396182632b9d5fa4ef47dca5eb3f074c4efa0d864b55d2ec4ef31,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-10,local_daily_20260710T200004Z,2026-07-10T20:00:04+00:00,2026-07-10T13:00:04-07:00,2026-07-10T20:00:04+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T200004Z.csv,2057,NO,NO,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T200004Z.json,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T200004Z.csv,2026-07-10T20:00:39.668252+00:00,NO,,1c8f9e0e7eae4013931985aada19a77066843e0a9dc118a1a588da0ecf868dcc,ceae04c1ab438faacb282977cca87d607797a1630d5567954187194409aa3feb,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-10,local_daily_20260710T233002Z,2026-07-10T23:30:02+00:00,2026-07-10T16:30:02-07:00,2026-07-10T23:30:02+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T233002Z.csv,1982,NO,NO,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T233002Z.json,backend/mlb/exports/odds_history/2026-07-10/mlb_predictions_wide_calibrated__local_daily_20260710T233002Z.csv,2026-07-10T23:30:34.964089+00:00,NO,,9569ec23b20ce46e7b81b270380e4853d0147a5e4f96437f11e33c244f3cf9d5,46058c0200a167a0131144f57060542e4bf692acc8ae0e1dbf52e6ed8cd52995,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-11,local_daily_20260711T123425Z,2026-07-11T12:34:25+00:00,2026-07-11T05:34:25-07:00,2026-07-11T12:34:25+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T123425Z.csv,1947,NO,NO,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T123425Z.csv,2026-07-11T12:46:18.183349+00:00,NO,,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,51a7443c0ac3f0739eed9e38b1d0a8e3850908862564e395dcea1f17df980d51,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-11,local_daily_20260711T163000Z,2026-07-11T16:30:00+00:00,2026-07-11T09:30:00-07:00,2026-07-11T16:30:00+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T163000Z.csv,2027,NO,NO,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T163000Z.json,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T163000Z.csv,2026-07-11T16:30:35.222797+00:00,NO,,4eeb62d29b34d354eaee3c1ab137872d3e139c5634be7713ba2e7933ab11e2be,eb978dcad7bd6c1908faed4a64f60618fd9d59e9a8260eb83d9feffa9a9a4ced,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-11,local_daily_20260711T180001Z,2026-07-11T18:00:01+00:00,2026-07-11T11:00:01-07:00,2026-07-11T18:00:01+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T180001Z.csv,2044,NO,NO,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T180001Z.json,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T180001Z.csv,2026-07-11T18:00:35.946217+00:00,NO,,2fca26320967b1c6d8244b72cf6cd3c08bb9848f04f4e015b930754d3832fcfb,045989c1bf150e46152d6e8f3708aaebb3dfe7438309984636018ab34c803167,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-11,local_daily_20260711T200002Z,2026-07-11T20:00:02+00:00,2026-07-11T13:00:02-07:00,2026-07-11T20:00:02+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T200002Z.csv,1894,NO,NO,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T200002Z.json,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T200002Z.csv,2026-07-11T20:00:37.688644+00:00,NO,,edd83ec18336a45cae547b3fdfb1ddd2743c9bae42edda1c2cdbd75b70eddc46,999a0f698a665c01627f5c3526ff7d4c655f43f40f2851d0edc077c90375c578,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-11,local_daily_20260711T233001Z,2026-07-11T23:30:01+00:00,2026-07-11T16:30:01-07:00,2026-07-11T23:30:01+00:00,NO,0,7,0,0,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T233001Z.csv,870,NO,NO,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T233001Z.json,backend/mlb/exports/odds_history/2026-07-11/mlb_predictions_wide_calibrated__local_daily_20260711T233001Z.csv,2026-07-11T23:30:30.243866+00:00,NO,,efad7260d2cee2ed6cc0a0ddca5b2d916b7fda7dc48a8acb3f11e0737cc0f7ee,891f702f9a89820c68e49cd770f8bf2a8d3c43bb1bc67d4f372046809b6343d9,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-12,local_daily_20260712T123143Z,2026-07-12T12:31:43+00:00,2026-07-12T05:31:43-07:00,2026-07-12T12:31:43+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T123143Z.csv,2057,NO,NO,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T123143Z.csv,2026-07-12T12:45:48.392275+00:00,NO,,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,945d5b823a6868d20460f554fa17991eae0430001abb607d6b3aa1e3a0c7bab5,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-12,local_daily_20260712T163000Z,2026-07-12T16:30:00+00:00,2026-07-12T09:30:00-07:00,2026-07-12T16:30:00+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T163000Z.csv,2027,NO,NO,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T163000Z.json,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T163000Z.csv,2026-07-12T16:30:35.226608+00:00,NO,,655df422cf32b834357bfbf9b443945361f728d35f618a17bf6f259ecf26e0c0,95134e8da6386a9cf269e72c648aeb434bbbf992bbef01ac71905e811158e275,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-12,local_daily_20260712T180001Z,2026-07-12T18:00:01+00:00,2026-07-12T11:00:01-07:00,2026-07-12T18:00:01+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T180001Z.csv,1872,NO,NO,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T180001Z.json,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T180001Z.csv,2026-07-12T18:00:35.984054+00:00,NO,,706c0f753b5f5f3d14381a6d3bf5f496b5ce66c85299213c4b253d7374fbcc33,5a469112a24a8bfc6829b2126a0dcb75da6b67e6c1d7e20e9febe6548634f241,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-12,local_daily_20260712T200001Z,2026-07-12T20:00:01+00:00,2026-07-12T13:00:01-07:00,2026-07-12T20:00:01+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T200001Z.csv,913,NO,NO,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T200001Z.json,backend/mlb/exports/odds_history/2026-07-12/mlb_predictions_wide_calibrated__local_daily_20260712T200001Z.csv,2026-07-12T20:00:35.948410+00:00,NO,,e2a24941ed65f631eb7ddaad6fe5042a510217cb1ef467f0ea69c4a0beabc86b,05d8899cf353490cead0e63bb059667fb78967e7f1ca29fe4ec5dabec7e4278d,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-16,local_daily_20260716T123005Z,2026-07-16T12:30:05+00:00,2026-07-16T05:30:05-07:00,2026-07-16T12:30:05+00:00,NO,0,1,0,0,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T123005Z.csv,135,NO,NO,backend/mlb/exports/odds_history/2026-07-16/odds_mlb_playerprops__local_daily_20260716T123005Z.json,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T123005Z.csv,2026-07-16T12:30:27.613613+00:00,NO,,beade06eb454f337d42a7fbded3f76f598d3d206ce08db6682f41054d6de5d06,15ddcb27a28116f3213dc3799bfaba598adce812cbef614bbcbfd7e7d8c18e7a,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-16,local_daily_20260716T163001Z,2026-07-16T16:30:01+00:00,2026-07-16T09:30:01-07:00,2026-07-16T16:30:01+00:00,NO,0,1,0,0,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T163001Z.csv,135,NO,NO,backend/mlb/exports/odds_history/2026-07-16/odds_mlb_playerprops__local_daily_20260716T163001Z.json,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T163001Z.csv,2026-07-16T16:30:29.384289+00:00,NO,,4f2946997a9435604296e506bfe72d9c8f1235c5fd67761cbad78f348a649993,b5c260e4e98b0af57ba70d8a82d2e595d4afc459da47bd4fe3e5c184647632f9,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-16,local_daily_20260716T180005Z,2026-07-16T18:00:05+00:00,2026-07-16T11:00:05-07:00,2026-07-16T18:00:05+00:00,NO,0,1,0,0,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T180005Z.csv,135,NO,NO,backend/mlb/exports/odds_history/2026-07-16/odds_mlb_playerprops__local_daily_20260716T180005Z.json,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T180005Z.csv,2026-07-16T18:00:33.279387+00:00,NO,,aba6c7d698c42b2945f7960bd41a332a0004cdace48490f4a3ed8330f1aaba0d,30e305d52f76f59661d4d1125bf3bd9da7882d0c2c4a2a06638e450b5060b588,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-16,local_daily_20260716T200001Z,2026-07-16T20:00:01+00:00,2026-07-16T13:00:01-07:00,2026-07-16T20:00:01+00:00,NO,0,1,0,0,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T200001Z.csv,136,NO,NO,backend/mlb/exports/odds_history/2026-07-16/odds_mlb_playerprops__local_daily_20260716T200001Z.json,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T200001Z.csv,2026-07-16T20:00:29.277749+00:00,NO,,e259466852cf61e98f686c33bd38e03d84a8886c564f387631866b7a34bd2f48,9c31947290367be2cc34c9b8f4cd290142ea2bc2acd3b0428c3c508fcacc7ea3,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-16,local_daily_20260716T233001Z,2026-07-16T23:30:01+00:00,2026-07-16T16:30:01-07:00,2026-07-16T23:30:01+00:00,NO,0,1,0,0,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T233001Z.csv,119,NO,NO,backend/mlb/exports/odds_history/2026-07-16/odds_mlb_playerprops__local_daily_20260716T233001Z.json,backend/mlb/exports/odds_history/2026-07-16/mlb_predictions_wide_calibrated__local_daily_20260716T233001Z.csv,2026-07-16T23:30:28.059719+00:00,NO,,dc5ebfd047b0a379e78d1d1446cecae23c308845d01dc0cbcb72214900496298,c13f008b92bb02f96e9b8f6d4f9853799d162ec223875b764dd2556c93f95a57,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-17,local_daily_20260717T124203Z,2026-07-17T12:42:03+00:00,2026-07-17T05:42:03-07:00,2026-07-17T12:42:03+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-17/mlb_predictions_wide_calibrated__local_daily_20260717T124203Z.csv,1760,NO,NO,backend/mlb/exports/odds_history/2026-07-17/odds_mlb_playerprops__local_daily_20260717T124203Z.json,backend/mlb/exports/odds_history/2026-07-17/mlb_predictions_wide_calibrated__local_daily_20260717T124203Z.csv,2026-07-17T12:44:01.388888+00:00,NO,,d3d4e66cd2a8d87853caf4c2bfb9561864cb9807bf8c785daf685131d90ff434,93cf67986c75e6596822fa5821f25381dcb3e40f2710280b746244c50427b0e9,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-07-17,local_daily_20260717T163001Z,2026-07-17T16:30:01+00:00,2026-07-17T09:30:01-07:00,2026-07-17T16:30:01+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-07-17/mlb_predictions_wide_calibrated__local_daily_20260717T163001Z.csv,1877,NO,NO,backend/mlb/exports/odds_history/2026-07-17/odds_mlb_playerprops__local_daily_20260717T163001Z.json,backend/mlb/exports/odds_history/2026-07-17/mlb_predictions_wide_calibrated__local_daily_20260717T163001Z.csv,2026-07-17T16:30:39.736220+00:00,NO,,1c4521310450e92f71fc31ff09f0f0c545aeb4e6dc3807d7447f19c4b643e40c,18cdc0c12e3b9fb09e58d4b05102036410c16378a05a56fe8837005bdc148673,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
