row_type,feature,pitcher_id,games,comparison,within_pitcher_pearson,within_pitcher_month_pearson,within_pitcher_date_and_quality_controlled_pearson,within_pitcher_direct_signal,count_actual_pearson,mean_within_pitcher_count_change,count_raw_residual_pearson,count_repaired_residual_pearson,count_quality_pearson
PITCHER,away_starter_prior_starts,680730,27,final_total,,,,ABSENT,0.14732840325120608,2.1923076923076925,0.1830174739413818,0.17479176810695018,0.8272627872451829
PITCHER,away_starter_prior_starts,680732,18,final_total,,,,ABSENT,-0.14540442809669826,2.4705882352941178,-0.08137826541269785,-0.11186402911006377,0.6778611571037787
PITCHER,away_starter_prior_starts,680736,17,final_total,,,,ABSENT,-0.29041422060182004,1.5,-0.2698373822934967,-0.28297167024557,-0.6323779173330268
PITCHER,away_starter_prior_starts,680885,17,final_total,,,,ABSENT,0.06929559607735035,2.1875,0.14842413857186326,0.14263907835625095,-0.6778137608606654
PITCHER,away_starter_prior_starts,681035,14,final_total,,,,ABSENT,0.022397545616402476,1.8461538461538463,0.10219198871986289,0.06565939491091981,-0.1176586087954165
PITCHER,away_starter_prior_starts,681190,37,final_total,,,,ABSENT,0.07390589969773502,1.8055555555555556,0.13348577619261168,0.11154291723502514,0.24289081494469442
PITCHER,away_starter_prior_starts,681293,29,final_total,,,,ABSENT,-0.0026683123444667433,1.8214285714285714,0.08661378865857419,0.0362512278375507,-0.6575161090992062
PITCHER,away_starter_prior_starts,681343,17,final_total,,,,ABSENT,0.417787199212953,1.8125,0.42555729139894916,0.41737551034636794,0.7877003116072367
PITCHER,away_starter_prior_starts,681347,17,final_total,,,,ABSENT,0.2377051144675676,2.125,0.23063908928401575,0.21527432884889633,-0.2596446050236141
PITCHER,away_starter_prior_starts,681517,11,final_total,,,,ABSENT,-0.1607071461570915,2.1,-0.1687596003826469,-0.14799438625379088,-0.7789846292086214
PITCHER,away_starter_prior_starts,681857,27,final_total,,,,ABSENT,-0.017330122558825666,1.9615384615384615,0.030869040457990805,0.004541436069375912,-0.7340119456675527
PITCHER,away_starter_prior_starts,682052,20,final_total,,,,ABSENT,-0.09668250868118587,1.736842105263158,-0.06446911703637685,-0.08794081845100507,-0.331048356030699
PITCHER,away_starter_prior_starts,682227,17,final_total,,,,ABSENT,-0.2396609839799463,1.875,-0.17777126367993631,-0.2008073927983287,-0.2747707360437599
PITCHER,away_starter_prior_starts,682243,41,final_total,,,,ABSENT,0.007135948206321159,2.1,0.07957657113743909,0.0552672704577316,0.3213386801928893
PITCHER,away_starter_prior_starts,682847,24,final_total,,,,ABSENT,0.03425057656736382,1.8695652173913044,0.07432070961601614,0.058335314906812805,-0.7212630261109254
PITCHER,away_starter_prior_starts,682990,22,final_total,,,,ABSENT,-0.12389441384996869,1.619047619047619,-0.08476019606456699,-0.11519004834032512,-0.9267794896623949
PITCHER,away_starter_prior_starts,683003,16,final_total,,,,ABSENT,0.050925829615669896,2.2,0.11192895832361768,0.05712407035405333,0.5727076444674349
PITCHER,away_starter_prior_starts,683004,25,final_total,,,,ABSENT,-0.19277145815191812,2.0,-0.18611212211554498,-0.18829457031568209,-0.6363348710692983
PITCHER,away_starter_prior_starts,683155,15,final_total,,,,ABSENT,0.22008962099635718,1.8571428571428572,0.24512784711981342,0.23050715131407443,-0.6412225781635359
PITCHER,away_starter_prior_starts,684007,35,final_total,,,,ABSENT,0.08617889495527832,2.1176470588235294,0.10262438322852156,0.09343493703111014,0.6454697510863301
PITCHER,away_starter_prior_starts,684320,13,final_total,,,,ABSENT,0.116353154311612,1.5,0.16106247356228084,0.15700698111359562,0.35397049902674965
PITCHER,away_starter_prior_starts,685299,14,final_total,,,,ABSENT,-0.061390241078759275,2.0,0.016699163839604216,0.0018254958137631182,-0.167278821048723
PITCHER,away_starter_prior_starts,686218,19,final_total,,,,ABSENT,-0.18933203971536833,2.1666666666666665,-0.07291933332553602,-0.1068418822797763,0.1443229923832672
PITCHER,away_starter_prior_starts,686563,21,final_total,,,,ABSENT,0.46514658114309865,1.8,0.4859563417366892,0.4859243986116365,0.07634565792538354
PITCHER,away_starter_prior_starts,686610,11,final_total,,,,ABSENT,-0.43724399670830677,2.0,-0.39660075322304716,-0.39890298234190014,-0.6993107286558585
PITCHER,away_starter_prior_starts,686613,50,final_total,,,,ABSENT,-0.016944812170250453,1.9795918367346939,0.06168135346582394,0.0554670350053954,-0.3103004892741607
PITCHER,away_starter_prior_starts,686701,10,final_total,,,,ABSENT,0.6277618272574643,1.5555555555555556,0.6404374738654424,0.6319880307790816,-0.021113196218678944
PITCHER,away_starter_prior_starts,686752,28,final_total,,,,ABSENT,0.0713121750882713,2.1481481481481484,0.09715480195156144,0.10782058558939664,0.4467971313795198
PITCHER,away_starter_prior_starts,686799,27,final_total,,,,ABSENT,0.4213096799380977,1.7307692307692308,0.47547500509253543,0.4622044839681427,-0.3279451573940039
PITCHER,away_starter_prior_starts,687064,13,final_total,,,,ABSENT,0.20284324595672845,2.1666666666666665,0.19218452455067822,0.18489463079568424,-0.8893576033056323
PITCHER,away_starter_prior_starts,687075,12,final_total,,,,ABSENT,-0.07639130546022407,1.9090909090909092,-0.03875135042252785,-0.04861296153802353,0.3450391931832156
PITCHER,away_starter_prior_starts,687134,10,final_total,,,,ABSENT,0.273109435329831,1.8888888888888888,0.34861537470319964,0.3356848596734988,0.8070238472669649
PITCHER,away_starter_prior_starts,687765,18,final_total,,,,ABSENT,-0.01662717082195594,1.8823529411764706,0.0033781206918650454,-0.009287367656878648,0.5901053713421512
PITCHER,away_starter_prior_starts,690986,27,final_total,,,,ABSENT,0.1903164024647456,2.0384615384615383,0.21505427763944668,0.1921235612759611,-0.07369815336360257
PITCHER,away_starter_prior_starts,690990,12,final_total,,,,ABSENT,0.14660300954380817,2.0,0.20823048465710278,0.20528999945508242,-0.6980568395510697
PITCHER,away_starter_prior_starts,690997,14,final_total,,,,ABSENT,-0.21161176969232326,2.0,-0.2065467021677647,-0.20685033477277953,0.9414328528796801
PITCHER,away_starter_prior_starts,691587,33,final_total,,,,ABSENT,0.15273337928632702,1.75,0.1969824412206578,0.17035021797777786,0.7088510810244835
PITCHER,away_starter_prior_starts,693433,51,final_total,,,,ABSENT,-0.039327961461298945,1.8,0.02402082592315899,0.004106919638339154,-0.36094357090102663
PITCHER,away_starter_prior_starts,693645,20,final_total,,,,ABSENT,-0.12805266190191653,1.8421052631578947,-0.1141883792875395,-0.12367677188502786,-0.7209598345147703
PITCHER,away_starter_prior_starts,693821,41,final_total,,,,ABSENT,-0.11204020744901991,2.2,-0.03409114765119254,-0.0596397510823999,0.7573956134926376
PITCHER,away_starter_prior_starts,694297,45,final_total,,,,ABSENT,0.3599724235248422,2.0681818181818183,0.3854506152489671,0.3769730811118025,-0.4854920044748937
PITCHER,away_starter_prior_starts,694477,13,final_total,,,,ABSENT,-0.12570023856386947,2.0833333333333335,-0.08140378137116334,-0.10730542982372437,0.9051805955620777
PITCHER,away_starter_prior_starts,694738,27,final_total,,,,ABSENT,-0.09698667048351761,1.7307692307692308,-0.03124657930655465,-0.06177091215667505,0.32375908669121684
PITCHER,away_starter_prior_starts,694813,14,final_total,,,,ABSENT,-0.4250035681668423,2.076923076923077,-0.4195880781763465,-0.4271810299997194,-0.907600212323808
PITCHER,away_starter_prior_starts,694819,16,final_total,,,,ABSENT,-0.5503210133483116,2.2,-0.5593464414473655,-0.5900046734196797,0.31345073383096933
PITCHER,away_starter_prior_starts,694973,39,final_total,,,,ABSENT,0.2741205259919988,2.026315789473684,0.30319904031236994,0.293001444872176,-0.18418626206781016
PITCHER,away_starter_prior_starts,695076,13,final_total,,,,ABSENT,0.25592892384666777,1.5,0.2682049691181302,0.24461418614728975,0.9673388477408411
PITCHER,away_starter_prior_starts,695505,14,final_total,,,,ABSENT,-0.04944959788631272,1.9230769230769231,0.002784908948404574,-0.013025368823257779,-0.6852665989723878
PITCHER,away_starter_prior_starts,696136,12,final_total,,,,ABSENT,0.044651929409833334,1.6363636363636365,0.1320969210905706,0.08795498339973215,0.7531980437381851
PITCHER,away_starter_prior_starts,696149,14,final_total,,,,ABSENT,0.016368393673768293,1.7692307692307692,0.0024327558535569577,0.007458490398503411,-0.44513124151250544
PITCHER,away_starter_prior_starts,700241,21,final_total,,,,ABSENT,0.0751539800765767,1.95,0.11936861391874372,0.11883724034698562,0.33489592135973034
PITCHER,away_starter_prior_starts,700249,16,final_total,,,,ABSENT,-0.2227893693090696,2.533333333333333,-0.20796619706260114,-0.22079972565209835,0.34096586230345804
PITCHER,away_starter_prior_starts,701542,31,final_total,,,,ABSENT,-0.009489085835846962,1.9333333333333333,0.02976059674146444,0.014912656968381332,-0.6573790408743388
PITCHER,away_starter_prior_starts,701581,11,final_total,,,,ABSENT,-0.0025902096891315444,2.2,-0.0019524809483200513,-0.014362526830553862,-0.5047378134997779
PITCHER,away_starter_prior_starts,702056,12,final_total,,,,ABSENT,0.24262888038105196,1.8181818181818181,0.32292004692631254,0.294192117962496,0.4869414458310014
PITCHER,away_starter_prior_starts,702070,21,final_total,,,,ABSENT,0.1773744239056101,2.15,0.2028013858178538,0.18201691352365268,0.6449241990352252
PITCHER,away_starter_prior_starts,800048,14,final_total,,,,ABSENT,-0.49250303066914114,2.076923076923077,-0.4011343121094856,-0.45766365648152973,0.20488998437793327
PITCHER,away_starter_prior_starts,801139,11,final_total,,,,ABSENT,-0.4575494549875438,1.9,-0.42663140195781335,-0.4411743822218355,-0.5003330800546185
PITCHER,away_starter_prior_starts,801403,13,final_total,,,,ABSENT,0.4334859960258419,1.8333333333333333,0.49738962791202396,0.4959688972615454,-0.6617963256286852
PITCHER,away_starter_prior_starts,805673,21,final_total,,,,ABSENT,0.17067706262285048,1.85,0.2688562885056239,0.2276602172034251,-0.44824580110790047
PITCHER,away_starter_prior_starts,806185,15,final_total,,,,ABSENT,0.22376902414354732,1.7142857142857142,0.2105651947982929,0.21191982540167834,0.18567353797529265
PITCHER,away_starter_prior_starts,808963,14,final_total,,,,ABSENT,-0.2568384611473096,1.9230769230769231,-0.18829178711949984,-0.23877714546796883,0.36167621865885696
PITCHER,away_starter_prior_starts,808967,35,final_total,,,,ABSENT,0.20949836119221243,1.8823529411764706,0.2976261314573764,0.2662224517415203,-0.4891604437923117
PITCHER,away_starter_prior_starts,813349,10,final_total,,,,ABSENT,-0.2830450362488481,2.0,-0.13192013529417276,-0.18313779040763178,0.21346740675324438
